stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
2241,2023-07-17,,35000,1303700,1309850
2241,2023-07-18,,74000,2763800,2759550
2241,2023-07-19,,34000,1263100,1263100
2241,2023-07-20,,15000,557750,557750
2241,2023-07-21,,73000,2772600,2778750
2241,2023-07-24,,69000,2546100,2574400
2241,2023-07-25,,187000,7205850,7301500
2241,2023-07-26,,85000,3318250,3318350
2241,2023-07-27,,93000,3650200,3652950
2241,2023-07-28,,202000,7981700,8020900
2241,2023-07-31,,583000,24101100,24289200
2241,2023-08-01,,420000,17476150,17535550
2241,2023-08-02,,429000,18350950,18325100
2241,2023-08-03,,0,0,0
2241,2023-08-04,,210000,8454750,8497350
2241,2023-08-07,,103000,4207400,4203100
2241,2023-08-08,,65000,2572250,2585300
2241,2023-08-09,,210000,8696300,8757150
2241,2023-08-10,,182000,7383050,7366000
2241,2023-08-11,,52000,2052650,2056600
2241,2023-08-14,,96000,3714750,3724850
2241,2023-08-15,,68000,2716700,2717000
2241,2023-08-16,,70000,2717050,2722100
2241,2023-08-17,,420000,15811400,15832100
2241,2023-08-18,,81000,3015200,3039100
2241,2023-08-21,,29000,1068450,1070600
2241,2023-08-22,,116000,4256050,4281450
2241,2023-08-23,,40000,1494750,1493050
2241,2023-08-24,,27000,1000550,1001850
2241,2023-08-25,,20000,738150,743050
2241,2023-08-28,,17000,627550,626650
2241,2023-08-29,,52000,1942750,1943000
2241,2023-08-30,,198000,7723550,7748200
2241,2023-08-31,,75000,2933100,2961100
2241,2023-09-01,,40000,1565700,1573850
2241,2023-09-04,,679000,28374050,28811550
2241,2023-09-05,,3614000,157027950,157499600
2241,2023-09-06,,828000,35479750,35679500
2241,2023-09-07,,690000,28994750,28941100
2241,2023-09-08,,264000,10624000,10646300
2241,2023-09-11,,126000,5006050,5016450
2241,2023-09-12,,320000,12533400,12540400
2241,2023-09-13,,463000,17953500,18173200
2241,2023-09-14,,167000,6406900,6442250
2241,2023-09-15,,120000,4724900,4751350
2241,2023-09-18,,132000,5315100,5339150
2241,2023-09-19,,79000,3161450,3161900
2241,2023-09-20,,66000,2626550,2630850
2241,2023-09-21,,128000,5155700,5160600
2241,2023-09-22,,118000,4731000,4752500
2241,2023-09-25,,67000,2731600,2743150
2241,2023-09-26,,140000,5685150,5700600
2241,2023-09-27,,137000,5585500,5538450
2241,2023-09-28,,103000,4203700,4216650
2241,2023-10-02,,120000,4957350,4940300
2241,2023-10-03,,336000,14098650,14087500
2241,2023-10-04,,695000,28969600,28826200
2241,2023-10-05,,399000,15840650,15761250
2241,2023-10-06,,114000,4412400,4425550
2241,2023-10-11,,121000,4600950,4641150
2241,2023-10-12,,77000,2889350,2901050
2241,2023-10-13,,95000,3513700,3502600
