stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
3711,2023-07-17,,3634000,417920500,418872000
3711,2023-07-18,,8168000,936772000,945671000
3711,2023-07-19,,3705000,420466000,423298000
3711,2023-07-20,,2962000,333474000,334882500
3711,2023-07-21,,5761000,634635500,635950500
3711,2023-07-24,,2068000,228805500,229194000
3711,2023-07-25,,5637000,642752000,647311500
3711,2023-07-26,,2308000,262820500,263632000
3711,2023-07-27,,3056000,344546000,345970000
3711,2023-07-28,,10214000,1198373500,1200897500
3711,2023-07-31,,8987000,1035947000,1040589000
3711,2023-08-01,,5986000,677652000,681831000
3711,2023-08-02,,8364000,926425500,928941000
3711,2023-08-03,,0,0,0
3711,2023-08-04,,2348000,256503500,257011000
3711,2023-08-07,,1897000,208670500,209804000
3711,2023-08-08,,3016000,329447000,330327000
3711,2023-08-09,,4478000,494206500,494985000
3711,2023-08-10,,3734000,411179500,412348000
3711,2023-08-11,,2288000,253052500,253758000
3711,2023-08-14,,2055000,225308500,225881000
3711,2023-08-15,,3174000,349991500,350083500
3711,2023-08-16,,2632000,283434500,284492500
3711,2023-08-17,,5550000,588404500,592906500
3711,2023-08-18,,2504000,268404000,268849000
3711,2023-08-21,,918000,98284500,98802500
3711,2023-08-22,,2243000,243285000,243259000
3711,2023-08-23,,845000,92005500,92323000
3711,2023-08-24,,4332000,487262500,489213000
3711,2023-08-25,,13902000,1610610000,1620252500
3711,2023-08-28,,17978000,2171035500,2172486000
3711,2023-08-29,,5512000,646910000,649241000
3711,2023-08-30,,5394000,641661500,643860000
3711,2023-08-31,,4266000,501994500,503300000
3711,2023-09-01,,1179000,139041000,139430500
3711,2023-09-04,,4570000,536075000,536906000
3711,2023-09-05,,4160000,486183000,488265000
3711,2023-09-06,,3988000,471325500,472330500
3711,2023-09-07,,3287000,388724000,390052500
3711,2023-09-08,,4880000,563468000,565362500
3711,2023-09-11,,4117000,470004500,470372500
3711,2023-09-12,,3683000,423735000,424788500
3711,2023-09-13,,4858000,548339500,550637500
3711,2023-09-14,,2500000,286457000,288003000
3711,2023-09-15,,2777000,322918000,324190500
3711,2023-09-18,,1946000,222153000,222132500
3711,2023-09-19,,2307000,263872000,264970500
3711,2023-09-20,,3194000,366004000,366734000
3711,2023-09-21,,2727000,307283000,307850500
3711,2023-09-22,,2401000,268045000,268832500
3711,2023-09-25,,2358000,265543500,266363500
3711,2023-09-26,,3106000,340893000,342421500
