stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
6768,2023-07-17,,2000,127400,127800
6768,2023-07-18,,5000,320100,320500
6768,2023-07-19,,2000,127400,127400
6768,2023-07-20,,0,0,0
6768,2023-07-21,,2000,128200,127800
6768,2023-07-24,,13000,832400,833100
6768,2023-07-25,,12000,763900,766000
6768,2023-07-26,,4000,254500,254600
6768,2023-07-27,,14000,894900,895600
6768,2023-07-28,,6000,381800,381800
6768,2023-07-31,,4000,255200,256600
6768,2023-08-01,,0,0,0
6768,2023-08-02,,7000,446500,446600
6768,2023-08-03,,0,0,0
6768,2023-08-04,,7000,443800,445900
6768,2023-08-07,,8000,509800,509900
6768,2023-08-08,,2000,127300,127300
6768,2023-08-09,,2000,127600,127400
6768,2023-08-10,,6000,381700,382200
6768,2023-08-11,,5000,315800,316400
6768,2023-08-14,,18000,1127600,1127500
6768,2023-08-15,,25000,1561800,1563600
6768,2023-08-16,,11000,683000,681900
6768,2023-08-17,,1000,61500,61800
6768,2023-08-18,,4000,247100,246700
6768,2023-08-21,,3000,186100,186900
6768,2023-08-22,,7000,435500,436100
6768,2023-08-23,,23000,1471900,1468100
6768,2023-08-24,,21000,1335600,1343200
6768,2023-08-25,,8000,502600,504400
6768,2023-08-28,,5000,313700,314600
6768,2023-08-29,,2000,125900,126300
6768,2023-08-30,,12000,764100,765300
6768,2023-08-31,,4000,255400,255400
6768,2023-09-01,,8000,514000,514200
6768,2023-09-04,,24000,1563400,1559600
6768,2023-09-05,,2000,130300,130200
6768,2023-09-06,,4000,257500,258500
6768,2023-09-07,,8000,513600,513500
6768,2023-09-08,,12000,773000,774100
6768,2023-09-11,,11000,708000,710000
6768,2023-09-12,,7000,449500,450200
6768,2023-09-13,,23000,1498500,1495000
6768,2023-09-14,,8000,528800,529500
6768,2023-09-15,,9000,591900,591900
6768,2023-09-18,,3000,198500,198600
6768,2023-09-19,,14000,928900,930200
6768,2023-09-20,,5000,331100,332500
6768,2023-09-21,,12000,788200,787700
6768,2023-09-22,,75000,4918200,4911900
6768,2023-09-25,,24000,1594100,1593200
6768,2023-09-26,,5000,330700,331100
6768,2023-09-27,,2000,131400,131600
6768,2023-09-28,,6000,393000,394700
6768,2023-10-02,,4000,262500,264200
6768,2023-10-03,,13000,859200,858700
6768,2023-10-04,,28000,1816100,1823600
6768,2023-10-05,,133000,8773900,8762100
6768,2023-10-06,,32000,2117500,2107700
6768,2023-10-11,,197000,13204500,13154200
6768,2023-10-12,,81000,5483200,5476900
6768,2023-10-13,,9000,608700,610800
6768,2023-10-16,,5000,333000,334100
6768,2023-10-17,,3000,199700,200400
6768,2023-10-18,,59000,3939700,3923900
6768,2023-10-19,,37000,2472800,2460200
6768,2023-10-20,,20000,1306000,1315700
6768,2023-10-23,,0,0,0
6768,2023-10-24,,6000,392700,394000
6768,2023-10-25,,4000,263000,265700
6768,2023-10-26,,2000,130500,130700
6768,2023-10-27,,0,0,0
6768,2023-10-30,,8000,525300,526900
6768,2023-10-31,,9000,592800,595300
6768,2023-11-01,,3000,197500,197800
6768,2023-11-02,,7000,461400,463500
6768,2023-11-03,,5000,329700,330700
6768,2023-11-06,,3000,197300,198700
6768,2023-11-07,,4000,263500,263800
6768,2023-11-08,,2000,132600,132500
6768,2023-11-09,,4000,261600,262300
6768,2023-11-10,,5000,324000,324500
6768,2023-11-13,,8000,517600,516800
6768,2023-11-14,,9000,581100,580600
6768,2023-11-15,,10000,650100,649000
6768,2023-11-16,,3000,194700,195000
6768,2023-11-17,,0,0,0
6768,2023-11-20,,0,0,0
6768,2023-11-21,,5000,327300,327500
6768,2023-11-22,,0,0,0
6768,2023-11-23,,6000,388100,388300
6768,2023-11-24,,1000,64500,64700
6768,2023-11-27,,2000,129100,129200
6768,2023-11-28,,5000,323400,325600
6768,2023-11-29,,5000,325800,326500
6768,2023-11-30,,2000,130300,130700
6768,2023-12-01,,4000,263200,263600
6768,2023-12-04,,2000,131600,131400
6768,2023-12-05,,1000,65400,65700
6768,2023-12-06,,1000,65500,65500
6768,2023-12-07,,64000,4267400,4247100
6768,2023-12-08,,12000,802400,804800
6768,2023-12-11,,9000,605900,606100
6768,2023-12-12,,5000,335000,339000
6768,2023-12-13,,5000,335000,334200
6768,2023-12-14,,5000,335900,335600
6768,2023-12-15,,2000,134300,134700
6768,2023-12-18,,12000,804500,807200
6768,2023-12-19,,1000,67200,67200
6768,2023-12-20,,2000,134200,134200
6768,2023-12-21,,2000,134400,134200
6768,2023-12-22,,3000,200700,201000
6768,2023-12-25,,0,0,0
6768,2023-12-26,,3000,200000,200700
6768,2023-12-27,,2000,134100,134000
6768,2023-12-28,,2000,134000,134100
6768,2023-12-29,,0,0,0
6768,2024-01-02,,1000,66900,66900
6768,2024-01-03,,9000,601600,603300
6768,2024-01-04,,2000,133600,133400
6768,2024-01-05,,0,0,0
6768,2024-01-08,,2000,132600,133200
6768,2024-01-09,,1000,66300,66100
6768,2024-01-10,,1000,66200,66000
6768,2024-01-11,,1000,66200,66000
6768,2024-01-12,,2000,132400,132000
6768,2024-01-15,,5000,330500,330500
6768,2024-01-16,,5000,328400,328200
6768,2024-01-17,,7000,455200,455400
6768,2024-01-18,,6000,386500,387900
6768,2024-01-19,,4000,258500,258000
6768,2024-01-22,,1000,64700,64800
6768,2024-01-23,,10000,647800,647800
6768,2024-01-24,,4000,258800,259400
6768,2024-01-25,,4000,262600,261700
6768,2024-01-26,,4000,260000,261200
6768,2024-01-29,,13000,859700,860400
6768,2024-01-30,,25000,1702100,1700200
6768,2024-01-31,,35000,2411100,2408400
6768,2024-02-01,,36000,2488900,2504400
6768,2024-02-02,,14000,964100,965100
6768,2024-02-05,,12000,822300,822500
6768,2024-02-15,,15000,1020800,1026700
6768,2024-02-16,,15000,1024700,1027400
6768,2024-02-19,,6000,409100,409100
6768,2024-02-20,,12000,816200,816700
6768,2024-02-21,,14000,962900,963900
6768,2024-02-22,,51000,3568200,3577600
6768,2024-02-23,,31000,2201300,2203600
6768,2024-02-26,,265000,19279800,19301900
6768,2024-02-27,,40000,2869200,2874200
6768,2024-02-29,,16000,1149500,1152400
6768,2024-03-01,,24000,1733700,1732800
6768,2024-03-04,,10000,718400,718300
6768,2024-03-05,,9000,647400,649500
6768,2024-03-06,,91000,6633600,6717000
6768,2024-03-07,,39000,2854900,2859300
6768,2024-03-08,,47000,3435200,3442200
6768,2024-03-11,,76000,5628100,5679900
6768,2024-03-12,,69000,5191600,5195000
6768,2024-03-13,,40000,2990900,2994400
6768,2024-03-14,,24000,1794400,1794600
6768,2024-03-15,,10000,740700,742600
6768,2024-03-18,,22000,1627000,1622300
6768,2024-03-19,Y,5000,371000,371800
6768,2024-03-20,Y,6000,446600,445800
6768,2024-03-21,Y,7000,521000,522400
6768,2024-03-22,Y,5000,374800,373600
6768,2024-03-25,Y,11000,817300,821800
6768,2024-03-26,,24000,1793500,1795900
6768,2024-03-27,,6000,447500,447200
6768,2024-03-28,,6000,444800,445200
6768,2024-03-29,,4000,296200,295500
6768,2024-04-01,,13000,968000,969700
6768,2024-04-02,,70000,5224500,5275400
6768,2024-04-03,,5000,379300,378600
6768,2024-04-08,,25000,1909000,1899700
6768,2024-04-09,,173000,13518800,13590500
6768,2024-04-10,,34000,2658700,2661300
6768,2024-04-11,,32000,2475400,2470600
6768,2024-04-12,,28000,2163500,2165000
6768,2024-04-15,,28000,2161700,2162000
6768,2024-04-16,,42000,3163500,3168700
6768,2024-04-17,,31000,2391300,2396800
6768,2024-04-18,,72000,5679900,5723100
6768,2024-04-19,,87000,6837100,6845000
6768,2024-04-22,,36000,2833500,2851600
6768,2024-04-23,,117000,9430800,9466500
6768,2024-04-24,,367000,30474000,30741200
6768,2024-04-25,,588000,50325300,50640100
6768,2024-04-26,,121000,10524900,10541200
6768,2024-04-29,,239000,21025800,21092300
6768,2024-04-30,,82000,7093100,7119900
6768,2024-05-02,,70000,6082600,6085000
6768,2024-05-03,,266000,22632600,22827800
6768,2024-05-06,,151000,12932600,12960000
6768,2024-05-07,,206000,18002900,18154000
6768,2024-05-08,,457000,40453700,40611900
6768,2024-05-09,,524000,47944600,48000300
6768,2024-05-10,,195000,17818600,17877500
6768,2024-05-13,,110000,10087500,10094100
6768,2024-05-14,,500000,46834400,46783000
6768,2024-05-15,,260000,24553000,24621200
6768,2024-05-16,,538000,52157300,52549100
6768,2024-05-17,,509000,48217900,48614000
6768,2024-05-20,,295000,27830800,28013900
6768,2024-05-21,,189000,17862500,17930500
6768,2024-05-22,,72000,6725100,6705100
6768,2024-05-23,,126000,11645600,11736200
6768,2024-05-24,,253000,23946800,24271700
6768,2024-05-27,,151000,14483600,14498600
6768,2024-05-28,,152000,14668600,14778800
6768,2024-05-29,,80000,7773700,7799400
6768,2024-05-30,,110000,10270700,10428900
6768,2024-05-31,,47000,4452200,4455500
6768,2024-06-03,,15000,1418500,1422700
6768,2024-06-04,,101000,9713800,9784100
6768,2024-06-05,,144000,14114500,14106500
6768,2024-06-06,,57000,5546700,5550600
6768,2024-06-07,,44000,4261500,4264100
6768,2024-06-11,,84000,8059200,8050700
6768,2024-06-12,,127000,12015900,12045300
6768,2024-06-13,,145000,13516800,13548300
6768,2024-06-14,,49000,4583000,4577000
6768,2024-06-17,,70000,6432200,6440300
6768,2024-06-18,,23000,2118400,2119200
6768,2024-06-19,,36000,3301100,3300700
6768,2024-06-20,,135000,12153300,12273200
6768,2024-06-21,,161000,15221400,15457400
6768,2024-06-24,Y,149000,14563200,14589700
6768,2024-06-25,Y,102000,10003500,10067800
6768,2024-06-26,Y,76000,7442500,7413100
6768,2024-06-27,Y,34000,3118700,3113600
6768,2024-06-28,Y,83000,7470400,7566700
6768,2024-07-01,,71000,6371100,6407800
6768,2024-07-02,,44000,3850500,3863800
6768,2024-07-03,,49000,4158100,4170000
6768,2024-07-04,,68000,5661900,5674100
6768,2024-07-05,,56000,4669700,4692500
6768,2024-07-08,,14000,1174400,1172400
6768,2024-07-09,,158000,13486600,13422300
6768,2024-07-10,,35000,2981000,2978200
6768,2024-07-11,,70000,5972300,6014500
6768,2024-07-12,,7000,599100,599200
6768,2024-07-15,,14000,1185800,1188100
6768,2024-07-16,,12000,1007000,1007500
6768,2024-07-17,,118000,9991400,10052300
6768,2024-07-18,,55000,4709200,4748700
6768,2024-07-19,,101000,8824000,8839000
6768,2024-07-22,,287000,26087100,25967900
6768,2024-07-23,,127000,11338200,11300700
6768,2024-07-24,,0,0,0
6768,2024-07-25,,0,0,0
6768,2024-07-26,,491000,45476900,46288300
