stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
2356,2023-07-17,,49671000,2977675100,2991363700
2356,2023-07-18,,175813000,11306228100,11354828400
2356,2023-07-19,,176645000,11769951700,11781754300
2356,2023-08-03,,0,0,0
2356,2023-08-04,,69693000,3992450700,4021927100
2356,2023-08-07,,58248000,3569543300,3598538700
2356,2023-08-08,,89725000,5578392600,5575293000
2356,2023-08-09,,52069000,3127791100,3133387700
2356,2023-08-10,,51943000,2944183800,2952968400
2356,2023-08-11,,47879000,2804634800,2801972200
2356,2023-08-14,,57831000,3132971800,3142014400
2356,2023-08-15,,50965000,2834202200,2832844000
2356,2023-08-16,,59577000,3348255300,3363983800
2356,2023-08-17,,61183000,3551238500,3564124100
2356,2023-08-18,,52139000,3022365900,3027731300
2356,2023-08-21,,32235000,1876993600,1879282300
2356,2023-08-22,,38088000,2244572900,2242872900
2356,2023-08-23,,18826000,1103743600,1105159200
2356,2023-08-24,,58063000,3499819200,3500274100
2356,2023-08-25,,34981000,1965574600,1967969800
2356,2023-08-28,,17510000,965549600,966490900
2356,2023-08-29,,15348000,838956800,840234400
2356,2023-08-30,,15586000,862303400,862070200
2356,2023-08-31,,23332000,1272157100,1279925900
2356,2023-09-01,,17226000,940007300,938615100
2356,2023-09-04,,10956000,593312900,593922800
2356,2023-09-05,,11059000,608536500,609033000
2356,2023-09-06,,18406000,1045139700,1045221300
2356,2023-09-07,,9477000,523484700,523913700
2356,2023-09-08,,9914000,537949100,538145500
2356,2023-09-11,,21625000,1128927000,1133912000
2356,2023-09-12,,13314000,688947000,688519600
2356,2023-09-13,,10855000,554813600,554953900
2356,2023-09-14,,13034000,680073300,680769700
2356,2023-09-15,,14330000,742152600,743242300
2356,2023-09-18,,10097000,504357900,506920300
2356,2023-09-19,,11018000,542922400,542601750
2356,2023-09-20,,18278000,892581400,894915150
2356,2023-09-21,,17975000,860189800,863054650
2356,2023-09-22,,10197000,496360200,497575700
2356,2023-09-25,,7361000,363993750,364230200
2356,2023-09-26,,6374000,313095950,313310700
2356,2023-09-27,,5536000,269591350,269900650
2356,2023-09-28,,15787000,781160900,782461500
