stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
2812,2023-07-17,Y,1652000,25877500,25989050
2812,2023-07-18,Y,2834000,42618400,42754400
2812,2023-07-19,Y,534000,8028350,7996400
2812,2023-07-20,,321000,4799400,4796050
2812,2023-07-21,,152000,2267800,2266300
2812,2023-07-24,,286000,4246100,4255050
2812,2023-07-25,,190000,2821750,2827250
2812,2023-07-26,,1002000,15032500,15073050
2812,2023-07-27,,233000,3509150,3503100
2812,2023-07-28,,245000,3673350,3678050
2812,2023-07-31,,300000,4482700,4497450
2812,2023-08-01,,199000,2966650,2973900
2812,2023-08-02,,392000,5823050,5825200
2812,2023-08-03,,0,0,0
2812,2023-08-04,,328000,4869100,4876300
2812,2023-08-07,,311000,4625600,4631100
2812,2023-08-08,,389000,5778650,5788700
2812,2023-08-09,,174000,2579550,2585700
2812,2023-08-10,,300000,4453300,4459750
2812,2023-08-11,,118000,1754250,1756900
2812,2023-08-14,,267000,3939100,3940250
2812,2023-08-15,,238000,3487500,3495100
2812,2023-08-16,,1223000,17644400,17716000
2812,2023-08-17,,611000,8818300,8830900
2812,2023-08-18,,726000,10567650,10577150
2812,2023-08-21,,485000,7074850,7074200
2812,2023-08-22,,144000,2107350,2109600
2812,2023-08-23,,168000,2451300,2457800
2812,2023-08-24,,129000,1886750,1886150
2812,2023-08-25,,101000,1475900,1475700
2812,2023-08-28,,386000,5666250,5671900
2812,2023-08-29,,206000,3046900,3045250
2812,2023-08-30,,251000,3708300,3715250
2812,2023-08-31,,173000,2551850,2559750
2812,2023-09-01,,533000,7874000,7890500
2812,2023-09-04,,345000,5138250,5143600
2812,2023-09-05,,173000,2580800,2585300
2812,2023-09-06,,313000,4657200,4661050
2812,2023-09-07,,181000,2673600,2680000
2812,2023-09-08,,146000,2154850,2159550
2812,2023-09-11,,544000,8040700,8057850
2812,2023-09-12,,314000,4652500,4661800
2812,2023-09-13,,291000,4323400,4335650
2812,2023-09-14,,278000,4141750,4147900
2812,2023-09-15,,187000,2789000,2795750
2812,2023-09-18,,278000,4141750,4157000
2812,2023-09-19,,397000,5900650,5912200
2812,2023-09-20,,306000,4546000,4558150
2812,2023-09-21,,280000,4142350,4155450
2812,2023-09-22,,309000,4557550,4565900
2812,2023-09-25,,176000,2599900,2604600
2812,2023-09-26,,314000,4627850,4647150
2812,2023-09-27,,479000,7033500,7048450
2812,2023-09-28,,400000,5879550,5895950
2812,2023-10-02,,245000,3607400,3612700
2812,2023-10-03,,214000,3160150,3164600
2812,2023-10-04,,274000,4031500,4037200
2812,2023-10-05,,474000,6967350,6964150
2812,2023-10-06,,346000,5105800,5110650
2812,2023-10-11,,199000,2953950,2961000
2812,2023-10-12,,348000,5198350,5212300
2812,2023-10-13,,342000,5108800,5114300
2812,2023-10-16,,243000,3616450,3624500
2812,2023-10-17,,156000,2325650,2329350
2812,2023-10-18,,413000,6134300,6148400
2812,2023-10-19,,297000,4412400,4416300
2812,2023-10-20,,889000,13133700,13160900
2812,2023-10-23,,198000,2920850,2930200
2812,2023-10-24,,507000,7472400,7486550
2812,2023-10-25,,257000,3792050,3800450
2812,2023-10-26,,705000,10366250,10369300
2812,2023-10-27,,0,0,0
2812,2023-10-30,,143000,2100700,2102900
2812,2023-10-31,,206000,3024600,3025350
2812,2023-11-01,,143000,2098600,2101350
2812,2023-11-02,,229000,3374750,3380350
2812,2023-11-03,,272000,4027650,4037350
2812,2023-11-06,,263000,3909800,3917650
2812,2023-11-07,,589000,8744300,8768200
2812,2023-11-08,,502000,7450700,7469300
2812,2023-11-09,,484000,7189350,7207450
2812,2023-11-10,,345000,5142050,5143000
2812,2023-11-13,,126000,1877400,1880400
2812,2023-11-14,,219000,3263750,3272850
2812,2023-11-15,,384000,5740100,5752050
2812,2023-11-16,,263000,3944500,3951450
2812,2023-11-17,,1636000,24838900,24993900
2812,2023-11-20,,283000,4346550,4353400
2812,2023-11-21,,295000,4543100,4554850
2812,2023-11-22,,205000,3160200,3172400
2812,2023-11-23,,641000,9986450,10004400
2812,2023-11-24,,404000,6301750,6313200
2812,2023-11-27,,316000,4922050,4927200
2812,2023-11-28,,968000,15120800,15148350
2812,2023-11-29,,192000,3002150,3003800
2812,2023-11-30,,511000,7999200,8041850
2812,2023-12-01,,346000,5447150,5449500
2812,2023-12-04,,431000,6781250,6797050
2812,2023-12-05,,624000,9856250,9863450
2812,2023-12-06,,691000,11044800,11085350
2812,2023-12-07,,618000,9889250,9911600
2812,2023-12-08,,541000,8728800,8732150
2812,2023-12-11,,742000,12121750,12155100
2812,2023-12-12,,785000,12923400,12934850
2812,2023-12-13,,984000,16049100,16042000
2812,2023-12-14,,483000,7867300,7898550
2812,2023-12-15,,686000,11179450,11182500
2812,2023-12-18,,244000,3899550,3922800
2812,2023-12-19,,985000,15495400,15562750
2812,2023-12-20,,444000,7052100,7070550
2812,2023-12-21,,247000,3900700,3909900
2812,2023-12-22,,344000,5407950,5405200
2812,2023-12-25,,177000,2794000,2804100
2812,2023-12-26,,123000,1958300,1959000
2812,2023-12-27,,477000,7583150,7587750
