stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
8105,2023-07-17,,1866000,28722650,28822350
8105,2023-07-18,,3065000,49558200,49782200
8105,2023-07-19,,5251000,87771200,87808400
8105,2023-07-20,,1927000,31484550,31512600
8105,2023-07-21,,917000,14685250,14708600
8105,2023-07-24,,766000,11895850,11937800
8105,2023-07-25,,781000,12194800,12197950
8105,2023-07-26,,1289000,20054550,20080750
8105,2023-07-27,,3502000,56396500,56615050
8105,2023-07-28,,2702000,44090200,44054050
8105,2023-07-31,,1477000,24200000,24163600
8105,2023-08-01,,730000,12011500,12017550
8105,2023-08-02,,698000,11235300,11280450
8105,2023-08-03,,0,0,0
8105,2023-08-04,,461000,7210700,7264500
8105,2023-08-07,,603000,9325100,9376950
8105,2023-08-08,,520000,8091400,8092700
8105,2023-08-09,,702000,10567250,10630100
8105,2023-08-10,,868000,12627850,12636650
8105,2023-08-11,,541000,7676500,7703100
8105,2023-08-14,,416000,5753850,5762000
8105,2023-08-15,,330000,4587100,4593050
8105,2023-08-16,,322000,4401200,4400800
8105,2023-08-17,,553000,7565200,7572550
8105,2023-08-18,,305000,4200100,4212050
8105,2023-08-21,,192000,2645350,2646450
8105,2023-08-22,Y,151000,2082750,2071850
8105,2023-08-23,Y,137000,1886400,1892350
8105,2023-08-24,Y,232000,3225950,3219750
8105,2023-08-25,Y,67000,912250,915950
8105,2023-08-28,Y,175000,2384050,2376450
8105,2023-08-29,,174000,2358200,2356850
8105,2023-08-30,,173000,2370400,2374650
8105,2023-08-31,,160000,2212250,2212450
8105,2023-09-01,,130000,1807450,1812400
8105,2023-09-04,,125000,1737300,1741750
8105,2023-09-05,,43000,596800,598450
8105,2023-09-06,,137000,1892350,1893650
8105,2023-09-07,,58000,791150,790150
8105,2023-09-08,,285000,3878200,3873100
8105,2023-09-11,,235000,3146200,3125200
8105,2023-09-12,,129000,1709550,1712000
8105,2023-09-13,,274000,3639800,3647150
8105,2023-09-14,,140000,1871150,1874300
8105,2023-09-15,,176000,2336450,2341150
8105,2023-09-18,,24000,319450,319350
8105,2023-09-19,,152000,2027000,2027600
8105,2023-09-20,,331000,4439550,4441050
8105,2023-09-21,,151000,1987300,1991950
8105,2023-09-22,,121000,1576300,1578350
8105,2023-09-25,,41000,540850,540250
8105,2023-09-26,,95000,1237200,1238800
8105,2023-09-27,,138000,1789350,1787950
8105,2023-09-28,,114000,1489650,1487250
8105,2023-10-02,,58000,761850,763750
8105,2023-10-03,,217000,2854850,2854450
8105,2023-10-04,,280000,3620000,3609350
8105,2023-10-05,,187000,2449650,2447100
8105,2023-10-06,,83000,1088100,1086050
8105,2023-10-11,,211000,2682000,2680200
8105,2023-10-12,,288000,3663750,3668550
8105,2023-10-13,,97000,1234300,1234250
8105,2023-10-16,,61000,766000,772300
8105,2023-10-17,,48000,603750,601650
8105,2023-10-18,,106000,1310300,1309600
8105,2023-10-19,,189000,2313050,2315950
8105,2023-10-20,,165000,1984600,1997750
8105,2023-10-23,,117000,1414450,1430050
8105,2023-10-24,,115000,1410600,1415550
8105,2023-10-25,,161000,2022450,2023950
8105,2023-10-26,,44000,544750,546700
8105,2023-10-27,,0,0,0
8105,2023-10-30,,99000,1223200,1223450
8105,2023-10-31,,135000,1665850,1662700
8105,2023-11-01,,126000,1527050,1528100
8105,2023-11-02,,88000,1080950,1084250
8105,2023-11-03,,79000,983750,988750
8105,2023-11-06,,141000,1778850,1778650
8105,2023-11-07,,36000,448450,449000
8105,2023-11-08,,15000,186250,186450
8105,2023-11-09,,208000,2605100,2611750
8105,2023-11-10,,99000,1244200,1247550
8105,2023-11-13,,66000,827400,830150
8105,2023-11-14,,51000,640200,641000
8105,2023-11-15,,139000,1766250,1773000
8105,2023-11-16,,73000,929150,930200
8105,2023-11-17,,75000,957500,956500
8105,2023-11-20,,111000,1429150,1433550
8105,2023-11-21,,294000,3817650,3813700
8105,2023-11-22,,61000,791200,791650
8105,2023-11-23,,171000,2233400,2232700
8105,2023-11-24,,148000,1938150,1938150
8105,2023-11-27,,78000,1015600,1013150
8105,2023-11-28,,63000,818150,819400
8105,2023-11-29,,71000,929000,930000
8105,2023-11-30,,139000,1815150,1817600
8105,2023-12-01,,128000,1679750,1690400
8105,2023-12-04,,270000,3605250,3596750
8105,2023-12-05,,77000,1013850,1016250
8105,2023-12-06,,299000,3921050,3931400
8105,2023-12-07,,93000,1215700,1214900
8105,2023-12-08,,14000,182450,182300
8105,2023-12-11,,169000,2185100,2195450
8105,2023-12-12,,47000,611200,610400
8105,2023-12-13,,108000,1411200,1412900
8105,2023-12-14,,200000,2652800,2641600
8105,2023-12-15,,163000,2156150,2157050
8105,2023-12-18,,136000,1787100,1783350
8105,2023-12-19,,142000,1838600,1837500
8105,2023-12-20,,191000,2516450,2522050
8105,2023-12-21,,32000,421400,420100
8105,2023-12-22,,1043000,13914750,13880850
8105,2023-12-25,,196000,2586600,2580450
8105,2023-12-26,,198000,2636500,2642150
8105,2023-12-27,,993000,13421400,13509700
8105,2023-12-28,,325000,4391700,4398600
8105,2023-12-29,,155000,2096150,2094000
8105,2024-01-02,,265000,3594500,3589900
8105,2024-01-03,,77000,1028250,1024950
8105,2024-01-04,,86000,1141900,1141050
8105,2024-01-05,,3607000,49625000,49812400
8105,2024-01-08,,535000,7344250,7315150
8105,2024-01-09,,229000,3071850,3054900
8105,2024-01-10,,302000,3952050,3937700
8105,2024-01-11,,459000,6068500,6104600
8105,2024-01-12,,391000,5163300,5135900
8105,2024-01-15,,517000,6761750,6777500
8105,2024-01-16,,276000,3632100,3629050
8105,2024-01-17,,441000,5699400,5698050
8105,2024-01-18,,746000,9699600,9688250
8105,2024-01-19,,450000,5840900,5833900
8105,2024-01-22,,168000,2201350,2205350
8105,2024-01-23,,2283000,31090000,31262050
8105,2024-01-24,,4195000,59344250,60148450
8105,2024-01-25,,4226000,60445200,60250100
8105,2024-01-26,,1205000,16898200,16925800
8105,2024-01-29,,670000,9203500,9229600
8105,2024-01-30,,432000,5906500,5920500
8105,2024-01-31,,350000,4715450,4729150
8105,2024-02-01,,188000,2538500,2542250
8105,2024-02-02,,279000,3755100,3745100
8105,2024-02-05,,161000,2124700,2127650
8105,2024-02-15,,264000,3489850,3488000
8105,2024-02-16,,328000,4424300,4440900
8105,2024-02-19,,2054000,28864000,29023250
8105,2024-02-20,,618000,8657550,8659250
8105,2024-02-21,,433000,6074200,6070650
8105,2024-02-22,,8478000,123608200,125970200
8105,2024-02-23,,1649000,23790050,23828400
8105,2024-02-26,,535000,7632150,7646550
8105,2024-02-27,,493000,6940250,6950900
8105,2024-02-29,,309000,4332050,4334350
8105,2024-03-01,,8918000,131079350,132118900
8105,2024-03-04,,1166000,16924600,16913850
8105,2024-03-05,,636000,9160050,9177250
8105,2024-03-06,,869000,12650450,12657400
8105,2024-03-07,,2307000,33991800,33945500
8105,2024-03-08,,7097000,105087450,104715600
8105,2024-03-11,,5733000,84594400,84971000
