stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
3149,2024-08-22,,1401000,32855700,33123350
3149,2024-08-23,,4063000,100621550,101564150
3149,2024-08-26,,6000,167700,167700
3149,2024-08-27,,13024000,369370300,370677800
3149,2024-08-28,,10277000,305897850,308677200
3149,2024-08-29,,12495000,382567850,382402750
3149,2024-08-30,,1052000,33523250,34047700
3149,2024-09-02,,18642000,607663800,609106350
3149,2024-09-03,,16748000,523238900,523255900
3149,2024-09-04,,4907000,141217500,141294450
3149,2024-09-05,,6350000,184854200,184764550
3149,2024-09-06,,2935000,84969500,85052600
3149,2024-09-09,,1154000,32268500,32357400
3149,2024-09-10,,3744000,106374100,106635250
3149,2024-09-11,,956000,26577050,26586700
3149,2024-09-12,,2134000,61347250,62014250
3149,2024-09-13,,9687000,294576800,295471450
3149,2024-09-16,,5139000,159397750,159151150
3149,2024-09-18,,2687000,82341150,82263900
3149,2024-09-19,,2585000,79295400,79486450
3149,2024-09-20,,11402000,362035750,362266150
3149,2024-09-23,,14264000,469573850,474749650
3149,2024-09-24,,53840000,1945152900,1942608350
3149,2024-09-25,,18664000,647704750,648256900
3149,2024-09-26,,29183000,1057676800,1058861300
3149,2024-09-27,,29770000,1090880050,1090262800
3149,2024-09-30,,5791000,204482700,204365300
3149,2024-10-01,,8277000,290799450,292919350
3149,2024-10-02,,0,0,0
3149,2024-10-04,,6157000,219609500,219410750
3149,2024-10-07,,11254000,418224600,422499900
3149,2024-10-08,,43007000,1666633050,1665485550
3149,2024-10-09,,4511000,183455700,186607050
3149,2024-10-11,,78249000,3414001300,3407325950
3149,2024-10-14,,34709000,1475497700,1483950100
3149,2024-10-15,,60881000,2761437250,2762901100
3149,2024-10-16,,51315000,2353088850,2355941300
3149,2024-10-17,,23497000,1071697550,1071754300
3149,2024-10-18,,17437000,768912000,771746450
3149,2024-10-21,,36662000,1672182100,1669584250
3149,2024-10-22,,13062000,581186400,582280950
3149,2024-10-23,,6967000,307679950,307857650
3149,2024-10-24,,6874000,295661800,296062500
3149,2024-10-25,,12297000,526288100,527868250
3149,2024-10-28,,8210000,327150450,327432150
3149,2024-10-29,,7848000,309228950,309891250
3149,2024-10-30,,8026000,317708150,318290500
3149,2024-10-31,,0,0,0
3149,2024-11-01,,4672000,181937250,182355850
3149,2024-11-04,,3199000,122696100,122828550
3149,2024-11-05,,11191000,440937400,442437450
3149,2024-11-06,,14133000,565456100,566136300
3149,2024-11-07,,9697000,390211850,390742450
3149,2024-11-08,,7592000,297076100,297647100
3149,2024-11-11,,5709000,209651050,210175350
3149,2024-11-12,,7355000,269687250,269906550
3149,2024-11-13,,2809000,101542050,101647550
3149,2024-11-14,,10659000,385689350,387441550
3149,2024-11-15,,4519000,161838550,162055300
3149,2024-11-18,,2916000,100031600,100131450
3149,2024-11-19,,4171000,143026300,143106500
3149,2024-11-20,,2471000,84396800,84395150
3149,2024-11-21,,1513000,51085550,51186100
3149,2024-11-22,,6738000,235274000,235510700
3149,2024-11-25,,2259000,79033500,79077900
3149,2024-11-26,,1023000,34760000,34758800
3149,2024-11-27,,1806000,58399750,58428850
3149,2024-11-28,,1736000,54148450,54230450
3149,2024-11-29,,1623000,51427150,51484900
3149,2024-12-02,,1445000,46744650,46863400
3149,2024-12-03,,1855000,60901000,60874350
3149,2024-12-04,,1206000,39264500,39281650
3149,2024-12-05,,1045000,33781250,33827750
3149,2024-12-06,,809000,25915900,25919100
3149,2024-12-09,,947000,30318950,30341400
3149,2024-12-10,,3574000,117574950,117676200
3149,2024-12-11,,1048000,33818200,33890300
3149,2024-12-12,,3307000,109498650,109593900
3149,2024-12-13,,1308000,40980250,41021400
3149,2024-12-16,,869000,26760250,26829150
3149,2024-12-17,,665000,20440750,20434050
3149,2024-12-18,,745000,23284650,23346650
3149,2024-12-19,,546000,17127950,17137000
3149,2024-12-20,,881000,27949100,28028450
3149,2024-12-23,,571000,18222000,18210550
