stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
3036,2023-07-17,,160000,11224400,11229400
3036,2023-07-18,,134000,9370800,9418300
3036,2023-07-19,,441000,30645400,30700600
3036,2023-07-20,,103000,7136500,7124500
3036,2023-07-21,,121000,8308800,8315500
3036,2023-07-24,,290000,19632800,19710800
3036,2023-07-25,,332000,22124500,22166100
3036,2023-07-26,,251000,16720000,16756300
3036,2023-07-27,,135000,9039900,9097200
3036,2023-07-28,,529000,36136600,36203400
3036,2023-07-31,,596000,40936800,40950300
3036,2023-08-01,,155000,10597400,10595900
3036,2023-08-02,,83000,5599900,5619400
3036,2023-08-03,,0,0,0
3036,2023-08-04,,170000,11463700,11484800
3036,2023-08-07,,387000,26698200,27045100
3036,2023-08-08,,325000,22974100,23035900
3036,2023-08-09,,1259000,91763500,92626900
3036,2023-08-10,,1066000,78825500,78738900
3036,2023-08-11,,514000,37421200,37469000
3036,2023-08-14,,289000,20784600,20850100
3036,2023-08-15,Y,420000,30124600,30148100
3036,2023-08-16,Y,279000,19939800,20084600
3036,2023-08-17,Y,351000,25142100,25129800
3036,2023-08-18,Y,562000,37516300,37245800
3036,2023-08-21,Y,208000,13746000,13866600
3036,2023-08-22,,354000,23943300,24068200
3036,2023-08-23,,332000,22738600,22756600
3036,2023-08-24,,282000,19346900,19427100
3036,2023-08-25,,213000,14617000,14619200
3036,2023-08-28,,131000,8896000,8901100
3036,2023-08-29,,36000,2448800,2444600
3036,2023-08-30,,77000,5237000,5243000
3036,2023-08-31,,103000,7012500,7012600
3036,2023-09-01,,285000,19680100,19774600
3036,2023-09-04,,862000,61772300,62092300
3036,2023-09-05,,319000,23016400,23086600
3036,2023-09-06,,224000,16257400,16311100
3036,2023-09-07,,299000,21858100,21967400
3036,2023-09-08,,207000,15312800,15302300
3036,2023-09-11,,317000,23427300,23496900
3036,2023-09-12,,338000,24829600,24679800
3036,2023-09-13,,197000,14438700,14455200
3036,2023-09-14,,0,0,0
3036,2023-09-15,,3000,241800,241800
3036,2023-09-18,,48000,4252800,4252800
3036,2023-09-19,,18482000,1739321500,1739408700
3036,2023-09-20,,11940000,1165339400,1170012900
3036,2023-09-21,,41457000,4119156300,4118741300
3036,2023-09-22,,27043000,2671004400,2660458000
3036,2023-09-25,,9676000,918147900,921636800
3036,2023-09-26,,6329000,604871900,605869500
3036,2023-09-27,,18925000,1894166800,1906295000
3036,2023-09-28,,49629000,5351359500,5376517500
3036,2023-10-02,,19435000,2121974500,2130336500
3036,2023-10-03,,11081000,1230070500,1231757500
3036,2023-10-04,,8821000,979290500,981201500
3036,2023-10-05,,27323000,3238859000,3247341500
3036,2023-10-06,,9841000,1148606000,1149670000
3036,2023-10-11,,6672000,786572000,786726000
3036,2023-10-12,,8079000,961030000,960566000
3036,2023-10-13,,4839000,559394500,561115000
3036,2023-10-16,,3810000,443474000,445602000
