date,stock_id,buy,name,sell
2023-07-17,5469,3518000,Foreign_Investor,4895500
2023-07-17,5469,0,Foreign_Dealer_Self,0
2023-07-17,5469,0,Investment_Trust,138000
2023-07-17,5469,3333,Dealer_self,8000
2023-07-17,5469,260000,Dealer_Hedging,29307
2023-07-18,5469,3507719,Foreign_Investor,9678000
2023-07-18,5469,0,Foreign_Dealer_Self,0
2023-07-18,5469,2171000,Investment_Trust,9000
2023-07-18,5469,208000,Dealer_self,38209
2023-07-18,5469,201000,Dealer_Hedging,76000
2023-07-19,5469,6307000,Foreign_Investor,2492000
2023-07-19,5469,0,Foreign_Dealer_Self,0
2023-07-19,5469,0,Investment_Trust,0
2023-07-19,5469,11000,Dealer_self,188959
2023-07-19,5469,60000,Dealer_Hedging,1042000
2023-07-20,5469,1055050,Foreign_Investor,1486000
2023-07-20,5469,0,Foreign_Dealer_Self,0
2023-07-20,5469,48000,Investment_Trust,1000
2023-07-20,5469,3000,Dealer_self,2361
2023-07-20,5469,3000,Dealer_Hedging,66000
2023-07-21,5469,1916000,Foreign_Investor,974000
2023-07-21,5469,0,Foreign_Dealer_Self,0
2023-07-21,5469,75000,Investment_Trust,12000
2023-07-21,5469,3000,Dealer_self,1337
2023-07-21,5469,16000,Dealer_Hedging,4000
2023-07-24,5469,2373000,Foreign_Investor,1882000
2023-07-24,5469,0,Foreign_Dealer_Self,0
2023-07-24,5469,3000,Investment_Trust,47000
2023-07-24,5469,2000,Dealer_self,1308
2023-07-24,5469,74000,Dealer_Hedging,7000
2023-07-25,5469,2711000,Foreign_Investor,3527000
2023-07-25,5469,0,Foreign_Dealer_Self,0
2023-07-25,5469,2000,Investment_Trust,1000
2023-07-25,5469,54001,Dealer_self,3291
2023-07-25,5469,164000,Dealer_Hedging,14000
2023-07-26,5469,638000,Foreign_Investor,1975000
2023-07-26,5469,0,Foreign_Dealer_Self,0
2023-07-26,5469,14000,Investment_Trust,1000
2023-07-26,5469,2000,Dealer_self,50063
2023-07-26,5469,26000,Dealer_Hedging,143000
2023-07-27,5469,962000,Foreign_Investor,499000
2023-07-27,5469,0,Foreign_Dealer_Self,0
2023-07-27,5469,37000,Investment_Trust,0
2023-07-27,5469,0,Dealer_self,0
2023-07-27,5469,22000,Dealer_Hedging,4000
2023-07-28,5469,1100000,Foreign_Investor,472890
2023-07-28,5469,0,Foreign_Dealer_Self,0
2023-07-28,5469,22000,Investment_Trust,0
2023-07-28,5469,1000,Dealer_self,164
2023-07-28,5469,0,Dealer_Hedging,61000
2023-07-31,5469,1251077,Foreign_Investor,1686000
2023-07-31,5469,0,Foreign_Dealer_Self,0
2023-07-31,5469,8000,Investment_Trust,1000
2023-07-31,5469,4786,Dealer_self,4633
2023-07-31,5469,84044,Dealer_Hedging,3000
2023-08-01,5469,591000,Foreign_Investor,1092077
2023-08-01,5469,0,Foreign_Dealer_Self,0
2023-08-01,5469,33000,Investment_Trust,0
2023-08-01,5469,1064,Dealer_self,314
2023-08-01,5469,15000,Dealer_Hedging,65001
2023-08-02,5469,925000,Foreign_Investor,858000
2023-08-02,5469,0,Foreign_Dealer_Self,0
2023-08-02,5469,101000,Investment_Trust,1000
2023-08-02,5469,4234,Dealer_self,25475
2023-08-02,5469,10000,Dealer_Hedging,37000
2023-08-04,5469,670000,Foreign_Investor,701000
2023-08-04,5469,0,Foreign_Dealer_Self,0
2023-08-04,5469,518000,Investment_Trust,0
2023-08-04,5469,21222,Dealer_self,8000
2023-08-04,5469,2000,Dealer_Hedging,5000
2023-08-07,5469,2402000,Foreign_Investor,444000
2023-08-07,5469,0,Foreign_Dealer_Self,0
2023-08-07,5469,600000,Investment_Trust,1000
2023-08-07,5469,94649,Dealer_self,81000
2023-08-07,5469,111000,Dealer_Hedging,21000
2023-08-08,5469,1552000,Foreign_Investor,1154000
2023-08-08,5469,0,Foreign_Dealer_Self,0
2023-08-08,5469,456000,Investment_Trust,0
2023-08-08,5469,69058,Dealer_self,69000
2023-08-08,5469,55000,Dealer_Hedging,102004
2023-08-09,5469,1789050,Foreign_Investor,2240000
2023-08-09,5469,0,Foreign_Dealer_Self,0
2023-08-09,5469,382000,Investment_Trust,3000
2023-08-09,5469,35525,Dealer_self,28191
2023-08-09,5469,7000,Dealer_Hedging,48000
2023-08-10,5469,1783000,Foreign_Investor,2826000
2023-08-10,5469,0,Foreign_Dealer_Self,0
2023-08-10,5469,180000,Investment_Trust,3000
