date,stock_id,buy,name,sell
2023-07-17,2832,211000,Foreign_Investor,1000
2023-07-17,2832,0,Foreign_Dealer_Self,0
2023-07-17,2832,0,Investment_Trust,0
2023-07-17,2832,8000,Dealer_self,1000
2023-07-17,2832,0,Dealer_Hedging,0
2023-07-18,2832,8000,Foreign_Investor,50000
2023-07-18,2832,0,Foreign_Dealer_Self,0
2023-07-18,2832,79000,Investment_Trust,0
2023-07-18,2832,0,Dealer_self,5000
2023-07-18,2832,0,Dealer_Hedging,0
2023-07-19,2832,4001,Foreign_Investor,97000
2023-07-19,2832,0,Foreign_Dealer_Self,0
2023-07-19,2832,0,Investment_Trust,0
2023-07-19,2832,0,Dealer_self,4000
2023-07-19,2832,0,Dealer_Hedging,0
2023-07-20,2832,4000,Foreign_Investor,73000
2023-07-20,2832,0,Foreign_Dealer_Self,0
2023-07-20,2832,0,Investment_Trust,0
2023-07-20,2832,0,Dealer_self,3000
2023-07-20,2832,0,Dealer_Hedging,0
2023-07-21,2832,11000,Foreign_Investor,46000
2023-07-21,2832,0,Foreign_Dealer_Self,0
2023-07-21,2832,0,Investment_Trust,0
2023-07-21,2832,0,Dealer_self,47000
2023-07-21,2832,0,Dealer_Hedging,0
2023-07-24,2832,12000,Foreign_Investor,91000
2023-07-24,2832,0,Foreign_Dealer_Self,0
2023-07-24,2832,0,Investment_Trust,0
2023-07-24,2832,0,Dealer_self,30000
2023-07-24,2832,0,Dealer_Hedging,0
2023-07-25,2832,13000,Foreign_Investor,124000
2023-07-25,2832,0,Foreign_Dealer_Self,0
2023-07-25,2832,0,Investment_Trust,0
2023-07-25,2832,5000,Dealer_self,0
2023-07-25,2832,0,Dealer_Hedging,0
2023-07-26,2832,23000,Foreign_Investor,17000
2023-07-26,2832,0,Foreign_Dealer_Self,0
2023-07-26,2832,0,Investment_Trust,3000
2023-07-26,2832,2000,Dealer_self,0
2023-07-26,2832,0,Dealer_Hedging,0
2023-07-27,2832,39000,Foreign_Investor,44000
2023-07-27,2832,0,Foreign_Dealer_Self,0
2023-07-27,2832,0,Investment_Trust,3000
2023-07-27,2832,0,Dealer_self,0
2023-07-27,2832,0,Dealer_Hedging,0
2023-07-28,2832,12000,Foreign_Investor,19000
2023-07-28,2832,0,Foreign_Dealer_Self,0
2023-07-28,2832,0,Investment_Trust,3000
2023-07-28,2832,0,Dealer_self,1000
2023-07-28,2832,0,Dealer_Hedging,0
2023-07-31,2832,44000,Foreign_Investor,14000
2023-07-31,2832,0,Foreign_Dealer_Self,0
2023-07-31,2832,0,Investment_Trust,0
2023-07-31,2832,0,Dealer_self,1000
2023-07-31,2832,0,Dealer_Hedging,0
2023-08-01,2832,39000,Foreign_Investor,151000
2023-08-01,2832,0,Foreign_Dealer_Self,0
2023-08-01,2832,0,Investment_Trust,0
2023-08-01,2832,14000,Dealer_self,0
2023-08-01,2832,0,Dealer_Hedging,0
2023-08-02,2832,3000,Foreign_Investor,118000
2023-08-02,2832,0,Foreign_Dealer_Self,0
2023-08-02,2832,0,Investment_Trust,2000
2023-08-02,2832,30000,Dealer_self,0
2023-08-02,2832,0,Dealer_Hedging,0
2023-08-04,2832,2000,Foreign_Investor,49000
2023-08-04,2832,0,Foreign_Dealer_Self,0
2023-08-04,2832,0,Investment_Trust,0
2023-08-04,2832,30000,Dealer_self,0
2023-08-04,2832,0,Dealer_Hedging,0
2023-08-07,2832,9000,Foreign_Investor,30000
