date,stock_id,buy,name,sell
2023-07-17,3686,8000,Foreign_Investor,1000
2023-07-17,3686,0,Foreign_Dealer_Self,0
2023-07-17,3686,0,Investment_Trust,0
2023-07-17,3686,0,Dealer_self,1000
2023-07-17,3686,0,Dealer_Hedging,0
2023-07-18,3686,1000,Foreign_Investor,35000
2023-07-18,3686,0,Foreign_Dealer_Self,0
2023-07-18,3686,0,Investment_Trust,0
2023-07-18,3686,0,Dealer_self,0
2023-07-18,3686,0,Dealer_Hedging,0
2023-07-19,3686,0,Foreign_Investor,23000
2023-07-19,3686,0,Foreign_Dealer_Self,0
2023-07-19,3686,0,Investment_Trust,0
2023-07-19,3686,2000,Dealer_self,1000
2023-07-19,3686,0,Dealer_Hedging,0
2023-07-20,3686,0,Foreign_Investor,16000
2023-07-20,3686,0,Foreign_Dealer_Self,0
2023-07-20,3686,0,Investment_Trust,0
2023-07-20,3686,0,Dealer_self,2000
2023-07-20,3686,0,Dealer_Hedging,0
2023-07-21,3686,11000,Foreign_Investor,15000
2023-07-21,3686,0,Foreign_Dealer_Self,0
2023-07-21,3686,0,Investment_Trust,0
2023-07-21,3686,0,Dealer_self,0
2023-07-21,3686,0,Dealer_Hedging,0
2023-07-24,3686,17000,Foreign_Investor,31000
2023-07-24,3686,0,Foreign_Dealer_Self,0
2023-07-24,3686,0,Investment_Trust,0
2023-07-24,3686,5000,Dealer_self,0
2023-07-24,3686,0,Dealer_Hedging,0
2023-07-25,3686,4000,Foreign_Investor,15000
2023-07-25,3686,0,Foreign_Dealer_Self,0
2023-07-25,3686,0,Investment_Trust,0
2023-07-25,3686,0,Dealer_self,0
2023-07-25,3686,0,Dealer_Hedging,0
2023-07-26,3686,11000,Foreign_Investor,20000
2023-07-26,3686,0,Foreign_Dealer_Self,0
2023-07-26,3686,0,Investment_Trust,0
2023-07-26,3686,1000,Dealer_self,0
2023-07-26,3686,0,Dealer_Hedging,0
2023-07-27,3686,24001,Foreign_Investor,5000
2023-07-27,3686,0,Foreign_Dealer_Self,0
