date,stock_id,buy,name,sell
2023-07-17,2317,17402917,Foreign_Investor,10113985
2023-07-17,2317,0,Foreign_Dealer_Self,0
2023-07-17,2317,0,Investment_Trust,525956
2023-07-17,2317,207000,Dealer_self,675000
2023-07-17,2317,325451,Dealer_Hedging,1157000
2023-07-18,2317,17615966,Foreign_Investor,8320597
2023-07-18,2317,0,Foreign_Dealer_Self,0
2023-07-18,2317,185000,Investment_Trust,1270533
2023-07-18,2317,544376,Dealer_self,1600000
2023-07-18,2317,1083844,Dealer_Hedging,446000
2023-07-19,2317,13337847,Foreign_Investor,20123816
2023-07-19,2317,0,Foreign_Dealer_Self,0
2023-07-19,2317,16000,Investment_Trust,372759
2023-07-19,2317,775000,Dealer_self,2215982
2023-07-19,2317,351000,Dealer_Hedging,2169952
2023-07-20,2317,7782147,Foreign_Investor,6724248
2023-07-20,2317,0,Foreign_Dealer_Self,0
2023-07-20,2317,22000,Investment_Trust,366000
2023-07-20,2317,1140000,Dealer_self,292003
2023-07-20,2317,396992,Dealer_Hedging,182114
2023-07-21,2317,0,Foreign_Dealer_Self,0
2023-07-21,2317,103000,Investment_Trust,297000
2023-07-21,2317,259000,Dealer_self,419000
2023-07-21,2317,168000,Dealer_Hedging,428076
2023-07-21,2317,9299955,Foreign_Investor,10711134
2023-07-24,2317,8605495,Foreign_Investor,7589439
2023-07-24,2317,0,Foreign_Dealer_Self,0
2023-07-24,2317,78000,Investment_Trust,437235
2023-07-24,2317,231000,Dealer_self,150000
2023-07-24,2317,166998,Dealer_Hedging,1028000
2023-07-25,2317,0,Foreign_Dealer_Self,0
2023-07-25,2317,1050000,Investment_Trust,613000
2023-07-25,2317,707994,Dealer_self,880000
2023-07-25,2317,1147852,Dealer_Hedging,810000
2023-07-25,2317,24038067,Foreign_Investor,9544360
2023-07-26,2317,13101187,Foreign_Investor,7429372
2023-07-26,2317,0,Foreign_Dealer_Self,0
2023-07-26,2317,249000,Investment_Trust,761138
2023-07-26,2317,192000,Dealer_self,526000
2023-07-26,2317,51000,Dealer_Hedging,585816
2023-07-27,2317,0,Foreign_Dealer_Self,0
2023-07-27,2317,264000,Dealer_self,579000
2023-07-27,2317,107000,Dealer_Hedging,123000
2023-07-27,2317,12420280,Foreign_Investor,12305988
2023-07-27,2317,315000,Investment_Trust,1257490
2023-07-28,2317,0,Foreign_Dealer_Self,0
2023-07-28,2317,120000,Dealer_self,563000
2023-07-28,2317,49000,Dealer_Hedging,561517
2023-07-28,2317,5586852,Foreign_Investor,11501087
2023-07-28,2317,19000,Investment_Trust,751712
2023-07-31,2317,0,Foreign_Dealer_Self,0
2023-07-31,2317,324000,Investment_Trust,230000
2023-07-31,2317,353000,Dealer_self,596000
2023-07-31,2317,150000,Dealer_Hedging,241124
2023-07-31,2317,8879387,Foreign_Investor,15136905
2023-08-01,2317,14382219,Foreign_Investor,3593843
2023-08-01,2317,0,Foreign_Dealer_Self,0
2023-08-01,2317,198000,Investment_Trust,30000
2023-08-01,2317,223000,Dealer_self,230000
2023-08-01,2317,245571,Dealer_Hedging,235979
2023-08-02,2317,9884572,Foreign_Investor,19783000
2023-08-02,2317,0,Foreign_Dealer_Self,0
2023-08-02,2317,682000,Investment_Trust,20000
2023-08-02,2317,100000,Dealer_self,1739000
2023-08-02,2317,63000,Dealer_Hedging,609007
2023-08-04,2317,0,Foreign_Dealer_Self,0
2023-08-04,2317,563001,Investment_Trust,87000
2023-08-04,2317,247000,Dealer_self,1575000
2023-08-04,2317,127228,Dealer_Hedging,266000
2023-08-04,2317,26371371,Foreign_Investor,11756527
2023-08-07,2317,7660137,Foreign_Investor,20994905
2023-08-07,2317,0,Foreign_Dealer_Self,0
2023-08-07,2317,736000,Dealer_self,265063
2023-08-07,2317,343000,Dealer_Hedging,456085
2023-08-07,2317,719000,Investment_Trust,803000
