date,stock_id,buy,name,sell
2023-07-17,3450,569100,Foreign_Investor,487000
2023-07-17,3450,0,Foreign_Dealer_Self,0
2023-07-17,3450,0,Investment_Trust,0
2023-07-17,3450,1011,Dealer_self,5755
2023-07-17,3450,0,Dealer_Hedging,0
2023-07-18,3450,239000,Foreign_Investor,501000
2023-07-18,3450,0,Foreign_Dealer_Self,0
2023-07-18,3450,0,Investment_Trust,0
2023-07-18,3450,3000,Dealer_self,2320
2023-07-18,3450,0,Dealer_Hedging,0
2023-07-19,3450,315000,Foreign_Investor,214000
2023-07-19,3450,0,Foreign_Dealer_Self,0
2023-07-19,3450,0,Investment_Trust,0
2023-07-19,3450,6000,Dealer_self,3213
2023-07-19,3450,0,Dealer_Hedging,0
2023-07-20,3450,711000,Foreign_Investor,285000
2023-07-20,3450,0,Foreign_Dealer_Self,0
2023-07-20,3450,0,Investment_Trust,0
2023-07-20,3450,0,Dealer_self,2000
2023-07-20,3450,0,Dealer_Hedging,0
2023-07-21,3450,1093000,Foreign_Investor,1405000
2023-07-21,3450,0,Foreign_Dealer_Self,0
2023-07-21,3450,0,Investment_Trust,0
2023-07-21,3450,11000,Dealer_self,16983
2023-07-21,3450,0,Dealer_Hedging,0
2023-07-24,3450,879000,Foreign_Investor,1572000
2023-07-24,3450,0,Foreign_Dealer_Self,0
2023-07-24,3450,0,Investment_Trust,0
2023-07-24,3450,13001,Dealer_self,7761
2023-07-24,3450,0,Dealer_Hedging,0
2023-07-25,3450,1053030,Foreign_Investor,1487000
2023-07-25,3450,0,Foreign_Dealer_Self,0
2023-07-25,3450,0,Investment_Trust,0
2023-07-25,3450,0,Dealer_self,6000
2023-07-25,3450,0,Dealer_Hedging,0
2023-07-26,3450,2129000,Foreign_Investor,2653000
2023-07-26,3450,0,Foreign_Dealer_Self,0
2023-07-26,3450,0,Investment_Trust,0
2023-07-26,3450,31001,Dealer_self,27166
2023-07-26,3450,0,Dealer_Hedging,0
2023-07-27,3450,477001,Foreign_Investor,632030
2023-07-27,3450,0,Foreign_Dealer_Self,0
2023-07-27,3450,0,Investment_Trust,0
2023-07-27,3450,7001,Dealer_self,1471
2023-07-27,3450,0,Dealer_Hedging,0
2023-07-28,3450,408000,Foreign_Investor,631784
2023-07-28,3450,0,Foreign_Dealer_Self,0
2023-07-28,3450,0,Investment_Trust,0
2023-07-28,3450,7000,Dealer_self,3746
2023-07-28,3450,0,Dealer_Hedging,0
2023-07-31,3450,855000,Foreign_Investor,964000
2023-07-31,3450,0,Foreign_Dealer_Self,0
2023-07-31,3450,0,Investment_Trust,0
2023-07-31,3450,12115,Dealer_self,2240
2023-07-31,3450,0,Dealer_Hedging,0
2023-08-01,3450,790000,Foreign_Investor,548000
2023-08-01,3450,0,Foreign_Dealer_Self,0
2023-08-01,3450,0,Investment_Trust,0
2023-08-01,3450,11070,Dealer_self,11500
2023-08-01,3450,0,Dealer_Hedging,0
2023-08-02,3450,749000,Foreign_Investor,586100
2023-08-02,3450,0,Foreign_Dealer_Self,0
2023-08-02,3450,0,Investment_Trust,0
2023-08-02,3450,11370,Dealer_self,17149
