date,stock_id,buy,name,sell
2023-07-17,9955,98000,Foreign_Investor,47000
2023-07-17,9955,0,Foreign_Dealer_Self,0
2023-07-17,9955,0,Investment_Trust,0
2023-07-17,9955,0,Dealer_self,0
2023-07-17,9955,0,Dealer_Hedging,0
2023-07-18,9955,17000,Foreign_Investor,75000
2023-07-18,9955,0,Foreign_Dealer_Self,0
2023-07-18,9955,0,Investment_Trust,0
2023-07-18,9955,0,Dealer_self,0
2023-07-18,9955,0,Dealer_Hedging,0
2023-07-19,9955,174000,Foreign_Investor,325000
2023-07-19,9955,0,Foreign_Dealer_Self,0
2023-07-19,9955,0,Investment_Trust,0
2023-07-19,9955,0,Dealer_self,1000
2023-07-19,9955,0,Dealer_Hedging,0
2023-07-20,9955,207000,Foreign_Investor,74000
2023-07-20,9955,0,Foreign_Dealer_Self,0
2023-07-20,9955,0,Investment_Trust,0
2023-07-20,9955,0,Dealer_self,0
2023-07-20,9955,0,Dealer_Hedging,0
2023-07-21,9955,11000,Foreign_Investor,172000
2023-07-21,9955,0,Foreign_Dealer_Self,0
2023-07-21,9955,0,Investment_Trust,0
2023-07-21,9955,0,Dealer_self,0
2023-07-21,9955,0,Dealer_Hedging,0
2023-07-24,9955,52000,Foreign_Investor,53000
2023-07-24,9955,0,Foreign_Dealer_Self,0
2023-07-24,9955,0,Investment_Trust,0
2023-07-24,9955,0,Dealer_self,0
2023-07-24,9955,0,Dealer_Hedging,0
2023-07-25,9955,35000,Foreign_Investor,32000
2023-07-25,9955,0,Foreign_Dealer_Self,0
2023-07-25,9955,0,Investment_Trust,0
2023-07-25,9955,0,Dealer_self,0
2023-07-25,9955,0,Dealer_Hedging,0
2023-07-26,9955,421000,Foreign_Investor,99000
2023-07-26,9955,0,Foreign_Dealer_Self,0
2023-07-26,9955,0,Investment_Trust,0
2023-07-26,9955,0,Dealer_self,3000
2023-07-26,9955,0,Dealer_Hedging,0
2023-07-27,9955,285000,Foreign_Investor,353000
2023-07-27,9955,0,Foreign_Dealer_Self,0
2023-07-27,9955,0,Investment_Trust,0
2023-07-27,9955,3000,Dealer_self,0
2023-07-27,9955,0,Dealer_Hedging,0
2023-07-28,9955,25000,Foreign_Investor,264000
2023-07-28,9955,0,Foreign_Dealer_Self,0
2023-07-28,9955,0,Investment_Trust,0
2023-07-28,9955,0,Dealer_self,2000
2023-07-28,9955,0,Dealer_Hedging,0
2023-07-31,9955,100000,Foreign_Investor,134000
2023-07-31,9955,0,Foreign_Dealer_Self,0
2023-07-31,9955,0,Investment_Trust,0
2023-07-31,9955,0,Dealer_self,0
2023-07-31,9955,0,Dealer_Hedging,0
2023-08-01,9955,370000,Foreign_Investor,214000
2023-08-01,9955,0,Foreign_Dealer_Self,0
2023-08-01,9955,0,Investment_Trust,0
2023-08-01,9955,0,Dealer_self,1000
2023-08-01,9955,0,Dealer_Hedging,0
2023-08-02,9955,1131000,Foreign_Investor,1623000
2023-08-02,9955,0,Foreign_Dealer_Self,0
2023-08-02,9955,0,Investment_Trust,0
2023-08-02,9955,2000,Dealer_self,2000
2023-08-02,9955,0,Dealer_Hedging,0
2023-08-04,9955,85000,Foreign_Investor,28000
2023-08-04,9955,0,Foreign_Dealer_Self,0
2023-08-04,9955,0,Investment_Trust,0
2023-08-04,9955,0,Dealer_self,0
2023-08-04,9955,0,Dealer_Hedging,0
2023-08-07,9955,578000,Foreign_Investor,376000
2023-08-07,9955,0,Foreign_Dealer_Self,0
2023-08-07,9955,0,Investment_Trust,0
2023-08-07,9955,2000,Dealer_self,3000
2023-08-07,9955,0,Dealer_Hedging,0
2023-08-08,9955,54000,Foreign_Investor,263000
2023-08-08,9955,0,Foreign_Dealer_Self,0
2023-08-08,9955,0,Investment_Trust,0
2023-08-08,9955,0,Dealer_self,1000
2023-08-08,9955,0,Dealer_Hedging,0
2023-08-09,9955,87000,Foreign_Investor,85000
2023-08-09,9955,0,Foreign_Dealer_Self,0
2023-08-09,9955,0,Investment_Trust,0
2023-08-09,9955,0,Dealer_self,0
2023-08-09,9955,0,Dealer_Hedging,0
2023-08-10,9955,120000,Foreign_Investor,198000
2023-08-10,9955,0,Foreign_Dealer_Self,0
2023-08-10,9955,0,Investment_Trust,0
2023-08-10,9955,0,Dealer_self,0
2023-08-10,9955,0,Dealer_Hedging,0
2023-08-11,9955,71000,Foreign_Investor,56000
2023-08-11,9955,0,Foreign_Dealer_Self,0
2023-08-11,9955,0,Investment_Trust,0
2023-08-11,9955,0,Dealer_self,0
2023-08-11,9955,0,Dealer_Hedging,0
2023-08-14,9955,15000,Foreign_Investor,124000
2023-08-14,9955,0,Foreign_Dealer_Self,0
2023-08-14,9955,0,Investment_Trust,0
2023-08-14,9955,0,Dealer_self,0
2023-08-14,9955,0,Dealer_Hedging,0
2023-08-15,9955,29000,Foreign_Investor,7000
2023-08-15,9955,0,Foreign_Dealer_Self,0
2023-08-15,9955,0,Investment_Trust,0
2023-08-15,9955,0,Dealer_self,0
2023-08-15,9955,0,Dealer_Hedging,0
2023-08-16,9955,82000,Foreign_Investor,14000
2023-08-16,9955,0,Foreign_Dealer_Self,0
2023-08-16,9955,0,Investment_Trust,0
2023-08-16,9955,0,Dealer_self,0
2023-08-16,9955,0,Dealer_Hedging,0
2023-08-17,9955,101000,Foreign_Investor,45000
2023-08-17,9955,0,Foreign_Dealer_Self,0
2023-08-17,9955,0,Investment_Trust,0
2023-08-17,9955,0,Dealer_self,1000
2023-08-17,9955,0,Dealer_Hedging,0
2023-08-18,9955,63000,Foreign_Investor,70000
2023-08-18,9955,0,Foreign_Dealer_Self,0
2023-08-18,9955,0,Investment_Trust,0
2023-08-18,9955,0,Dealer_self,0
2023-08-18,9955,0,Dealer_Hedging,0
2023-08-21,9955,105000,Foreign_Investor,47000
2023-08-21,9955,0,Foreign_Dealer_Self,0
2023-08-21,9955,0,Investment_Trust,0
2023-08-21,9955,0,Dealer_self,0
2023-08-21,9955,0,Dealer_Hedging,0
2023-08-22,9955,49000,Foreign_Investor,62000
2023-08-22,9955,0,Foreign_Dealer_Self,0
2023-08-22,9955,0,Investment_Trust,0
2023-08-22,9955,0,Dealer_self,0
2023-08-22,9955,0,Dealer_Hedging,0
2023-08-23,9955,49000,Foreign_Investor,9000
2023-08-23,9955,0,Foreign_Dealer_Self,0
2023-08-23,9955,0,Investment_Trust,0
2023-08-23,9955,0,Dealer_self,0
2023-08-23,9955,0,Dealer_Hedging,0
2023-08-24,9955,46000,Foreign_Investor,81000
2023-08-24,9955,0,Foreign_Dealer_Self,0
2023-08-24,9955,0,Investment_Trust,0
2023-08-24,9955,0,Dealer_self,0
2023-08-24,9955,0,Dealer_Hedging,0
