date,stock_id,buy,name,sell
2023-07-17,1504,12963001,Foreign_Investor,13691000
2023-07-17,1504,0,Foreign_Dealer_Self,0
2023-07-17,1504,1002000,Investment_Trust,9722
2023-07-17,1504,1374517,Dealer_self,1528125
2023-07-17,1504,954000,Dealer_Hedging,234000
2023-07-18,1504,7549000,Foreign_Investor,6167000
2023-07-18,1504,0,Foreign_Dealer_Self,0
2023-07-18,1504,886000,Investment_Trust,458009
2023-07-18,1504,197000,Dealer_self,828253
2023-07-18,1504,131000,Dealer_Hedging,976000
2023-07-19,1504,8380148,Foreign_Investor,7771000
2023-07-19,1504,0,Foreign_Dealer_Self,0
2023-07-19,1504,0,Investment_Trust,1762492
2023-07-19,1504,58000,Dealer_self,825175
2023-07-19,1504,38000,Dealer_Hedging,584907
2023-07-20,1504,9671000,Foreign_Investor,1963000
2023-07-20,1504,0,Foreign_Dealer_Self,0
2023-07-20,1504,243000,Investment_Trust,819000
2023-07-20,1504,42538,Dealer_self,122000
2023-07-20,1504,346000,Dealer_Hedging,54716
2023-07-21,1504,17858001,Foreign_Investor,13698000
2023-07-21,1504,0,Foreign_Dealer_Self,0
2023-07-21,1504,1325000,Investment_Trust,191000
2023-07-21,1504,728509,Dealer_self,863289
2023-07-21,1504,1391000,Dealer_Hedging,358000
2023-07-24,1504,5467000,Foreign_Investor,15516616
2023-07-24,1504,0,Foreign_Dealer_Self,0
2023-07-24,1504,317000,Investment_Trust,42403
2023-07-24,1504,451000,Dealer_self,239156
2023-07-24,1504,81000,Dealer_Hedging,1067000
2023-07-25,1504,32428000,Foreign_Investor,14724280
2023-07-25,1504,0,Foreign_Dealer_Self,0
2023-07-25,1504,2340000,Investment_Trust,177000
2023-07-25,1504,1504700,Dealer_self,488580
2023-07-25,1504,973000,Dealer_Hedging,139000
2023-07-26,1504,22953050,Foreign_Investor,51498000
2023-07-26,1504,0,Foreign_Dealer_Self,0
2023-07-26,1504,866000,Investment_Trust,19557
2023-07-26,1504,1147000,Dealer_self,2138497
2023-07-26,1504,501684,Dealer_Hedging,719695
2023-07-27,1504,7049060,Foreign_Investor,13359249
2023-07-27,1504,0,Foreign_Dealer_Self,0
2023-07-27,1504,0,Investment_Trust,67897
2023-07-27,1504,342000,Dealer_self,292574
2023-07-27,1504,93000,Dealer_Hedging,197000
2023-07-28,1504,6808000,Foreign_Investor,11331000
2023-07-28,1504,0,Foreign_Dealer_Self,0
2023-07-28,1504,50000,Investment_Trust,1394336
2023-07-28,1504,305000,Dealer_self,143637
2023-07-28,1504,46000,Dealer_Hedging,245224
2023-07-31,1504,5171120,Foreign_Investor,6957030
2023-07-31,1504,0,Foreign_Dealer_Self,0
2023-07-31,1504,1000,Investment_Trust,23000
2023-07-31,1504,98650,Dealer_self,186396
2023-07-31,1504,68000,Dealer_Hedging,180166
2023-08-01,1504,3157100,Foreign_Investor,4226867
2023-08-01,1504,0,Foreign_Dealer_Self,0
2023-08-01,1504,0,Investment_Trust,381000
2023-08-01,1504,167000,Dealer_self,138659
2023-08-01,1504,48000,Dealer_Hedging,151000
2023-08-02,1504,3572003,Foreign_Investor,7099000
2023-08-02,1504,0,Foreign_Dealer_Self,0
2023-08-02,1504,50000,Investment_Trust,286000
2023-08-02,1504,100271,Dealer_self,260797
2023-08-02,1504,278000,Dealer_Hedging,55000
2023-08-04,1504,4419050,Foreign_Investor,2617000
2023-08-04,1504,0,Foreign_Dealer_Self,0
2023-08-04,1504,36000,Investment_Trust,366000
2023-08-04,1504,347000,Dealer_self,334405
2023-08-04,1504,65235,Dealer_Hedging,210813
2023-08-07,1504,2847000,Foreign_Investor,2957000
2023-08-07,1504,0,Foreign_Dealer_Self,0
2023-08-07,1504,19000,Investment_Trust,3000
2023-08-07,1504,364000,Dealer_self,421166
2023-08-07,1504,209004,Dealer_Hedging,12000
2023-08-08,1504,1537000,Foreign_Investor,6479000
2023-08-08,1504,0,Foreign_Dealer_Self,0
2023-08-08,1504,9000,Investment_Trust,886000
2023-08-08,1504,291000,Dealer_self,252018
2023-08-08,1504,5000,Dealer_Hedging,202001
2023-08-09,1504,3674059,Foreign_Investor,4021000
2023-08-09,1504,0,Foreign_Dealer_Self,0
2023-08-09,1504,1000,Investment_Trust,163000
2023-08-09,1504,158000,Dealer_self,337762
2023-08-09,1504,30000,Dealer_Hedging,85612
2023-08-10,1504,1881175,Foreign_Investor,3628000
2023-08-10,1504,0,Foreign_Dealer_Self,0
2023-08-10,1504,4000,Investment_Trust,380000
2023-08-10,1504,56000,Dealer_self,380779
2023-08-10,1504,6000,Dealer_Hedging,111334
2023-08-11,1504,7133000,Foreign_Investor,4321000
2023-08-11,1504,0,Foreign_Dealer_Self,0
2023-08-11,1504,204000,Investment_Trust,30000
2023-08-11,1504,186000,Dealer_self,374014
2023-08-11,1504,94000,Dealer_Hedging,214010
2023-08-14,1504,3588567,Foreign_Investor,5349000
2023-08-14,1504,0,Foreign_Dealer_Self,0
2023-08-14,1504,143996,Investment_Trust,150000
