date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2025-07-07,2344,692,11,1125000,696,50341,50356, ,39,126,0,1125000,1122,4928,3932
2025-07-08,2344,1303,13,1125000,1786,49845,50341, ,9,1276,3,1125000,101,3750,4928
2025-07-09,2344,475,28,1125000,930,49362,49845, ,2,150,0,1125000,53,3653,3750
2025-07-10,2344,1601,0,1125000,3497,47466,49362, ,8,346,0,1125000,37,3344,3653
2025-07-11,2344,629,20,1125000,3163,44912,47466, ,139,365,0,1125000,275,3254,3344
2025-07-14,2344,931,8,1125000,320,45515,44912, ,15,234,35,1125000,54,3039,3254
2025-07-15,2344,2020,147,1125000,1287,46101,45515, ,2,455,0,1125000,122,2706,3039
2025-07-16,2344,2496,7,1125000,1341,47249,46101, ,2,138,0,1125000,62,2630,2706
2025-07-17,2344,1312,38,1125000,1117,47406,47249, ,4,217,0,1125000,127,2540,2630
2025-07-18,2344,1124,21,1125000,337,48172,47406, ,21,141,0,1125000,47,2446,2540
2025-07-21,2344,919,145,1125000,548,48398,48172, ,31,127,10,1125000,53,2362,2446
2025-07-22,2344,1098,23,1125000,911,48566,48402, ,15,114,0,1125000,99,2346,2361
2025-07-23,2344,1069,14,1125000,1838,47783,48566, ,3,63,0,1125000,197,2480,2346
2025-07-24,2344,2071,14,1125000,270,49570,47783, ,63,94,1,1125000,44,2429,2480
2025-07-25,2344,352,36,1125000,775,49111,49570, ,0,21,0,1125000,37,2445,2429
2025-07-28,2344,634,6,1125000,378,49361,49111, ,10,89,0,1125000,13,2369,2445
2025-07-29,2344,1778,3,1125000,967,50169,49361, ,23,114,0,1125000,49,2304,2369
2025-07-30,2344,954,9,1125000,1471,49643,50169, ,2,43,0,1125000,151,2412,2304
2025-07-31,2344,1056,41,1125000,507,50151,49643, ,6,185,0,1125000,21,2248,2412
2025-08-01,2344,1124,4,1125000,1283,49988,50151, ,0,77,0,1125000,142,2313,2248
2025-08-04,2344,1799,53,1125000,516,51218,49988, ,6,185,0,1125000,20,2148,2313
2025-08-05,2344,579,0,1125000,955,50842,51218, ,4,38,0,1125000,625,2735,2148
2025-08-06,2344,3474,523,1125000,878,52915,50842, ,2,376,0,1125000,115,2474,2735
2025-08-07,2344,2772,14,1125000,3123,52550,52915, ,17,492,0,1125000,1430,3412,2474
2025-08-08,2344,6596,2,1125000,5833,53311,52550, ,195,1367,0,1125000,389,2434,3412
2025-08-11,2344,2051,8,1125000,2108,53246,53311, ,14,82,0,1125000,30,2382,2434
2025-08-12,2344,8457,4,1125000,6337,55362,53246, ,159,106,50,1125000,459,2685,2382
2025-08-13,2344,4270,34,1125000,10072,49526,55362, ,22,363,0,1125000,85,2407,2685
2025-08-14,2344,2183,15,1125000,693,51001,49526, ,15,40,1,1125000,48,2414,2407
2025-08-15,2344,2374,6,1125000,2484,50885,51001, ,43,82,0,1125000,142,2474,2414
2025-08-18,2344,12045,16,1125000,6122,56792,50885, ,263,29,1,1125000,273,2717,2474
2025-08-19,2344,3012,1,1125000,5846,53957,56792, ,7,149,0,1125000,31,2599,2717
2025-08-20,2344,4027,36,1125000,4636,53312,53957, ,34,129,0,1125000,13,2483,2599
2025-08-21,2344,1147,46,1125000,2269,52144,53312, ,16,8,0,1125000,28,2503,2483
2025-08-22,2344,1239,1,1125000,1459,51923,52144, ,0,98,0,1125000,20,2425,2503
2025-08-25,2344,2111,1,1125000,2410,51623,51923, ,20,12,0,1125000,68,2481,2425
2025-08-26,2344,3369,7,1125000,1722,53263,51623, ,6,50,0,1125000,126,2557,2481
2025-08-27,2344,4458,1,1125000,9110,48610,53263, ,283,104,0,1125000,421,2874,2557
2025-08-28,2344,3316,55,1125000,3915,47956,48610, ,54,206,0,1125000,67,2735,2874
2025-08-29,2344,3840,116,1125000,6139,45541,47956, ,178,27,1,1125000,76,2783,2735
2025-09-01,2344,6268,55,1125000,4270,47484,45541, ,117,59,1,1125000,467,3190,2783
2025-09-02,2344,5580,4,1125000,4732,48328,47484, ,51,275,1,1125000,114,3028,3190
2025-09-03,2344,2349,65,1125000,2778,47834,48328, ,45,23,0,1125000,132,3137,3028
2025-09-04,2344,3192,43,1125000,3668,47315,47834, ,45,131,0,1125000,168,3174,3137
2025-09-05,2344,7454,10,1125000,8587,46172,47315, ,186,117,2,1125000,2347,5402,3174
2025-09-08,2344,43561,24,1125000,9814,79895,46172, ,349,556,1,1125000,1393,6238,5402
2025-09-09,2344,17701,9,1125000,10853,86734,79895, ,277,614,35,1125000,933,6522,6238
2025-09-10,2344,31877,29,1125000,20083,98499,86734, ,240,487,2,1125000,476,6509,6522
2025-09-11,2344,17760,9,1125000,19436,96814,98499, ,876,296,0,1125000,427,6640,6509
2025-09-12,2344,18184,21,1125000,32889,82088,96814, ,377,229,1,1125000,769,7179,6640
2025-09-15,2344,42052,39,1125000,16485,107616,82088, ,655,429,1,1125000,2463,9212,7179
2025-09-16,2344,41047,0,1125000,32543,116120,107616, ,806,1311,859,1125000,4775,11817,9212
2025-09-17,2344,29226,60,1125000,34999,110287,116120, ,542,1416,7,1125000,4431,14825,11817
2025-09-18,2344,23461,1,1125000,16199,117548,110287, ,568,746,58,1125000,10088,24109,14825
2025-09-19,2344,26296,120,1125000,25415,118309,117548, ,875,3513,10,1125000,4009,24595,24109
2025-09-22,2344,29210,33,1125000,24105,123381,118309, ,443,1800,71,1125000,4517,27241,24595
2025-09-23,2344,25126,30,1125000,23243,125234,123381, ,1021,6428,7,1125000,6176,26982,27241
