date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2025-07-07,3026,9,0,41472,0,343,334, ,0,0,0,41472,0,1,1
2025-07-08,3026,1,0,41472,9,335,343, ,0,0,0,41472,0,1,1
2025-07-09,3026,0,3,41472,10,322,335, ,0,0,0,41472,0,1,1
2025-07-10,3026,0,0,41472,1,321,322, ,0,0,0,41472,0,1,1
2025-07-11,3026,0,0,41472,0,321,321, ,0,0,0,41472,0,1,1
2025-07-14,3026,0,0,41472,0,321,321, ,0,0,0,41472,0,1,1
2025-07-15,3026,2,0,41472,0,323,321, ,0,0,0,41472,0,1,1
2025-07-16,3026,1,0,41472,4,320,323, ,0,0,0,41472,0,1,1
2025-07-17,3026,0,0,41472,1,319,320, ,0,0,0,41472,0,1,1
2025-07-18,3026,3,0,41472,3,319,319, ,0,0,0,41472,0,1,1
2025-07-21,3026,1,0,41472,2,318,319, ,0,0,0,41472,0,1,1
2025-07-22,3026,3,0,41472,1,320,318, ,0,0,0,41472,0,1,1
2025-07-23,3026,9,0,41472,2,327,320, ,0,0,0,41472,0,1,1
2025-07-24,3026,2,2,41472,1,326,327, ,0,0,0,41472,0,1,1
2025-07-25,3026,2,0,41472,5,323,326, ,0,0,0,41472,0,1,1
2025-07-28,3026,0,1,41472,8,314,323, ,0,0,0,41472,0,1,1
2025-07-29,3026,0,0,41472,0,314,314, ,0,0,0,41472,0,1,1
2025-07-30,3026,1,0,41472,2,313,314, ,0,0,0,41472,0,1,1
2025-07-31,3026,2,0,41472,0,315,313, ,0,0,0,41472,0,1,1
2025-08-01,3026,0,0,41472,0,315,315, ,0,0,0,41472,0,1,1
2025-08-04,3026,8,0,41472,0,323,315, ,0,0,0,41472,0,1,1
2025-08-05,3026,22,0,41472,1,344,323, ,0,0,0,41472,0,1,1
2025-08-06,3026,1,1,41472,4,340,344, ,0,0,0,41472,0,1,1
2025-08-07,3026,2,0,41472,3,339,340, ,0,0,0,41472,0,1,1
2025-08-08,3026,5,0,41472,12,332,339, ,0,0,0,41472,0,1,1
2025-08-11,3026,5,0,41472,2,335,332, ,0,0,0,41472,0,1,1
2025-08-12,3026,1,0,41472,0,336,335, ,0,0,0,41472,0,1,1
2025-08-13,3026,9,1,41472,0,344,336, ,0,0,0,41472,0,1,1
2025-08-14,3026,2,0,41472,9,337,344, ,0,0,0,41472,0,1,1
2025-08-15,3026,0,0,41472,1,336,337, ,0,0,0,41472,0,1,1
2025-08-18,3026,9,0,41472,6,339,336, ,0,0,0,41472,0,1,1
2025-08-19,3026,1,0,41472,1,339,339, ,0,0,0,41472,0,1,1
2025-08-20,3026,16,0,41472,19,336,339, ,0,0,0,41472,0,1,1
2025-08-21,3026,2,0,41472,15,323,336, ,0,0,0,41472,0,1,1
2025-08-22,3026,17,0,41472,49,291,323, ,0,0,0,41472,0,1,1
2025-08-25,3026,7,0,41472,5,293,291, ,0,0,0,41472,0,1,1
2025-08-26,3026,6,0,41472,3,296,293, ,0,0,0,41472,0,1,1
2025-08-27,3026,5,0,41472,2,299,296, ,0,0,0,41472,0,1,1
2025-08-28,3026,2,0,41472,2,299,299, ,0,0,0,41472,0,1,1
2025-08-29,3026,4,0,41472,13,290,299, ,0,0,0,41472,0,1,1
2025-09-01,3026,5,0,41472,11,284,290, ,0,0,0,41472,1,2,1
2025-09-02,3026,4,0,41472,17,271,284, ,0,0,0,41472,0,2,2
2025-09-03,3026,3,0,41472,1,273,271, ,0,0,0,41472,0,2,2
2025-09-04,3026,4,0,41472,2,275,273, ,0,0,0,41472,0,2,2
2025-09-05,3026,0,0,41472,1,274,275, ,0,0,0,41472,0,2,2
2025-09-08,3026,12,0,41472,1,285,274, ,0,0,0,41472,0,2,2
2025-09-09,3026,0,1,41472,11,273,285, ,0,1,0,41472,0,1,2
2025-09-10,3026,5,0,41472,0,278,273, ,0,0,0,41472,0,1,1
2025-09-11,3026,50,0,41472,1,327,278, ,0,0,0,41472,0,1,1
2025-09-12,3026,74,0,41472,5,396,327, ,0,0,0,41472,0,1,1
2025-09-15,3026,7,0,41472,42,361,396, ,0,0,0,41472,0,1,1
2025-09-16,3026,9,0,41472,12,358,361, ,0,0,0,41472,0,1,1
2025-09-17,3026,94,0,41472,27,425,358, ,1,0,0,41472,0,1,1
2025-09-18,3026,27,1,41472,17,434,425, ,0,0,0,41472,0,1,1
2025-09-19,3026,635,0,41472,33,1036,434, ,0,0,0,41472,1,2,1
2025-09-22,3026,1482,0,41472,305,2213,1036, ,27,0,0,41472,13,15,2
2025-09-23,3026,566,0,41472,529,2250,2213, ,10,3,0,41472,12,24,15
