date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2025-07-07,1313,8,0,342088,20,5657,5669, ,0,0,0,342088,1,5,4
2025-07-08,1313,11,0,342088,63,5605,5657, ,0,0,0,342088,2,7,5
2025-07-09,1313,29,0,342088,1,5633,5605, ,0,2,0,342088,0,5,7
2025-07-10,1313,16,0,342088,2,5647,5633, ,0,0,0,342088,1,6,5
2025-07-11,1313,63,3,342088,8,5699,5647, ,0,0,0,342088,0,6,6
2025-07-14,1313,71,0,342088,175,5595,5699, ,1,0,0,342088,0,6,6
2025-07-15,1313,1707,0,342088,382,6920,5595, ,25,0,0,342088,43,49,6
2025-07-16,1313,474,0,342088,644,6750,6920, ,24,1,0,342088,59,107,49
2025-07-17,1313,1335,0,342088,954,7131,6750, ,57,0,0,342088,105,212,107
2025-07-18,1313,557,0,342088,324,7364,7131, ,16,6,0,342088,3,209,212
2025-07-21,1313,637,2,342088,299,7700,7364, ,22,47,2,342088,14,174,209
2025-07-22,1313,1266,0,342088,692,8271,7697, ,23,8,0,342088,70,236,174
2025-07-23,1313,1012,0,342088,722,8561,8271, ,24,5,0,342088,27,258,236
2025-07-24,1313,1088,0,342088,468,9181,8561, ,4,19,0,342088,23,262,258
2025-07-25,1313,703,0,342088,423,9461,9181, ,10,30,0,342088,4,236,262
2025-07-28,1313,663,0,342088,734,9390,9461, ,9,0,0,342088,33,269,236
2025-07-29,1313,576,1,342088,496,9469,9390, ,6,18,1,342088,37,287,269
2025-07-30,1313,1849,0,342088,634,10684,9469, ,21,39,0,342088,1,249,287
2025-07-31,1313,558,0,342088,506,10736,10684, ,6,16,0,342088,4,237,249
2025-08-01,1313,468,0,342088,187,11017,10736, ,3,3,0,342088,22,256,237
2025-08-04,1313,1028,0,342088,1188,10857,11017, ,15,76,0,342088,23,203,256
2025-08-05,1313,87,0,342088,259,10685,10857, ,2,12,0,342088,0,191,203
2025-08-06,1313,392,0,342088,480,10597,10685, ,2,4,0,342088,0,187,191
2025-08-07,1313,160,0,342088,451,10306,10597, ,1,1,0,342088,1,187,187
2025-08-08,1313,253,0,342088,665,9894,10306, ,4,2,0,342088,2,187,187
2025-08-11,1313,180,0,342088,660,9414,9894, ,1,1,0,342088,0,186,187
2025-08-12,1313,562,45,342088,592,9339,9414, ,7,0,0,342088,13,199,186
2025-08-13,1313,229,0,342088,480,9088,9339, ,4,1,0,342088,0,198,199
2025-08-14,1313,63,0,342278,88,9063,9088, ,15,6,0,342278,0,192,198
2025-08-15,1313,89,6,340112,268,8878,9063, ,0,0,0,340112,1,193,192
2025-08-18,1313,1296,0,340112,882,9292,8878, ,23,3,0,340112,28,218,193
2025-08-19,1313,393,0,340112,618,9067,9292, ,5,13,0,340112,4,209,218
2025-08-20,1313,714,0,340112,937,8844,9067, ,2,10,0,340112,38,237,209
2025-08-21,1313,763,0,340112,536,9071,8844, ,2,38,0,340112,1,200,237
2025-08-22,1313,417,0,340112,444,9044,9071, ,6,5,0,340112,0,195,200
2025-08-25,1313,394,0,340112,516,8922,9044, ,1,0,0,340112,3,198,195
2025-08-26,1313,692,0,340112,656,8958,8922, ,0,3,0,340112,0,195,198
2025-08-27,1313,261,0,340112,452,8767,8958, ,0,2,0,340112,10,203,195
2025-08-28,1313,156,0,340112,129,8794,8767, ,1,28,0,340112,0,175,203
2025-08-29,1313,255,0,340112,265,8784,8794, ,14,3,0,340112,2,174,175
2025-09-01,1313,164,0,340112,146,8802,8784, ,0,0,0,340112,0,174,174
2025-09-02,1313,124,0,340112,205,8721,8802, ,4,2,0,340112,43,215,174
2025-09-03,1313,210,0,340112,242,8689,8721, ,2,17,0,340112,0,198,215
2025-09-04,1313,119,0,340112,361,8447,8689, ,1,15,0,340112,0,183,198
2025-09-05,1313,51,0,340112,199,8299,8447, ,0,7,0,340112,5,181,183
2025-09-08,1313,85,0,340112,111,8273,8299, ,1,1,0,340112,5,185,181
2025-09-09,1313,20,0,340112,90,8203,8273, ,0,14,0,340112,0,171,185
2025-09-10,1313,44,1,340112,106,8140,8203, ,0,0,0,340112,2,173,171
2025-09-11,1313,72,1,340112,70,8141,8140, ,0,8,0,340112,0,165,173
2025-09-12,1313,16,0,340211,247,7910,8141, ,0,2,0,340211,1,164,165
2025-09-15,1313,29,0,340211,5,7934,7910, ,0,0,0,340211,0,164,164
2025-09-16,1313,22,1,340211,55,7900,7934, ,0,0,0,340211,1,165,164
2025-09-17,1313,19,0,340211,21,7898,7900, ,0,0,0,340211,0,165,165
2025-09-18,1313,129,5,340211,386,7636,7898, ,0,2,0,340211,2,165,165
2025-09-19,1313,136,0,340211,43,7729,7636, ,0,1,0,340211,0,164,165
2025-09-22,1313,34,0,340211,94,7669,7729, ,0,1,0,340211,0,163,164
2025-09-23,1313,696,0,340211,510,7855,7669, ,0,1,0,340211,4,166,163
