date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2025-07-07,6770,1410,10,1047086,2064,41694,42358, ,18,487,0,1047086,601,3380,3266
2025-07-08,6770,3112,27,1047086,2777,42002,41694, ,38,823,2,1047086,268,2823,3380
2025-07-09,6770,2074,34,1047086,1915,42127,42002, ,11,371,2,1047086,328,2778,2823
2025-07-10,6770,1477,18,1047086,893,42693,42127, ,7,614,1,1047086,83,2246,2778
2025-07-11,6770,1192,34,1047086,1814,42037,42693, ,70,174,0,1047086,296,2368,2246
2025-07-14,6770,503,8,1047228,1103,41429,42037, ,6,243,0,1047228,63,2188,2368
2025-07-15,6770,538,56,1047228,535,41376,41429, ,8,20,0,1047228,54,2222,2188
2025-07-16,6770,472,3,1047228,661,41184,41376, ,7,36,0,1047228,42,2228,2222
2025-07-17,6770,718,23,1047228,779,41100,41184, ,4,28,0,1047228,86,2286,2228
2025-07-18,6770,874,19,1047228,933,41022,41100, ,5,11,0,1047228,42,2317,2286
2025-07-21,6770,2151,34,1047228,862,42277,41022, ,7,31,0,1047228,78,2364,2317
2025-07-22,6770,2807,18,1047228,3386,41676,42273, ,39,140,0,1047228,36,2260,2364
2025-07-23,6770,2553,6,1047228,1718,42505,41676, ,10,264,0,1047228,129,2125,2260
2025-07-24,6770,1929,0,1047228,1013,43421,42505, ,23,247,0,1047228,199,2077,2125
2025-07-25,6770,493,29,1047228,400,43485,43421, ,2,107,0,1047228,168,2138,2077
2025-07-28,6770,845,10,1047228,501,43819,43485, ,4,180,0,1047228,156,2114,2138
2025-07-29,6770,755,11,1047228,678,43885,43819, ,10,39,0,1047228,67,2142,2114
2025-07-30,6770,806,12,1047228,1124,43555,43885, ,7,133,0,1047228,477,2486,2142
