date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2025-07-07,3450,1107,2,36420,1271,15163,15329, ,14,137,0,36420,439,1251,949
2025-07-08,3450,873,6,36420,539,15491,15163, ,22,547,0,36420,150,854,1251
2025-07-09,3450,483,0,36420,511,15463,15491, ,14,129,0,36420,185,910,854
2025-07-10,3450,438,1,36420,594,15306,15463, ,15,57,0,36420,68,921,910
2025-07-11,3450,894,8,36420,414,15778,15306, ,7,67,0,36420,46,900,921
2025-07-14,3450,195,1,36420,261,15711,15778, ,5,58,0,36420,110,952,900
2025-07-15,3450,255,0,36420,455,15511,15711, ,0,110,0,36420,110,952,952
2025-07-16,3450,1298,1,36420,850,15958,15511, ,12,67,0,36420,98,983,952
2025-07-17,3450,482,8,36420,353,16079,15958, ,4,65,0,36420,60,978,983
2025-07-18,3450,795,3,36420,468,16403,16079, ,5,52,1,36420,82,1007,978
2025-07-21,3450,457,4,36420,518,16338,16403, ,6,33,0,36420,30,1004,1007
2025-07-22,3450,767,1,36420,1191,15915,16340, ,8,191,0,36420,112,925,1004
2025-07-23,3450,418,1,36420,505,15827,15915, ,3,144,0,36420,137,918,925
2025-07-24,3450,335,2,36420,643,15517,15827, ,14,225,0,36420,208,901,918
2025-07-25,3450,280,2,36420,377,15418,15517, ,17,49,0,36420,26,878,901
2025-07-28,3450,618,3,36420,170,15863,15418, ,4,143,0,36420,0,735,878
2025-07-29,3450,507,6,36420,407,15957,15863, ,3,196,0,36420,74,613,735
2025-07-30,3450,393,1,36420,298,16051,15957, ,7,251,0,36420,116,478,613
2025-07-31,3450,470,6,36420,282,16233,16051, ,2,48,0,36420,81,511,478
2025-08-01,3450,259,0,36420,418,16074,16233, ,6,116,0,36420,261,656,511
2025-08-04,3450,400,4,36420,102,16368,16074, ,5,148,0,36420,22,530,656
2025-08-05,3450,441,1,36420,292,16516,16368, ,0,121,5,36420,7,411,530
2025-08-06,3450,366,3,36420,571,16308,16516, ,8,131,0,36420,22,302,411
2025-08-07,3450,536,5,36420,321,16518,16308, ,6,71,0,36420,23,254,302
2025-08-08,3450,466,5,36420,453,16526,16518, ,1,54,0,36420,118,318,254
2025-08-11,3450,110,2,36420,219,16415,16526, ,0,86,0,36420,62,294,318
2025-08-12,3450,789,1,36420,401,16802,16415, ,5,62,0,36420,168,400,294
2025-08-13,3450,1164,4,36420,1138,16824,16802, ,10,35,0,36420,42,407,400
2025-08-14,3450,3315,3,36420,2123,18013,16824, ,41,83,0,36420,176,500,407
2025-08-15,3450,2200,1,36420,2770,17442,18013, ,20,86,0,36420,45,459,500
2025-08-18,3450,1966,4,36420,1495,17909,17442, ,3,30,1,36420,29,457,459
2025-08-19,3450,2049,11,36420,957,18990,17909, ,5,74,0,36420,6,389,457
2025-08-20,3450,830,2,36420,1367,18451,18990, ,3,109,0,36420,35,315,389
2025-08-21,3450,543,2,36420,510,18482,18451, ,7,43,0,36420,9,281,315
2025-08-22,3450,542,1,36420,627,18396,18482, ,5,15,0,36420,105,371,281
2025-08-25,3450,1168,8,36420,2077,17479,18396, ,17,75,0,36420,322,618,371
2025-08-26,3450,1511,0,36420,1613,17377,17479, ,9,92,0,36420,19,545,618
2025-08-27,3450,1211,1,36420,1186,17401,17377, ,5,22,0,36420,30,553,545
2025-08-28,3450,1238,11,36420,832,17796,17401, ,3,83,3,36420,29,496,553
2025-08-29,3450,1055,5,36420,820,18026,17796, ,5,12,0,36420,81,565,496
2025-09-01,3450,693,1,36420,898,17820,18026, ,10,98,0,36420,47,514,565
2025-09-02,3450,683,2,36420,385,18116,17820, ,2,25,1,36420,46,534,514
2025-09-03,3450,659,2,36420,481,18292,18116, ,2,15,0,36420,101,620,534
2025-09-04,3450,365,1,36420,715,17941,18292, ,2,93,0,36420,34,561,620
2025-09-05,3450,1198,2,36420,665,18472,17941, ,3,75,0,36420,70,556,561
2025-09-08,3450,735,3,36420,718,18486,18472, ,3,12,0,36420,35,579,556
2025-09-09,3450,1047,2,36420,1467,18064,18486, ,3,160,0,36420,21,440,579
2025-09-10,3450,895,15,36420,972,17972,18064, ,3,23,0,36420,35,452,440
2025-09-11,3450,839,3,36420,756,18052,17972, ,67,9,0,36420,125,568,452
2025-09-12,3450,4976,3,36420,3857,19168,18052, ,79,28,0,36420,175,715,568
2025-09-15,3450,894,0,36420,1535,18527,19168, ,10,186,3,36420,51,577,715
2025-09-16,3450,991,2,36420,907,18609,18527, ,2,58,0,36420,165,684,577
2025-09-17,3450,5472,0,36420,2924,21157,18609, ,55,30,0,36420,209,863,684
2025-09-18,3450,3065,2,36420,1955,22265,21157, ,20,61,1,36420,152,953,863
2025-09-19,3450,4491,14,36420,4113,22629,22265, ,10,12,3,36420,429,1367,953
2025-09-22,3450,5688,0,36420,5538,22779,22629, ,112,212,0,36420,279,1434,1367
2025-09-23,3450,4563,4,36420,4728,22610,22779, ,111,220,4,36420,686,1896,1434
