date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2025-07-07,2885,297,3,3235716,56,3399,3161, ,0,3,0,3235716,0,42,45
2025-07-08,2885,30,1,3235716,170,3258,3399, ,3,1,0,3235716,0,41,42
2025-07-09,2885,935,5,3235716,254,3934,3258, ,0,1,0,3235716,0,40,41
2025-07-10,2885,22,0,3235716,89,3867,3934, ,0,0,0,3235716,0,40,40
2025-07-11,2885,107,0,3235716,726,3248,3867, ,1,0,0,3235716,3,43,40
2025-07-14,2885,68,0,3235716,43,3273,3248, ,0,2,0,3235716,2,43,43
2025-07-15,2885,58,0,3235716,30,3301,3273, ,0,0,0,3235716,0,43,43
2025-07-16,2885,16,21,3235716,127,3169,3301, ,0,0,0,3235716,1,44,43
2025-07-17,2885,137,1,3235716,16,3289,3169, ,3,4,0,3235716,0,40,44
2025-07-18,2885,70,0,3235716,52,3307,3289, ,0,0,0,3235716,0,40,40
2025-07-21,2885,187,0,3235716,13,3481,3307, ,0,0,0,3235716,0,40,40
2025-07-22,2885,160,0,3235716,35,3610,3485, ,0,0,0,3235716,20,60,40
2025-07-23,2885,13,0,3235716,99,3524,3610, ,0,0,0,3235716,0,60,60
2025-07-24,2885,85,0,3235716,85,3524,3524, ,5,0,0,3235716,0,60,60
2025-07-25,2885,84,10,3235716,42,3556,3524, ,0,0,0,3235716,2,62,60
2025-07-28,2885,47,2,3235716,33,3568,3556, ,3,0,0,3235716,0,62,62
2025-07-29,2885,246,0,3235716,43,3771,3568, ,0,0,0,3235716,0,62,62
2025-07-30,2885,29,3,3235716,56,3741,3771, ,0,0,0,3235716,0,62,62
2025-07-31,2885,257,36,3235716,11,3951,3741, ,0,0,0,3235716,2,64,62
2025-08-01,2885,27,3,3235716,588,3387,3951, ,0,1,0,3235716,0,63,64
2025-08-04,2885,15,3,3235716,202,3197,3387, ,0,0,0,3235716,0,63,63
2025-08-05,2885,19,11,3235716,258,2947,3197,X ,0,3,0,3235716,0,60,63
2025-08-06,2885,3,4,3235716,337,2609,2947,X ,0,60,0,3235716,0,0,60
2025-08-07,2885,36,0,3235716,88,2557,2609,X ,0,0,0,3235716,0,0,0
2025-08-08,2885,111,0,3235716,49,2619,2557,X ,0,0,0,3235716,0,0,0
2025-08-11,2885,63,0,3235716,304,2378,2619, ,0,0,0,3235716,0,0,0
2025-08-12,2885,176,0,3235716,109,2445,2378, ,0,0,0,3235716,0,0,0
2025-08-13,2885,160,0,3235716,17,2588,2445, ,15,0,0,3235716,0,0,0
2025-08-14,2885,111,0,3235716,26,2673,2588, ,5,0,0,3235716,0,0,0
2025-08-15,2885,2,2,3235716,25,2648,2673, ,0,0,0,3235716,0,0,0
2025-08-18,2885,22,5,3235716,87,2578,2648, ,0,0,0,3235716,0,0,0
2025-08-19,2885,162,14,3235716,45,2681,2578, ,0,0,0,3235716,0,0,0
2025-08-20,2885,40,1,3235716,27,2693,2681, ,0,0,0,3235716,0,0,0
2025-08-21,2885,5,0,3235716,141,2557,2693, ,0,0,0,3235716,0,0,0
2025-08-22,2885,1,1,3235716,21,2536,2557, ,5,0,0,3235716,0,0,0
2025-08-25,2885,37,0,3235716,264,2309,2536, ,0,0,0,3235716,0,0,0
2025-08-26,2885,167,0,3235716,10,2466,2309, ,0,0,0,3235716,0,0,0
2025-08-27,2885,12,1,3235716,66,2411,2466, ,0,0,0,3235716,1,1,0
2025-08-28,2885,1,0,3235716,135,2277,2411, ,0,0,0,3235716,0,1,1
2025-08-29,2885,24,2,3235716,23,2276,2277, ,0,0,0,3235716,1,2,1
2025-09-01,2885,64,0,3235716,101,2239,2276, ,0,1,0,3235716,0,1,2
2025-09-02,2885,34,50,3235716,113,2110,2239, ,0,0,0,3235716,1,2,1
2025-09-03,2885,13,0,3235716,33,2090,2110, ,6,2,0,3235716,0,0,2
2025-09-04,2885,307,0,3235716,15,2382,2090, ,0,0,0,3235716,0,0,0
2025-09-05,2885,350,2,3235716,79,2651,2382, ,0,0,0,3235716,1,1,0
2025-09-08,2885,78,0,3235716,30,2699,2651, ,0,0,0,3235716,0,1,1
2025-09-09,2885,5,0,3235716,21,2683,2699, ,0,0,0,3235716,0,1,1
2025-09-10,2885,21,0,3235716,18,2686,2683, ,0,0,0,3235716,0,1,1
2025-09-11,2885,18,0,3332787,40,2664,2686, ,0,0,0,3332787,0,1,1
2025-09-12,2885,74,0,3332787,207,2531,2664, ,0,0,0,3332787,0,1,1
2025-09-15,2885,245,0,3332787,108,2668,2531, ,0,0,0,3332787,0,1,1
2025-09-16,2885,20,0,3332787,250,2438,2668, ,0,0,0,3332787,0,1,1
2025-09-17,2885,5,0,3332787,29,2414,2438, ,0,1,0,3332787,0,0,1
2025-09-18,2885,8,1,3332787,65,2356,2414, ,0,0,0,3332787,0,0,0
2025-09-19,2885,50,1,3332787,205,2200,2356, ,0,0,0,3332787,0,0,0
2025-09-22,2885,73,0,3332787,108,2165,2200, ,0,0,0,3332787,0,0,0
2025-09-23,2885,37,0,3332787,173,2029,2165, ,0,0,0,3332787,0,0,0
