date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2025-07-07,1414,0,0,55000,0,2763,2763, ,0,0,0,55000,0,0,0
2025-07-08,1414,2,0,55000,67,2698,2763, ,0,0,0,55000,0,0,0
2025-07-09,1414,74,0,55000,0,2772,2698, ,0,0,0,55000,0,0,0
2025-07-10,1414,1,0,55000,112,2661,2772, ,0,0,0,55000,0,0,0
2025-07-11,1414,79,0,55000,4,2736,2661, ,0,0,0,55000,0,0,0
2025-07-14,1414,34,0,55000,0,2770,2736, ,0,0,0,55000,0,0,0
2025-07-15,1414,1,0,55000,0,2771,2770, ,0,0,0,55000,0,0,0
2025-07-16,1414,2,0,55000,120,2653,2771, ,0,0,0,55000,0,0,0
2025-07-17,1414,0,0,55000,111,2542,2653, ,0,0,0,55000,0,0,0
2025-07-18,1414,65,0,55000,0,2607,2542, ,0,0,0,55000,0,0,0
2025-07-21,1414,4,0,55000,40,2571,2607, ,0,0,0,55000,0,0,0
2025-07-22,1414,5,0,55000,62,2514,2571, ,0,0,0,55000,0,0,0
2025-07-23,1414,0,0,55000,398,2116,2514, ,12,0,0,55000,0,0,0
2025-07-24,1414,0,0,55000,4,2112,2116, ,0,0,0,55000,0,0,0
2025-07-25,1414,0,0,55000,98,2014,2112, ,0,0,0,55000,0,0,0
2025-07-28,1414,0,0,55000,128,1886,2014, ,0,0,0,55000,0,0,0
2025-07-29,1414,1,0,55000,0,1887,1886, ,0,0,0,55000,0,0,0
2025-07-30,1414,0,0,55000,204,1683,1887, ,0,0,0,55000,0,0,0
2025-07-31,1414,62,0,55000,66,1679,1683, ,0,0,0,55000,0,0,0
2025-08-01,1414,98,0,55000,20,1757,1679, ,0,0,0,55000,0,0,0
2025-08-04,1414,1,0,55000,173,1585,1757, ,0,0,0,55000,0,0,0
2025-08-05,1414,0,0,55000,109,1476,1585, ,0,0,0,55000,0,0,0
2025-08-06,1414,0,0,55000,33,1443,1476, ,0,0,0,55000,0,0,0
2025-08-07,1414,154,0,55000,0,1597,1443, ,0,0,0,55000,0,0,0
2025-08-08,1414,127,0,55000,30,1694,1597, ,0,0,0,55000,0,0,0
2025-08-11,1414,7,0,55000,92,1609,1694, ,0,0,0,55000,0,0,0
2025-08-12,1414,0,0,55000,21,1588,1609, ,0,0,0,55000,0,0,0
2025-08-13,1414,71,0,55000,0,1659,1588, ,0,0,0,55000,0,0,0
2025-08-14,1414,5,0,55000,43,1621,1659, ,0,0,0,55000,0,0,0
2025-08-15,1414,0,0,55000,44,1577,1621, ,0,0,0,55000,0,0,0
2025-08-18,1414,48,0,55000,20,1605,1577, ,0,0,0,55000,0,0,0
2025-08-19,1414,125,0,55000,35,1695,1605, ,0,0,0,55000,4,4,0
2025-08-20,1414,92,0,55000,0,1787,1695, ,0,0,0,55000,0,4,4
2025-08-21,1414,0,0,55000,82,1705,1787, ,0,4,0,55000,0,0,4
2025-08-22,1414,126,0,55000,10,1821,1705, ,0,0,0,55000,0,0,0
2025-08-25,1414,66,0,55000,0,1887,1821, ,0,0,0,55000,0,0,0
2025-08-26,1414,31,0,55000,0,1918,1887, ,0,0,0,55000,0,0,0
2025-08-27,1414,2,0,55000,50,1870,1918, ,0,0,0,55000,0,0,0
2025-08-28,1414,0,0,55000,37,1833,1870, ,0,0,0,55000,0,0,0
2025-08-29,1414,28,0,55000,0,1861,1833, ,0,0,0,55000,0,0,0
2025-09-01,1414,35,0,55000,1,1895,1861, ,0,0,0,55000,0,0,0
2025-09-02,1414,3,0,55000,216,1682,1895, ,0,0,0,55000,0,0,0
2025-09-03,1414,139,0,55000,10,1811,1682, ,0,0,0,55000,0,0,0
2025-09-04,1414,0,0,55000,356,1455,1811, ,0,0,0,55000,0,0,0
2025-09-05,1414,0,0,55000,4,1451,1455, ,0,0,0,55000,0,0,0
2025-09-08,1414,25,0,55000,11,1465,1451, ,0,0,0,55000,0,0,0
2025-09-09,1414,0,0,55000,37,1428,1465, ,0,0,0,55000,0,0,0
2025-09-10,1414,31,0,55000,0,1459,1428, ,0,0,0,55000,0,0,0
2025-09-11,1414,41,0,55000,0,1500,1459, ,0,0,0,55000,0,0,0
2025-09-12,1414,0,0,55000,51,1449,1500, ,0,0,0,55000,0,0,0
2025-09-15,1414,0,0,55000,51,1398,1449, ,0,0,0,55000,0,0,0
2025-09-16,1414,3,0,55000,0,1401,1398, ,0,0,0,55000,0,0,0
2025-09-17,1414,2,0,55000,2,1401,1401, ,0,0,0,55000,0,0,0
2025-09-18,1414,96,0,55000,8,1489,1401, ,0,0,0,55000,0,0,0
2025-09-19,1414,1,0,55000,44,1446,1489, ,0,0,0,55000,0,0,0
2025-09-22,1414,59,0,55000,1,1504,1446, ,0,0,0,55000,0,0,0
2025-09-23,1414,1,0,55000,84,1421,1504, ,0,0,0,55000,0,0,0
