date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2025-07-07,9955,9,0,26128,73,1935,1999, ,0,1,0,26128,9,197,189
2025-07-08,9955,9,5,26128,7,1932,1935, ,0,2,0,26128,2,197,197
2025-07-09,9955,18,0,26128,13,1937,1932, ,0,1,0,26128,16,212,197
2025-07-10,9955,10,0,26128,63,1884,1937, ,0,0,0,26128,0,212,212
2025-07-11,9955,13,0,26128,16,1881,1884, ,0,8,0,26128,2,206,212
2025-07-14,9955,45,0,26128,34,1892,1881, ,3,0,0,26128,7,213,206
2025-07-15,9955,9,0,26128,38,1863,1892, ,0,2,0,26128,4,215,213
2025-07-16,9955,22,0,26128,3,1882,1863, ,0,13,0,26128,0,202,215
2025-07-17,9955,7,0,26128,7,1882,1882, ,0,0,1,26128,5,206,202
2025-07-18,9955,18,0,26128,6,1894,1882, ,0,2,0,26128,0,204,206
2025-07-21,9955,7,0,26128,61,1840,1894, ,0,1,0,26128,1,204,204
2025-07-22,9955,43,0,26128,89,1794,1840, ,0,66,0,26128,1,139,204
2025-07-23,9955,17,0,26128,39,1772,1794, ,0,0,0,26128,17,156,139
2025-07-24,9955,44,27,26128,18,1771,1772, ,0,10,0,26128,4,150,156
2025-07-25,9955,9,0,26128,23,1757,1771, ,0,0,0,26128,1,151,150
2025-07-28,9955,21,0,26128,20,1758,1757, ,0,1,0,26128,0,150,151
2025-07-29,9955,33,0,26128,20,1771,1758, ,1,1,0,26128,8,157,150
2025-07-30,9955,3,0,26128,15,1759,1771, ,0,0,0,26128,0,157,157
2025-07-31,9955,14,0,26128,10,1763,1759, ,0,21,0,26128,0,136,157
2025-08-01,9955,10,0,26128,15,1758,1763, ,0,1,0,26128,2,137,136
2025-08-04,9955,80,1,26128,72,1765,1758, ,1,0,0,26128,6,143,137
2025-08-05,9955,22,0,26128,30,1757,1765, ,0,1,0,26128,1,143,143
2025-08-06,9955,18,0,26128,17,1758,1757, ,0,0,0,26128,0,143,143
2025-08-07,9955,18,0,26128,27,1749,1758, ,0,15,0,26128,1,129,143
2025-08-08,9955,77,0,26128,89,1737,1749, ,0,1,0,26128,7,135,129
2025-08-11,9955,61,3,26128,51,1744,1737, ,0,9,0,26128,0,126,135
2025-08-12,9955,22,0,26128,109,1657,1744, ,0,1,0,26128,2,127,126
2025-08-13,9955,25,0,26128,78,1604,1657, ,0,0,0,26128,3,130,127
2025-08-14,9955,20,5,26128,10,1609,1604, ,2,0,0,26128,1,131,130
2025-08-15,9955,26,2,26128,12,1621,1609, ,0,5,0,26128,0,126,131
2025-08-18,9955,9,1,26128,6,1623,1621, ,0,42,0,26128,6,90,126
2025-08-19,9955,6,0,26128,7,1622,1623, ,0,4,0,26128,0,86,90
2025-08-20,9955,23,0,26128,20,1625,1622, ,0,1,0,26128,1,86,86
2025-08-21,9955,11,0,26128,23,1613,1625, ,0,0,0,26128,2,88,86
2025-08-22,9955,16,0,26128,34,1595,1613, ,0,2,0,26128,0,86,88
2025-08-25,9955,43,1,26128,9,1628,1595, ,1,0,0,26128,0,86,86
2025-08-26,9955,22,0,26128,53,1597,1628, ,0,0,0,26128,0,86,86
2025-08-27,9955,7,3,26128,42,1559,1597, ,0,3,0,26128,0,83,86
2025-08-28,9955,44,0,26128,84,1519,1559, ,0,0,0,26128,3,86,83
2025-08-29,9955,40,27,26128,38,1494,1519, ,0,0,0,26128,0,86,86
2025-09-01,9955,152,0,26128,45,1601,1494, ,9,0,0,26128,1,87,86
2025-09-02,9955,225,2,26128,154,1670,1601, ,15,33,0,26128,9,63,87
2025-09-03,9955,318,0,26128,177,1811,1670, ,0,11,0,26128,20,72,63
2025-09-04,9955,77,0,26128,48,1840,1811, ,1,2,0,26128,4,74,72
2025-09-05,9955,213,0,26128,239,1814,1840, ,7,5,0,26128,28,97,74
2025-09-08,9955,212,1,26128,28,1997,1814, ,0,4,0,26128,10,103,97
2025-09-09,9955,78,0,26128,83,1992,1997, ,10,0,0,26128,22,125,103
2025-09-10,9955,53,0,26128,48,1997,1992, ,0,1,0,26128,27,151,125
2025-09-11,9955,38,0,26128,56,1979,1997, ,0,0,0,26128,10,161,151
2025-09-12,9955,13,0,26128,60,1932,1979, ,0,3,0,26128,1,159,161
2025-09-15,9955,15,0,26128,14,1933,1932, ,0,7,0,26128,0,152,159
2025-09-16,9955,39,0,26128,128,1844,1933, ,2,1,0,26128,12,163,152
2025-09-17,9955,255,0,26128,213,1886,1844, ,0,0,0,26128,9,172,163
2025-09-18,9955,80,0,26128,56,1910,1886, ,0,17,0,26128,1,156,172
2025-09-19,9955,90,0,26128,50,1950,1910, ,0,50,0,26128,0,106,156
2025-09-22,9955,82,0,26128,101,1931,1950, ,0,2,0,26128,3,107,106
2025-09-23,9955,96,0,26128,154,1873,1931, ,0,2,0,26128,3,108,107
