date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2025-07-07,1560,149,0,36569,126,3040,3017, ,1,15,21,36569,7,445,474
2025-07-08,1560,522,1,36569,475,3086,3040, ,6,30,0,36569,83,498,445
2025-07-09,1560,452,0,36569,290,3248,3086, ,2,31,0,36569,26,493,498
2025-07-10,1560,340,12,36569,389,3187,3248, ,1,19,0,36569,6,480,493
2025-07-11,1560,313,0,36569,556,2944,3187, ,5,127,6,36569,7,354,480
2025-07-14,1560,94,0,36633,264,2774,2944,X ,1,112,0,36633,7,249,354
2025-07-15,1560,143,0,36633,212,2705,2774,X ,0,220,0,36633,0,29,249
2025-07-16,1560,230,0,36633,194,2741,2705,X ,0,0,29,36633,0,0,29
2025-07-17,1560,238,0,36633,243,2736,2741,X ,0,0,0,36633,0,0,0
2025-07-18,1560,287,0,36633,346,2677,2736, ,0,0,0,36633,0,0,0
2025-07-21,1560,129,0,36633,170,2636,2677, ,57,0,0,36633,82,82,0
2025-07-22,1560,300,3,36633,425,2508,2636, ,109,18,0,36633,26,90,82
2025-07-23,1560,153,0,36633,54,2607,2508, ,1,8,0,36633,6,88,90
2025-07-24,1560,147,0,36633,80,2674,2607, ,1,7,0,36633,7,88,88
2025-07-25,1560,96,0,36633,171,2599,2674, ,0,17,0,36633,61,132,88
2025-07-28,1560,128,0,36633,131,2596,2599, ,2,3,0,36633,17,146,132
2025-07-29,1560,106,0,36633,83,2619,2596, ,0,14,25,36633,8,115,146
2025-07-30,1560,111,1,36633,75,2654,2619, ,0,0,0,36633,9,124,115
2025-07-31,1560,381,1,36633,312,2722,2654, ,1,35,0,36633,21,110,124
2025-08-01,1560,382,7,36633,211,2886,2722, ,5,21,0,36633,40,129,110
2025-08-04,1560,437,1,36633,123,3199,2886, ,0,39,0,36633,8,98,129
2025-08-05,1560,258,1,36633,111,3345,3199, ,1,14,0,36633,17,101,98
2025-08-06,1560,180,1,36633,349,3175,3345, ,0,18,0,36633,13,96,101
2025-08-07,1560,268,3,36633,149,3291,3175, ,4,12,0,36633,6,90,96
2025-08-08,1560,204,0,36633,100,3395,3291, ,1,4,0,36633,4,90,90
2025-08-11,1560,199,0,36633,226,3368,3395, ,0,7,0,36633,9,92,90
2025-08-12,1560,203,1,36633,38,3532,3368, ,2,11,0,36633,12,93,92
2025-08-13,1560,87,0,36633,117,3502,3532, ,0,17,0,36633,3,79,93
2025-08-14,1560,77,2,36681,133,3444,3502, ,0,2,0,36681,3,80,79
2025-08-15,1560,114,0,36681,76,3482,3444, ,0,9,0,36681,3,74,80
2025-08-18,1560,52,0,36681,114,3420,3482, ,0,3,0,36681,2,73,74
2025-08-19,1560,747,1,36681,287,3879,3420, ,7,2,0,36681,4,75,73
2025-08-20,1560,275,0,36681,269,3885,3879, ,1,2,0,36681,8,81,75
2025-08-21,1560,498,0,36681,762,3621,3885, ,11,5,0,36681,36,112,81
2025-08-22,1560,537,0,36681,274,3884,3621, ,2,5,0,36681,3,110,112
2025-08-25,1560,534,1,36681,442,3975,3884, ,0,8,0,36681,4,106,110
2025-08-26,1560,240,0,36681,203,4012,3975, ,1,2,0,36681,7,111,106
2025-08-27,1560,387,2,36681,499,3898,4012, ,0,5,0,36681,12,118,111
2025-08-28,1560,448,0,36681,549,3797,3898, ,4,4,0,36681,12,126,118
2025-08-29,1560,244,0,36681,372,3669,3797, ,0,1,0,36681,6,131,126
2025-09-01,1560,346,0,36681,410,3605,3669, ,3,8,0,36681,22,145,131
2025-09-02,1560,379,1,36681,439,3544,3605, ,5,28,0,36681,65,182,145
2025-09-03,1560,257,0,36681,110,3691,3544, ,0,7,0,36681,19,194,182
2025-09-04,1560,174,0,36681,231,3634,3691, ,0,4,0,36681,16,206,194
2025-09-05,1560,160,2,36681,152,3640,3634, ,2,71,0,36681,6,141,206
2025-09-08,1560,346,1,36681,214,3771,3640, ,1,4,0,36681,21,158,141
2025-09-09,1560,372,0,36681,324,3819,3771, ,1,23,0,36681,11,146,158
2025-09-10,1560,112,0,36681,122,3809,3819, ,0,6,0,36681,24,164,146
2025-09-11,1560,373,0,36681,184,3998,3809, ,2,44,0,36681,15,135,164
2025-09-12,1560,113,0,36727,263,3848,3998, ,2,12,0,36727,18,141,135
2025-09-15,1560,192,1,36727,188,3851,3848, ,4,11,0,36727,13,143,141
2025-09-16,1560,201,1,36727,214,3837,3851, ,3,34,0,36727,12,121,143
2025-09-17,1560,137,0,36727,50,3924,3837, ,0,10,0,36727,6,117,121
2025-09-18,1560,45,0,36727,92,3877,3924, ,1,3,0,36727,21,135,117
2025-09-19,1560,690,1,36727,582,3984,3877, ,4,11,0,36727,14,138,135
2025-09-22,1560,141,1,36727,280,3844,3984, ,1,7,0,36727,0,131,138
2025-09-23,1560,691,0,36727,531,4004,3844, ,4,1,0,36727,18,148,131
