date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2025-07-07,2317,514,145,3472925,843,56549,57023, ,3,213,0,3472925,559,1336,990
2025-07-08,2317,1005,13,3472925,957,56584,56549, ,0,481,0,3472925,192,1047,1336
2025-07-09,2317,786,52,3472925,459,56859,56584, ,2,112,0,3472925,178,1113,1047
2025-07-10,2317,517,108,3472925,1214,56054,56859, ,0,104,0,3472925,222,1231,1113
2025-07-11,2317,262,39,3472925,466,55811,56054, ,5,165,0,3472925,34,1100,1231
2025-07-14,2317,433,21,3472935,979,55244,55811, ,8,35,0,3472935,46,1111,1100
2025-07-15,2317,329,23,3472935,760,54790,55244, ,0,241,0,3472935,59,929,1111
2025-07-16,2317,730,17,3472935,813,54690,54790, ,0,143,1,3472935,16,801,929
2025-07-17,2317,507,263,3472935,834,54100,54690, ,0,27,0,3472935,16,790,801
2025-07-18,2317,737,85,3472935,1001,53751,54100, ,0,10,0,3472935,241,1021,790
2025-07-21,2317,603,10,3472935,465,53879,53751, ,1,17,20,3472935,46,1030,1021
2025-07-22,2317,739,50,3472935,1207,53364,53882, ,8,108,0,3472935,384,1306,1030
2025-07-23,2317,2615,24,3472935,1179,54776,53364, ,6,264,3,3472935,555,1594,1306
2025-07-24,2317,4801,55,3472935,3076,56446,54776, ,36,361,0,3472935,627,1860,1594
2025-07-25,2317,1739,19,3472935,3429,54737,56446, ,15,46,0,3472935,109,1923,1860
2025-07-28,2317,2283,46,3472935,3101,53873,54737, ,3,158,0,3472935,102,1867,1923
2025-07-29,2317,2063,22,3472935,3226,52688,53873, ,7,298,0,3472935,62,1631,1867
2025-07-30,2317,0,18,3472935,0,52670,52688, ,0,0,0,3472935,0,1631,1631
2025-07-31,2317,3479,150,3472935,2311,53688,52670, ,1206,152,4,3472935,206,1681,1631
2025-08-01,2317,2050,132,3472935,2357,53249,53688, ,12,148,7,3472935,241,1767,1681
2025-08-04,2317,1135,41,3472935,1287,53056,53249, ,6,113,0,3472935,62,1716,1767
2025-08-05,2317,1418,52,3472935,1755,52667,53056, ,11,60,2,3472935,222,1876,1716
2025-08-06,2317,1543,41,3472935,1677,52492,52667, ,10,90,2,3472935,265,2049,1876
2025-08-07,2317,2174,80,3472935,2863,51723,52492, ,38,127,0,3472935,490,2412,2049
2025-08-08,2317,1957,60,3472935,1790,51830,51723, ,6,112,2,3472935,150,2448,2412
2025-08-11,2317,2061,40,3472935,1975,51876,51830, ,3,262,0,3472935,142,2328,2448
2025-08-12,2317,1417,50,3472935,1130,52113,51876, ,3,42,0,3472935,52,2338,2328
2025-08-13,2317,3356,21,3472935,3336,52112,52113, ,26,102,1,3472935,194,2429,2338
2025-08-14,2317,3645,42,3472935,2519,53196,52112, ,13,29,0,3472935,211,2611,2429
2025-08-15,2317,4725,103,3472935,5128,52690,53196, ,68,199,1,3472935,306,2717,2611
2025-08-18,2317,1811,100,3472935,1617,52784,52690, ,22,152,42,3472935,126,2649,2717
2025-08-19,2317,1672,57,3472935,2377,52022,52784, ,9,58,83,3472935,53,2561,2649
2025-08-20,2317,4010,18,3472935,4855,51159,52022, ,15,368,3,3472935,197,2387,2561
2025-08-21,2317,4257,57,3472935,2614,52745,51159, ,8,68,0,3472935,242,2561,2387
2025-08-22,2317,2026,17,3472935,1825,52929,52745, ,13,122,1,3472935,78,2516,2561
2025-08-25,2317,2598,71,3472935,3235,52221,52929, ,18,39,9,3472935,92,2560,2516
2025-08-26,2317,1306,60,3472935,762,52705,52221, ,3,48,0,3472935,68,2580,2560
2025-08-27,2317,1528,12,3472935,2117,52104,52705, ,18,95,0,3472935,16,2501,2580
2025-08-28,2317,601,34,3472935,1757,50914,52104, ,9,54,2,3472935,52,2497,2501
2025-08-29,2317,1521,29,3472935,1614,50792,50914, ,7,82,0,3472935,60,2475,2497
2025-09-01,2317,2221,17,3472935,3046,49950,50792, ,6,292,0,3472935,158,2341,2475
2025-09-02,2317,1423,9,3472935,1852,49512,49950, ,8,114,0,3472935,94,2321,2341
2025-09-03,2317,1255,20,3472935,681,50066,49512, ,1,117,0,3472935,85,2289,2321
2025-09-04,2317,3459,22,3472935,1123,52380,50066, ,8,123,0,3472935,77,2243,2289
2025-09-05,2317,1822,32,3472935,1437,52733,52380, ,7,54,0,3472935,97,2286,2243
2025-09-08,2317,1677,48,3472935,3368,50994,52733, ,15,131,0,3472935,21,2176,2286
2025-09-09,2317,1479,53,3472935,2305,50115,50994, ,4,60,0,3472935,189,2305,2176
2025-09-10,2317,3417,30,3472935,2410,51092,50115, ,4,55,0,3472935,71,2321,2305
2025-09-11,2317,5339,39,3472935,4078,52314,51092, ,89,39,0,3472935,294,2576,2321
2025-09-12,2317,2949,46,3472935,2565,52652,52314, ,7,29,0,3472935,148,2695,2576
2025-09-15,2317,1735,42,3472935,2852,51493,52652, ,3,109,0,3472935,196,2782,2695
2025-09-16,2317,958,93,3472935,1372,50986,51493, ,3,58,0,3472935,41,2765,2782
2025-09-17,2317,1277,22,3472935,3084,49157,50986, ,2,127,0,3472935,32,2670,2765
2025-09-18,2317,2375,8,3472935,2303,49221,49157, ,22,246,1,3472935,113,2536,2670
2025-09-19,2317,1263,37,3472935,1345,49102,49221, ,5,27,1,3472935,42,2550,2536
2025-09-22,2317,1128,20,3472935,1004,49206,49102, ,9,48,2,3472935,19,2519,2550
2025-09-23,2317,5068,31,3472935,2829,51414,49206, ,29,137,1,3472935,171,2552,2519
