date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2025-07-07,3231,823,3,786108,2602,43654,45436, ,9,635,0,786108,77,1641,2199
2025-07-08,3231,881,9,786108,1196,43330,43654, ,5,102,0,786108,302,1841,1641
2025-07-09,3231,2430,3,786108,849,44908,43330, ,14,200,10,786108,163,1794,1841
2025-07-10,3231,1420,5,786108,1067,45256,44908, ,2,66,3,786108,115,1840,1794
2025-07-11,3231,751,31,786108,2023,43953,45256, ,0,146,0,786108,20,1714,1840
2025-07-14,3231,1444,14,786108,1964,43419,43953, ,9,101,0,786108,206,1819,1714
2025-07-15,3231,852,6,786108,1124,43141,43419, ,5,196,8,786108,305,1920,1819
2025-07-16,3231,1761,102,786108,1529,43271,43141, ,11,116,2,786108,112,1914,1920
2025-07-17,3231,654,11,786108,749,43165,43271, ,10,270,4,786108,53,1693,1914
2025-07-18,3231,1283,13,786108,726,43709,43165, ,5,137,0,786108,156,1712,1693
2025-07-21,3231,519,39,786108,522,43667,43709, ,1,116,1,786108,15,1610,1712
2025-07-22,3231,2414,1,786108,2155,43924,43666, ,7,278,0,786108,302,1634,1610
2025-07-23,3231,673,3,786108,662,43932,43924, ,1,107,0,786108,149,1676,1634
2025-07-24,3231,507,13,786108,628,43798,43932, ,1,66,0,786108,139,1749,1676
2025-07-25,3231,513,16,786108,372,43923,43798, ,0,36,0,786108,115,1828,1749
2025-07-28,3231,2363,15,786108,1413,44858,43923, ,1,173,1,786108,201,1855,1828
2025-07-29,3231,963,4,786108,2942,42875,44858, ,17,156,0,786108,56,1755,1855
2025-07-30,3231,597,1,786108,877,42594,42875, ,3,43,0,786108,165,1877,1755
2025-07-31,3231,2556,2,786108,4674,40474,42594, ,11,29,0,786108,105,1953,1877
2025-08-01,3231,1197,5,786108,1451,40215,40474, ,3,261,4,786108,68,1756,1953
2025-08-04,3231,1667,13,786103,941,40928,40215, ,2,227,5,786103,13,1537,1756
2025-08-05,3231,1022,52,786103,2516,39382,40928, ,11,14,0,786103,254,1777,1537
2025-08-06,3231,978,163,786103,2311,37886,39382, ,1,94,0,786103,19,1702,1777
2025-08-07,3231,1194,18,786103,1737,37325,37886, ,5,106,0,786103,44,1640,1702
2025-08-08,3231,2056,6,786103,1210,38165,37325, ,0,13,4,786103,95,1718,1640
2025-08-11,3231,7030,22,786103,2693,42480,38165, ,32,105,1,786103,184,1796,1718
2025-08-12,3231,2261,10,786103,2414,42317,42480, ,13,66,0,786103,80,1810,1796
2025-08-13,3231,10562,16,786103,5447,47416,42317, ,16,420,0,786103,109,1499,1810
2025-08-14,3231,4900,19,786103,2454,49843,47416, ,18,185,0,786103,163,1477,1499
2025-08-15,3231,3774,53,786103,893,52671,49843, ,4,179,2,786103,39,1335,1477
2025-08-18,3231,1539,62,786103,2218,51930,52671, ,2,78,0,786103,53,1310,1335
2025-08-19,3231,883,28,786103,1175,51610,51930, ,1,62,0,786103,41,1289,1310
2025-08-20,3231,1343,26,786103,3540,49387,51610, ,4,206,0,786103,241,1324,1289
2025-08-21,3231,3089,9,786103,1363,51104,49387, ,8,351,0,786103,312,1285,1324
2025-08-22,3231,1345,63,786103,1132,51254,51104, ,26,55,0,786103,146,1376,1285
2025-08-25,3231,1636,21,786103,833,52036,51254, ,0,113,0,786103,76,1339,1376
2025-08-26,3231,673,9,786103,387,52313,52036, ,0,79,0,786103,41,1301,1339
2025-08-27,3231,1792,40,786103,1562,52503,52313, ,9,105,0,786103,63,1259,1301
2025-08-28,3231,651,12,786103,1999,51143,52503, ,2,33,0,786103,41,1267,1259
2025-08-29,3231,995,30,786103,852,51256,51143, ,1,152,0,786103,21,1136,1267
2025-09-01,3231,1664,56,786103,1769,51095,51256, ,13,194,0,786103,206,1148,1136
2025-09-02,3231,571,46,786103,921,50699,51095, ,8,67,0,786103,151,1232,1148
2025-09-03,3231,379,12,786103,258,50808,50699, ,0,32,0,786103,57,1257,1232
2025-09-04,3231,1233,45,786103,3569,48427,50808, ,18,89,0,786103,234,1402,1257
2025-09-05,3231,646,11,786103,1076,47986,48427, ,3,53,0,786103,63,1412,1402
2025-09-08,3231,725,10,786103,673,48028,47986, ,0,43,0,786103,43,1412,1412
2025-09-09,3231,768,17,786103,1867,46912,48028, ,4,67,0,786103,61,1406,1412
2025-09-10,3231,1735,24,786103,3473,45150,46912, ,16,174,0,786103,190,1422,1406
2025-09-11,3231,1363,3,786103,4860,41650,45150, ,14,29,3,786103,83,1473,1422
2025-09-12,3231,1064,9,786103,2891,39814,41650, ,5,33,3,786103,50,1487,1473
2025-09-15,3231,348,16,786103,1009,39137,39814, ,1,58,0,786103,21,1450,1487
2025-09-16,3231,990,176,786103,871,39080,39137, ,4,59,2,786103,56,1445,1450
2025-09-17,3231,651,6,786103,968,38757,39080, ,7,59,1,786103,131,1516,1445
2025-09-18,3231,741,10,795103,509,38979,38757, ,0,150,0,795103,31,1397,1516
2025-09-19,3231,648,377,795103,1364,37886,38979, ,0,24,5,795103,20,1388,1397
2025-09-22,3231,714,11,795103,871,37718,37886, ,2,24,0,795103,8,1372,1388
2025-09-23,3231,6761,29,795103,2304,42146,37718, ,30,78,0,795103,38,1332,1372
