date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2025-07-07,2753,41,0,16661,21,3692,3672, ,0,0,0,16661,0,2,2
2025-07-08,2753,79,0,16661,48,3723,3692, ,0,0,0,16661,6,8,2
2025-07-09,2753,64,0,16661,14,3773,3723, ,0,0,0,16661,1,9,8
2025-07-10,2753,38,0,16661,16,3795,3773, ,0,4,0,16661,0,5,9
2025-07-11,2753,69,0,16661,65,3799,3795, ,0,0,0,16661,1,6,5
2025-07-14,2753,297,0,16661,137,3959,3799, ,0,0,0,16661,30,36,6
2025-07-15,2753,146,0,16661,178,3927,3959, ,0,19,0,16661,0,17,36
2025-07-16,2753,65,4,16661,138,3850,3927, ,0,2,0,16661,0,15,17
2025-07-17,2753,88,0,16661,101,3837,3850, ,0,5,0,16661,0,10,15
2025-07-18,2753,45,0,16661,744,3138,3837, ,0,3,0,16661,0,7,10
2025-07-21,2753,150,0,16661,831,2457,3138, ,0,3,0,16661,3,7,7
2025-07-22,2753,119,0,16661,27,2549,2457, ,0,0,0,16661,1,8,7
2025-07-23,2753,16,0,16661,29,2536,2549, ,0,1,0,16661,0,7,8
2025-07-24,2753,28,0,16661,18,2546,2536, ,0,0,0,16661,0,7,7
2025-07-25,2753,15,0,16661,5,2556,2546, ,0,0,0,16661,3,10,7
2025-07-28,2753,161,3,16661,13,2701,2556, ,0,0,0,16661,0,10,10
2025-07-29,2753,59,0,16661,21,2739,2701, ,0,0,3,16661,0,7,10
2025-07-30,2753,17,0,16661,1,2755,2739, ,0,0,0,16661,0,7,7
2025-07-31,2753,65,0,16661,76,2744,2755, ,0,1,0,16661,1,7,7
2025-08-01,2753,78,0,16661,31,2791,2744, ,0,0,0,16661,1,8,7
2025-08-04,2753,35,0,16661,359,2467,2791, ,0,1,0,16661,0,7,8
2025-08-05,2753,8,0,16661,2,2473,2467, ,0,0,0,16661,1,8,7
2025-08-06,2753,21,0,16661,7,2487,2473, ,0,0,0,16661,1,9,8
2025-08-07,2753,8,0,16661,24,2471,2487, ,0,0,0,16661,0,9,9
2025-08-08,2753,16,0,16661,25,2462,2471, ,0,0,0,16661,0,9,9
2025-08-11,2753,68,0,16661,137,2393,2462, ,0,2,0,16661,0,7,9
2025-08-12,2753,54,0,16661,36,2411,2393, ,0,0,0,16661,0,7,7
2025-08-13,2753,234,0,16661,177,2468,2411, ,4,1,0,16661,4,10,7
2025-08-14,2753,168,0,16661,338,2298,2468, ,0,4,0,16661,0,6,10
2025-08-15,2753,65,0,16661,88,2275,2298, ,0,0,0,16661,0,6,6
2025-08-18,2753,111,0,16661,277,2109,2275, ,0,0,0,16661,0,6,6
2025-08-19,2753,37,0,16661,348,1798,2109, ,0,0,0,16661,0,6,6
2025-08-20,2753,52,0,16661,38,1812,1798, ,0,0,0,16661,0,6,6
2025-08-21,2753,74,0,16661,344,1542,1812, ,0,0,0,16661,0,6,6
2025-08-22,2753,22,0,16661,78,1486,1542, ,0,0,0,16661,0,6,6
2025-08-25,2753,94,0,16661,189,1391,1486, ,27,0,0,16661,2,8,6
2025-08-26,2753,82,0,16661,43,1430,1391, ,0,1,0,16661,1,8,8
2025-08-27,2753,4,0,16661,4,1430,1430, ,0,0,0,16661,1,9,8
2025-08-28,2753,6,1,16661,44,1391,1430, ,0,0,0,16661,0,9,9
2025-08-29,2753,4,0,16661,20,1375,1391, ,0,0,0,16661,0,9,9
2025-09-01,2753,75,0,16661,172,1278,1375, ,0,1,0,16661,0,8,9
2025-09-02,2753,9,0,16661,17,1270,1278, ,0,0,0,16661,1,9,8
2025-09-03,2753,330,0,16661,118,1482,1270, ,1,2,0,16661,1,8,9
2025-09-04,2753,106,0,16661,50,1538,1482, ,2,0,0,16661,0,8,8
2025-09-05,2753,69,0,16661,61,1546,1538, ,0,0,0,16661,1,9,8
2025-09-08,2753,5,0,16661,37,1514,1546, ,0,0,0,16661,0,9,9
2025-09-09,2753,29,0,16661,8,1535,1514, ,0,2,0,16661,0,7,9
2025-09-10,2753,22,0,16661,9,1548,1535, ,0,0,0,16661,0,7,7
2025-09-11,2753,84,0,16661,79,1553,1548, ,0,0,0,16661,3,10,7
2025-09-12,2753,74,0,16661,91,1536,1553, ,0,0,0,16661,2,12,10
2025-09-15,2753,52,0,16661,38,1550,1536, ,0,0,0,16661,1,13,12
2025-09-16,2753,40,0,16661,20,1570,1550, ,0,6,0,16661,1,8,13
2025-09-17,2753,2,0,16661,9,1563,1570, ,0,0,0,16661,0,8,8
2025-09-18,2753,4,0,16661,23,1544,1563, ,0,0,0,16661,0,8,8
2025-09-19,2753,3,0,16661,56,1491,1544, ,0,0,0,16661,0,8,8
2025-09-22,2753,59,0,16661,23,1527,1491, ,0,0,0,16661,0,8,8
2025-09-23,2753,61,0,16661,17,1571,1527, ,0,0,0,16661,0,8,8
