date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2025-07-07,2331,12,0,139350,59,10253,10300, ,2,0,0,139350,0,58,58
2025-07-08,2331,49,0,139350,77,10225,10253, ,2,0,0,139350,0,58,58
2025-07-09,2331,94,1,139350,200,10118,10225, ,0,0,0,139350,0,58,58
2025-07-10,2331,63,28,139350,68,10085,10118, ,0,0,0,139350,6,64,58
2025-07-11,2331,35,1,139350,31,10088,10085, ,0,5,0,139350,1,60,64
2025-07-14,2331,34,0,139350,26,10096,10088, ,0,0,0,139350,0,60,60
2025-07-15,2331,10,0,139350,43,10063,10096, ,0,5,0,139350,1,56,60
2025-07-16,2331,69,0,139350,114,10018,10063, ,0,1,0,139350,1,56,56
2025-07-17,2331,57,2,139350,44,10029,10018, ,1,1,1,139350,0,54,56
2025-07-18,2331,76,0,139350,9,10096,10029, ,0,1,0,139350,0,53,54
2025-07-21,2331,21,1,139350,18,10098,10096, ,0,0,0,139350,1,54,53
2025-07-22,2331,150,27,139350,153,10068,10098, ,0,5,0,139350,0,49,54
2025-07-23,2331,18,0,139350,42,10044,10068, ,0,0,0,139350,1,50,49
2025-07-24,2331,35,8,139350,9,10062,10044, ,0,5,0,139350,0,45,50
2025-07-25,2331,13,3,139350,41,10031,10062, ,0,0,0,139350,0,45,45
2025-07-28,2331,64,0,139350,29,10066,10031, ,0,7,0,139350,0,38,45
2025-07-29,2331,276,0,139350,23,10319,10066,X ,0,10,0,139350,0,28,38
2025-07-30,2331,9,0,139350,21,10307,10319,X ,0,28,0,139350,0,0,28
2025-07-31,2331,103,3,139350,22,10385,10307,X ,0,0,0,139350,0,0,0
2025-08-01,2331,27,0,139350,53,10359,10385,X ,0,0,0,139350,0,0,0
2025-08-04,2331,75,0,139350,137,10297,10359, ,0,0,0,139350,0,0,0
2025-08-05,2331,57,9,139350,113,10232,10297, ,1,0,0,139350,5,5,0
2025-08-06,2331,17,1,139350,86,10162,10232, ,0,0,0,139350,10,15,5
2025-08-07,2331,190,0,139350,494,9858,10162, ,0,6,0,139350,11,20,15
2025-08-08,2331,84,0,139350,212,9730,9858, ,10,8,0,139350,0,12,20
2025-08-11,2331,50,1,139350,16,9763,9730, ,0,1,0,139350,1,12,12
2025-08-12,2331,62,0,139350,103,9722,9763, ,1,0,0,139350,6,18,12
2025-08-13,2331,85,2,139350,81,9724,9722, ,3,0,0,139350,0,18,18
2025-08-14,2331,73,5,139350,104,9688,9724, ,0,1,0,139350,2,19,18
2025-08-15,2331,1071,8,139350,559,10192,9688, ,7,0,0,139350,63,82,19
2025-08-18,2331,597,14,139350,257,10518,10192, ,0,28,0,139350,3,57,82
2025-08-19,2331,229,1,139350,137,10609,10518, ,0,10,0,139350,4,51,57
2025-08-20,2331,249,5,139350,110,10743,10609, ,0,30,0,139350,6,27,51
2025-08-21,2331,214,0,139350,238,10719,10743, ,0,0,0,139350,2,29,27
2025-08-22,2331,81,5,139350,150,10645,10719, ,0,0,0,139350,8,37,29
2025-08-25,2331,240,0,139350,294,10591,10645, ,0,0,0,139350,8,45,37
2025-08-26,2331,260,0,139350,238,10613,10591, ,3,4,0,139350,0,41,45
2025-08-27,2331,121,0,139350,184,10550,10613, ,0,1,0,139350,5,45,41
2025-08-28,2331,544,0,139350,419,10675,10550, ,0,1,0,139350,15,59,45
2025-08-29,2331,180,0,139350,121,10734,10675, ,0,5,0,139350,0,54,59
2025-09-01,2331,740,0,139350,242,11232,10734, ,2,0,0,139350,3,57,54
2025-09-02,2331,138,0,139350,41,11329,11232, ,0,22,0,139350,0,35,57
2025-09-03,2331,144,68,139350,81,11324,11329, ,0,1,0,139350,2,36,35
2025-09-04,2331,63,8,139350,119,11260,11324, ,0,0,0,139350,5,41,36
2025-09-05,2331,33,0,139350,104,11189,11260, ,0,4,0,139350,0,37,41
2025-09-08,2331,155,51,139350,105,11188,11189, ,0,2,0,139350,20,55,37
2025-09-09,2331,105,0,139350,73,11220,11188, ,0,0,0,139350,0,55,55
2025-09-10,2331,95,4,139350,98,11213,11220, ,0,20,0,139350,6,41,55
2025-09-11,2331,1464,10,139350,995,11672,11213, ,2,6,0,139350,57,92,41
2025-09-12,2331,1403,0,139350,1500,11575,11672, ,16,49,0,139350,33,76,92
2025-09-15,2331,135,1,139350,143,11566,11575, ,1,23,0,139350,6,59,76
2025-09-16,2331,115,1,139350,279,11401,11566, ,0,16,0,139350,16,59,59
2025-09-17,2331,424,0,139350,262,11563,11401, ,0,12,0,139350,45,92,59
2025-09-18,2331,377,0,139350,635,11308,11566, ,0,20,0,139350,16,88,92
2025-09-19,2331,176,12,139350,220,11252,11308, ,0,6,0,139350,3,85,88
2025-09-22,2331,176,1,139350,165,11262,11252, ,2,0,0,139350,0,85,85
2025-09-23,2331,554,62,139350,372,11382,11262, ,0,0,0,139350,23,108,85
