date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2025-07-07,2832,14,0,90550,16,1124,1126, ,0,0,0,90550,0,13,13
2025-07-08,2832,0,0,90550,14,1110,1124, ,0,0,0,90550,0,13,13
2025-07-09,2832,119,0,90550,1,1228,1110, ,0,0,0,90550,0,13,13
2025-07-10,2832,84,0,90550,11,1301,1228, ,0,1,0,90550,0,12,13
2025-07-11,2832,8,0,90550,34,1275,1301, ,2,2,0,90550,0,10,12
2025-07-14,2832,1,0,90550,0,1276,1275, ,0,0,0,90550,0,10,10
2025-07-15,2832,4,0,90550,96,1184,1276, ,0,0,0,90550,0,10,10
2025-07-16,2832,6,0,90550,150,1040,1184, ,0,0,0,90550,6,16,10
2025-07-17,2832,11,0,90550,20,1031,1040, ,0,0,0,90550,0,16,16
2025-07-18,2832,6,0,90550,10,1027,1031, ,0,6,0,90550,1,11,16
2025-07-21,2832,4,0,90550,12,1019,1027, ,0,0,0,90550,0,11,11
2025-07-22,2832,10,0,90550,7,1022,1019, ,0,0,0,90550,0,11,11
2025-07-23,2832,1,0,90550,30,993,1022, ,0,2,0,90550,1,10,11
2025-07-24,2832,0,0,90550,8,985,993, ,0,0,0,90550,0,10,10
2025-07-25,2832,0,0,90550,10,975,985, ,0,0,0,90550,0,10,10
2025-07-28,2832,11,0,90550,0,986,975, ,0,1,0,90550,0,9,10
2025-07-29,2832,8,29,90550,5,960,986, ,0,0,0,90550,0,9,9
2025-07-30,2832,5,13,90550,5,947,960, ,0,0,0,90550,3,12,9
2025-07-31,2832,27,0,90550,41,933,947, ,0,4,0,90550,1,9,12
2025-08-01,2832,29,0,90550,8,954,933, ,0,0,0,90550,0,9,9
2025-08-04,2832,16,0,90550,20,950,954, ,0,0,0,90550,0,9,9
2025-08-05,2832,21,0,90550,6,965,950, ,0,0,0,90550,2,11,9
2025-08-06,2832,22,0,90550,6,981,965, ,0,0,0,90550,0,11,11
2025-08-07,2832,16,0,90550,4,993,981, ,1,0,0,90550,1,12,11
2025-08-08,2832,3,0,90550,96,900,993, ,0,0,0,90550,1,13,12
2025-08-11,2832,29,0,90550,44,885,900, ,0,0,0,90550,0,13,13
2025-08-12,2832,2,0,90550,25,862,885, ,0,1,0,90550,0,12,13
2025-08-13,2832,1,0,90550,0,863,862, ,0,0,0,90550,0,12,12
2025-08-14,2832,30,0,90550,24,869,863, ,0,0,0,90550,1,13,12
2025-08-15,2832,32,0,90550,25,876,869, ,0,0,0,90550,0,13,13
2025-08-18,2832,1,0,90550,13,864,876, ,0,0,0,90550,0,13,13
2025-08-19,2832,11,0,90550,10,865,864, ,0,2,0,90550,0,11,13
2025-08-20,2832,1,0,90550,24,842,865, ,0,0,0,90550,0,11,11
2025-08-21,2832,21,0,90550,8,855,842, ,0,0,0,90550,0,11,11
2025-08-22,2832,0,0,90550,5,850,855, ,0,0,0,90550,0,11,11
2025-08-25,2832,6,0,90550,1,855,850, ,0,0,0,90550,0,11,11
2025-08-26,2832,3,0,90550,36,822,855, ,0,0,0,90550,0,11,11
2025-08-27,2832,2,0,90550,4,820,822, ,0,0,0,90550,0,11,11
2025-08-28,2832,10,0,90550,26,804,820, ,0,0,0,90550,0,11,11
2025-08-29,2832,4,0,90550,3,805,804, ,0,0,0,90550,0,11,11
2025-09-01,2832,3,0,90550,10,798,805, ,0,0,0,90550,0,11,11
2025-09-02,2832,4,0,90550,1,801,798, ,0,0,0,90550,0,11,11
2025-09-03,2832,0,0,90550,4,797,801, ,0,0,0,90550,0,11,11
2025-09-04,2832,8,0,90550,0,805,797, ,0,0,0,90550,0,11,11
2025-09-05,2832,1,0,90550,6,800,805, ,0,0,0,90550,0,11,11
2025-09-08,2832,4,0,90550,5,799,800, ,0,0,0,90550,0,11,11
2025-09-09,2832,4,0,90550,0,803,799, ,0,0,0,90550,0,11,11
2025-09-10,2832,12,0,90550,19,796,803, ,0,0,0,90550,0,11,11
2025-09-11,2832,37,0,90550,27,806,796, ,0,0,0,90550,0,11,11
2025-09-12,2832,7,0,90550,1,812,806, ,0,0,0,90550,0,11,11
2025-09-15,2832,9,0,90550,13,808,812, ,0,0,0,90550,0,11,11
2025-09-16,2832,6,0,90550,6,808,808, ,0,3,0,90550,0,8,11
2025-09-17,2832,14,0,90550,0,822,808, ,0,0,0,90550,0,8,8
2025-09-18,2832,5,0,90550,13,814,822, ,0,0,0,90550,0,8,8
2025-09-19,2832,5,0,90550,22,797,814, ,0,0,0,90550,0,8,8
2025-09-22,2832,23,0,90550,7,813,797, ,0,0,0,90550,0,8,8
2025-09-23,2832,4,0,90550,8,809,813, ,0,0,0,90550,0,8,8
