date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2025-07-07,2241,19,0,26150,213,4914,5108, ,0,3,0,26150,2,24,25
2025-07-08,2241,0,0,26150,34,4880,4914, ,0,0,0,26150,1,25,24
2025-07-09,2241,2,0,26150,2,4880,4880, ,0,1,0,26150,0,24,25
2025-07-10,2241,12,0,26150,11,4881,4880, ,0,0,0,26150,3,27,24
2025-07-11,2241,5,4,26150,1,4881,4881, ,0,5,0,26150,0,22,27
2025-07-14,2241,0,94,26150,59,4728,4881, ,0,0,0,26150,0,22,22
2025-07-15,2241,4,1,26150,101,4630,4728, ,0,0,0,26150,0,22,22
2025-07-16,2241,0,0,26150,25,4605,4630, ,0,0,0,26150,0,22,22
2025-07-17,2241,5,15,26150,0,4595,4605, ,0,0,0,26150,0,22,22
2025-07-18,2241,9,0,26150,0,4604,4595, ,0,0,0,26150,0,22,22
2025-07-21,2241,3,108,26150,0,4499,4604, ,0,0,0,26150,0,22,22
2025-07-22,2241,3,0,26150,6,4496,4499, ,0,0,0,26150,0,22,22
2025-07-23,2241,2,0,26150,7,4491,4496, ,0,0,0,26150,2,24,22
2025-07-24,2241,5,0,26150,0,4496,4491, ,0,0,0,26150,0,24,24
2025-07-25,2241,1,1,26150,0,4496,4496, ,0,0,0,26150,2,26,24
2025-07-28,2241,8,0,26150,5,4499,4496, ,0,0,0,26150,1,27,26
2025-07-29,2241,11,0,26150,4,4506,4499, ,0,1,0,26150,0,26,27
2025-07-30,2241,4,0,26150,0,4510,4506, ,0,0,0,26150,0,26,26
2025-07-31,2241,4,0,26150,15,4499,4510, ,0,0,0,26150,0,26,26
2025-08-01,2241,6,2,26150,5,4498,4499, ,0,1,0,26150,0,25,26
2025-08-04,2241,11,1,26150,10,4498,4498, ,0,2,0,26150,7,30,25
2025-08-05,2241,4,0,26150,4,4498,4498, ,0,0,0,26150,0,30,30
2025-08-06,2241,1,0,26150,11,4488,4498, ,0,0,0,26150,0,30,30
2025-08-07,2241,5,0,26150,1,4492,4488, ,0,6,0,26150,0,24,30
2025-08-08,2241,4,0,26150,58,4438,4492, ,0,2,0,26150,0,22,24
2025-08-11,2241,0,0,26150,18,4420,4438, ,0,0,0,26150,0,22,22
2025-08-12,2241,4,0,26150,0,4424,4420, ,0,0,0,26150,0,22,22
2025-08-13,2241,29,0,26150,26,4427,4424, ,0,0,0,26150,1,23,22
2025-08-14,2241,8,0,26150,4,4431,4427, ,0,1,0,26150,0,22,23
2025-08-15,2241,13,0,26150,2,4442,4431, ,0,0,0,26150,0,22,22
2025-08-18,2241,101,6,26150,177,4360,4442, ,0,1,0,26150,8,29,22
2025-08-19,2241,30,1,26150,22,4367,4360, ,0,7,0,26150,4,26,29
2025-08-20,2241,13,0,26150,17,4363,4367, ,0,5,0,26150,2,23,26
2025-08-21,2241,52,0,26150,33,4382,4363, ,0,0,0,26150,4,27,23
2025-08-22,2241,20,0,26150,8,4394,4382, ,0,2,0,26150,0,25,27
2025-08-25,2241,17,0,26150,8,4403,4394, ,0,2,0,26150,1,24,25
2025-08-26,2241,34,9,26150,32,4396,4403, ,0,0,0,26150,0,24,24
2025-08-27,2241,38,0,26150,9,4425,4396, ,0,2,0,26150,0,22,24
2025-08-28,2241,9,1,26150,15,4418,4425, ,0,0,0,26150,1,23,22
2025-08-29,2241,12,20,26150,2,4408,4418, ,0,0,0,26150,0,23,23
2025-09-01,2241,20,11,26150,9,4408,4408, ,0,1,0,26150,2,24,23
2025-09-02,2241,10,0,26150,24,4394,4408, ,0,0,0,26150,0,24,24
2025-09-03,2241,28,11,26150,67,4344,4394, ,0,1,0,26150,1,24,24
2025-09-04,2241,9,0,26150,4,4349,4344, ,0,0,0,26150,0,24,24
2025-09-05,2241,11,0,26150,22,4338,4349, ,0,1,0,26150,1,24,24
2025-09-08,2241,32,199,26150,4,4167,4338, ,0,0,0,26150,7,31,24
2025-09-09,2241,9,0,26150,32,4144,4167, ,0,5,0,26150,0,26,31
2025-09-10,2241,14,1,26150,5,4152,4144, ,0,1,0,26150,0,25,26
2025-09-11,2241,11,0,26150,39,4124,4152, ,0,0,0,26150,2,27,25
2025-09-12,2241,8,0,26150,30,4102,4124, ,0,2,0,26150,0,25,27
2025-09-15,2241,37,0,26150,69,4070,4102, ,0,5,0,26150,4,24,25
2025-09-16,2241,84,150,26150,60,3944,4070, ,0,3,0,26150,0,21,24
2025-09-17,2241,59,0,26150,40,3963,3944, ,0,0,0,26150,0,21,21
2025-09-18,2241,340,0,26150,88,4215,3963, ,0,0,0,26150,3,24,21
2025-09-19,2241,206,0,26150,81,4340,4215, ,0,0,0,26150,3,27,24
2025-09-22,2241,404,0,26150,87,4657,4340, ,0,3,0,26150,5,29,27
2025-09-23,2241,94,0,26150,95,4656,4657, ,0,5,0,26150,0,24,29
