date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2025-07-07,2239,1,0,30086,0,1328,1327, ,0,0,0,30086,0,0,0
2025-07-08,2239,18,6,30086,3,1337,1328, ,0,0,0,30086,0,0,0
2025-07-09,2239,2,0,30086,0,1339,1337, ,0,0,0,30086,0,0,0
2025-07-10,2239,2,0,30086,0,1341,1339, ,0,0,0,30086,0,0,0
2025-07-11,2239,14,0,30086,0,1355,1341, ,0,0,0,30086,0,0,0
2025-07-14,2239,3,0,30086,0,1358,1355, ,0,0,0,30086,0,0,0
2025-07-15,2239,30,0,30086,7,1381,1358, ,0,0,0,30086,0,0,0
2025-07-16,2239,31,0,30086,0,1412,1381, ,0,0,0,30086,0,0,0
2025-07-17,2239,39,0,30086,2,1449,1412, ,0,0,0,30086,0,0,0
2025-07-18,2239,71,0,30086,8,1512,1449, ,0,0,0,30086,0,0,0
2025-07-21,2239,74,0,30086,18,1568,1512, ,0,0,0,30086,1,1,0
2025-07-22,2239,69,8,30086,46,1583,1568, ,0,1,0,30086,0,0,1
2025-07-23,2239,56,2,30086,2,1635,1583, ,0,0,0,30086,0,0,0
2025-07-24,2239,36,16,30086,13,1642,1635, ,0,0,0,30086,0,0,0
2025-07-25,2239,26,0,30086,9,1659,1642, ,0,0,0,30086,0,0,0
2025-07-28,2239,21,0,30086,0,1680,1659, ,0,0,0,30086,0,0,0
2025-07-29,2239,0,0,30086,7,1673,1680, ,0,0,0,30086,0,0,0
2025-07-30,2239,7,0,30086,0,1680,1673, ,0,0,0,30086,0,0,0
2025-07-31,2239,1,0,30086,0,1681,1680, ,0,0,0,30086,0,0,0
2025-08-01,2239,18,0,30086,1,1698,1681, ,0,0,0,30086,0,0,0
2025-08-04,2239,36,0,30086,34,1700,1698, ,0,0,0,30086,0,0,0
2025-08-05,2239,5,0,30086,10,1695,1700, ,0,0,0,30086,0,0,0
2025-08-06,2239,11,19,30086,0,1687,1695, ,0,0,0,30086,0,0,0
2025-08-07,2239,24,14,30086,1,1696,1687, ,0,0,0,30086,0,0,0
2025-08-08,2239,2,0,30086,0,1698,1696, ,0,0,0,30086,0,0,0
2025-08-11,2239,1,1,30086,0,1698,1698, ,0,0,0,30086,0,0,0
2025-08-12,2239,0,0,30086,1,1697,1698, ,0,0,0,30086,0,0,0
2025-08-13,2239,3,1,30086,2,1697,1697, ,0,0,0,30086,0,0,0
2025-08-14,2239,2,0,30086,0,1699,1697, ,0,0,0,30086,0,0,0
2025-08-15,2239,12,0,30086,0,1711,1699, ,0,0,0,30086,0,0,0
2025-08-18,2239,2,10,30086,0,1703,1711, ,0,0,0,30086,0,0,0
2025-08-19,2239,2,0,30086,0,1705,1703, ,0,0,0,30086,0,0,0
2025-08-20,2239,5,0,30086,0,1710,1705, ,0,0,0,30086,0,0,0
2025-08-21,2239,3,0,30086,2,1711,1710, ,0,0,0,30086,0,0,0
2025-08-22,2239,3,0,30086,1,1713,1711, ,0,0,0,30086,0,0,0
2025-08-25,2239,33,0,30086,30,1716,1713, ,0,0,0,30086,0,0,0
2025-08-26,2239,42,3,30086,20,1735,1716, ,0,0,0,30086,0,0,0
2025-08-27,2239,4,0,30086,0,1739,1735, ,0,0,0,30086,0,0,0
2025-08-28,2239,2,15,30086,0,1726,1739, ,0,0,0,30086,0,0,0
2025-08-29,2239,77,0,30086,23,1780,1726, ,0,0,0,30086,0,0,0
2025-09-01,2239,36,0,30086,16,1800,1780, ,0,0,0,30086,0,0,0
2025-09-02,2239,86,21,30086,24,1841,1800, ,0,0,0,30086,0,0,0
2025-09-03,2239,85,0,30086,5,1921,1841, ,1,0,0,30086,0,0,0
2025-09-04,2239,28,0,30086,2,1947,1921, ,0,0,0,30086,0,0,0
2025-09-05,2239,273,0,30086,14,2206,1947, ,0,0,0,30086,0,0,0
2025-09-08,2239,77,0,30086,26,2257,2206, ,0,0,0,30086,0,0,0
2025-09-09,2239,15,0,30086,6,2266,2257, ,0,0,0,30086,0,0,0
2025-09-10,2239,10,0,30086,11,2265,2266, ,0,0,0,30086,0,0,0
2025-09-11,2239,39,0,30086,30,2274,2265, ,0,0,0,30086,0,0,0
2025-09-12,2239,2,0,30086,0,2276,2274, ,0,0,0,30086,0,0,0
2025-09-15,2239,15,0,30086,4,2287,2276, ,0,0,0,30086,0,0,0
2025-09-16,2239,22,0,30086,6,2303,2287, ,0,0,0,30086,0,0,0
2025-09-17,2239,35,0,30086,0,2338,2303, ,0,0,0,30086,0,0,0
2025-09-18,2239,42,0,30086,4,2376,2338, ,0,0,0,30086,0,0,0
2025-09-19,2239,197,0,30086,152,2421,2376, ,0,0,0,30086,0,0,0
2025-09-22,2239,375,0,30086,342,2454,2421, ,0,0,0,30086,8,8,0
2025-09-23,2239,257,0,30086,163,2548,2454, ,0,8,0,30086,0,0,8
