date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2025-07-07,4722,21,0,25264,133,2874,2986, ,0,13,0,25264,1,166,178
2025-07-08,4722,70,0,25264,98,2846,2874, ,0,14,0,25264,3,155,166
2025-07-09,4722,65,0,25264,47,2864,2846, ,1,7,0,25264,6,154,155
2025-07-10,4722,103,0,25264,38,2929,2864, ,0,15,0,25264,8,147,154
2025-07-11,4722,59,0,25264,77,2911,2929, ,0,53,0,25264,8,102,147
2025-07-14,4722,53,0,25264,53,2911,2911, ,0,11,0,25264,10,101,102
2025-07-15,4722,321,1,25264,310,2921,2911, ,1,10,0,25264,32,123,101
2025-07-16,4722,284,0,25264,227,2978,2921, ,3,6,0,25264,17,134,123
2025-07-17,4722,162,0,25264,133,3007,2978, ,1,3,0,25264,12,143,134
2025-07-18,4722,80,0,25264,163,2924,3007, ,0,8,0,25264,11,146,143
2025-07-21,4722,172,0,25264,106,2990,2924, ,0,20,0,25264,8,134,146
2025-07-22,4722,68,0,25264,192,2855,2979, ,0,19,0,25264,8,123,134
2025-07-23,4722,108,21,25264,65,2877,2855, ,0,29,0,25264,21,115,123
2025-07-24,4722,75,0,25264,28,2924,2877, ,0,4,0,25264,1,112,115
2025-07-25,4722,15,0,25264,32,2907,2924, ,0,0,0,25264,1,113,112
2025-07-28,4722,368,0,25264,178,3097,2907, ,5,6,0,25264,11,118,113
2025-07-29,4722,660,0,25264,504,3253,3097, ,14,9,0,25264,9,118,118
2025-07-30,4722,184,0,25264,163,3274,3253, ,2,2,0,25264,12,128,118
2025-07-31,4722,271,0,25264,220,3325,3274, ,10,11,0,25264,3,120,128
2025-08-01,4722,424,0,25264,234,3515,3325, ,5,0,0,25264,5,125,120
2025-08-04,4722,256,0,25264,149,3622,3515, ,1,2,0,25264,23,146,125
2025-08-05,4722,680,5,25264,377,3920,3622, ,9,3,0,25264,20,163,146
2025-08-06,4722,135,4,25264,304,3747,3920, ,0,0,0,25264,15,178,163
2025-08-07,4722,184,0,25264,195,3736,3747, ,2,24,0,25264,9,163,178
2025-08-08,4722,159,0,25264,311,3584,3736, ,4,22,0,25264,2,143,163
2025-08-11,4722,1321,0,25264,834,4071,3584, ,16,13,0,25264,86,216,143
2025-08-12,4722,847,0,25264,605,4313,4071, ,5,4,0,25264,281,493,216
2025-08-13,4722,1288,1,25264,2033,3567,4313, ,55,239,0,25264,27,281,493
2025-08-14,4722,738,0,25324,343,3962,3567, ,5,31,0,25324,8,258,281
2025-08-15,4722,1531,0,25324,548,4945,3962, ,16,20,1,25324,22,259,258
2025-08-18,4722,2095,0,25324,857,6183,4945, ,10,33,0,25324,100,326,259
2025-08-19,4722,2790,0,25324,1871,7102,6183, ,3,65,0,25324,106,367,326
2025-08-20,4722,5002,2,25324,2957,9145,7102, ,44,79,0,25324,707,995,367
2025-08-21,4722,1822,5,25324,1214,9748,9145, ,847,503,6,25324,43,529,995
2025-08-22,4722,1373,1,25324,718,10402,9748, ,286,74,0,25324,21,476,529
2025-08-25,4722,1311,0,25324,439,11274,10402, ,599,16,62,25324,1090,1488,476
2025-08-26,4722,134,0,25324,627,10781,11274, ,307,580,0,25324,294,1202,1488
2025-08-27,4722,65,0,25324,152,10694,10781, ,164,116,2,25324,16,1100,1202
2025-08-28,4722,35,0,25324,304,10425,10694, ,283,54,3,25324,138,1181,1100
2025-08-29,4722,19,1,25324,370,10073,10425, ,101,56,0,25324,88,1213,1181
2025-09-01,4722,222,20,25324,666,9609,10073, ,248,176,3,25324,12,1046,1213
2025-09-02,4722,350,0,25324,671,9288,9609, ,17,8,18,25324,0,1020,1046
2025-09-03,4722,159,0,25324,543,8904,9288, ,24,192,91,25324,10,747,1020
2025-09-04,4722,285,0,25324,369,8820,8904, ,9,205,37,25324,0,505,747
2025-09-05,4722,169,1,25324,241,8747,8820, ,24,0,0,25324,1,506,505
2025-09-08,4722,126,0,25324,298,8575,8747, ,21,1,149,25324,1,357,506
2025-09-09,4722,2893,1,25324,1480,9987,8575, ,29,67,2,25324,65,353,357
2025-09-10,4722,992,0,25324,853,10126,9987, ,1,53,0,25324,76,376,353
2025-09-11,4722,2365,0,25324,1602,10889,10126, ,3,122,0,25324,19,273,376
2025-09-12,4722,1243,0,25341,827,11305,10889, ,1,36,0,25341,5,242,273
2025-09-15,4722,932,3,25341,702,11532,11305, ,3,31,0,25341,170,381,242
2025-09-16,4722,855,0,25341,1048,11339,11532, ,11,43,0,25341,122,460,381
2025-09-17,4722,799,0,25341,768,11370,11339, ,3,121,1,25341,116,454,460
2025-09-18,4722,1551,0,25341,794,12127,11370, ,23,163,0,25341,85,376,454
2025-09-19,4722,2106,0,25341,977,13256,12127, ,6,31,1,25341,223,567,376
2025-09-22,4722,778,0,25341,886,13148,13256, ,11,29,0,25341,480,1018,567
2025-09-23,4722,4273,0,25341,1398,16023,13148, ,15,266,0,25341,51,803,1018
