date,stock_id,type,value,origin_name
2023-09-30,2301,CashAndCashEquivalents,94834407000.0,現金及約當現金
2023-09-30,2301,CashAndCashEquivalents_per,47.31,現金及約當現金
2023-09-30,2301,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss,4268302000.0,透過損益按公允價值衡量之金融資產－流動
2023-09-30,2301,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss_per,2.13,透過損益按公允價值衡量之金融資產－流動
2023-09-30,2301,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncomeNonCurrent,2071143000.0,透過其他綜合損益按公允價值衡量之金融資產－非流動
2023-09-30,2301,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncomeNonCurrent_per,1.03,透過其他綜合損益按公允價值衡量之金融資產－非流動
2023-09-30,2301,FinancialAssetsAtAmortizedCost,21625000.0,按攤銷後成本衡量之金融資產－流動
2023-09-30,2301,FinancialAssetsAtAmortizedCost_per,0.01,按攤銷後成本衡量之金融資產－流動
2023-09-30,2301,FinancialAssetsAtAmortizedCostNonCurrent,515183000.0,按攤銷後成本衡量之金融資產－非流動
2023-09-30,2301,FinancialAssetsAtAmortizedCostNonCurrent_per,0.26,按攤銷後成本衡量之金融資產－非流動
2023-09-30,2301,BillsReceivableNet,528519000.0,應收票據淨額
2023-09-30,2301,BillsReceivableNet_per,0.26,應收票據淨額
2023-09-30,2301,OtherReceivable,1215350000.0,其他應收款淨額
2023-09-30,2301,OtherReceivable_per,0.61,其他應收款淨額
2023-09-30,2301,AccountsReceivableNet,36663038000.0,應收帳款淨額
2023-09-30,2301,AccountsReceivableNet_per,18.29,應收帳款淨額
2023-09-30,2301,AccountsReceivableDuefromRelatedPartiesNet,0.0,應收帳款－關係人淨額
2023-09-30,2301,AccountsReceivableDuefromRelatedPartiesNet_per,0.0,應收帳款－關係人淨額
2023-09-30,2301,OtherReceivablesDueFromRelatedParties,0.0,其他應收款－關係人淨額
2023-09-30,2301,OtherReceivablesDueFromRelatedParties_per,0.0,其他應收款－關係人淨額
2023-09-30,2301,Inventories,26014861000.0,存貨
2023-09-30,2301,Inventories_per,12.98,存貨
2023-09-30,2301,OtherCurrentAssets,2470755000.0,其他流動資產
2023-09-30,2301,OtherCurrentAssets_per,1.23,其他流動資產
2023-09-30,2301,CurrentAssets,167110944000.0,流動資產合計
2023-09-30,2301,CurrentAssets_per,83.36,流動資產合計
2023-09-30,2301,InvestmentAccountedForUsingEquityMethod,1792300000.0,採用權益法之投資
2023-09-30,2301,InvestmentAccountedForUsingEquityMethod_per,0.89,採用權益法之投資
2023-09-30,2301,PropertyPlantAndEquipment,18610194000.0,不動產、廠房及設備
2023-09-30,2301,PropertyPlantAndEquipment_per,9.28,不動產、廠房及設備
2023-09-30,2301,RightOfUseAsset,1771622000.0,使用權資產
2023-09-30,2301,RightOfUseAsset_per,0.88,使用權資產
2023-09-30,2301,IntangibleAssets,3672334000.0,無形資產
2023-09-30,2301,IntangibleAssets_per,1.83,無形資產
2023-09-30,2301,DeferredTaxAssets,2116537000.0,遞延所得稅資產
2023-09-30,2301,DeferredTaxAssets_per,1.06,遞延所得稅資產
2023-09-30,2301,OtherNoncurrentAssets,489675000.0,其他非流動資產
