date,stock_id,type,value,origin_name
2023-09-30,1313,CashAndCashEquivalents,3928880000.0,現金及約當現金
2023-09-30,1313,CashAndCashEquivalents_per,6.91,現金及約當現金
2023-09-30,1313,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss,30262000.0,透過損益按公允價值衡量之金融資產－流動
2023-09-30,1313,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss_per,0.05,透過損益按公允價值衡量之金融資產－流動
2023-09-30,1313,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncome,919359000.0,透過其他綜合損益按公允價值衡量之金融資產－流動
2023-09-30,1313,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncome_per,1.62,透過其他綜合損益按公允價值衡量之金融資產－流動
2023-09-30,1313,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncomeNonCurrent,14364218000.0,透過其他綜合損益按公允價值衡量之金融資產－非流動
2023-09-30,1313,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncomeNonCurrent_per,25.27,透過其他綜合損益按公允價值衡量之金融資產－非流動
2023-09-30,1313,FinancialAssetsAtAmortizedCost,403257000.0,按攤銷後成本衡量之金融資產－流動
2023-09-30,1313,FinancialAssetsAtAmortizedCost_per,0.71,按攤銷後成本衡量之金融資產－流動
2023-09-30,1313,BillsReceivableNet,682335000.0,應收票據淨額
2023-09-30,1313,BillsReceivableNet_per,1.2,應收票據淨額
2023-09-30,1313,OtherReceivable,309175000.0,其他應收款淨額
2023-09-30,1313,OtherReceivable_per,0.54,其他應收款淨額
2023-09-30,1313,AccountsReceivableNet,3961684000.0,應收帳款淨額
2023-09-30,1313,AccountsReceivableNet_per,6.97,應收帳款淨額
2023-09-30,1313,OtherReceivablesDueFromRelatedParties,2247000.0,其他應收款－關係人淨額
2023-09-30,1313,OtherReceivablesDueFromRelatedParties_per,0.0,其他應收款－關係人淨額
2023-09-30,1313,Inventories,9846838000.0,存貨
2023-09-30,1313,Inventories_per,17.32,存貨
2023-09-30,1313,OtherCurrentAssets,2327579000.0,其他流動資產
2023-09-30,1313,OtherCurrentAssets_per,4.1,其他流動資產
2023-09-30,1313,CurrentAssets,22472019000.0,流動資產合計
2023-09-30,1313,CurrentAssets_per,39.54,流動資產合計
2023-09-30,1313,InvestmentAccountedForUsingEquityMethod,24251000.0,採用權益法之投資
2023-09-30,1313,InvestmentAccountedForUsingEquityMethod_per,0.04,採用權益法之投資
2023-09-30,1313,PropertyPlantAndEquipment,16624130000.0,不動產、廠房及設備
2023-09-30,1313,PropertyPlantAndEquipment_per,29.25,不動產、廠房及設備
2023-09-30,1313,RightOfUseAsset,1519138000.0,使用權資產
2023-09-30,1313,RightOfUseAsset_per,2.67,使用權資產
2023-09-30,1313,IntangibleAssets,7130000.0,無形資產
2023-09-30,1313,IntangibleAssets_per,0.01,無形資產
2023-09-30,1313,DeferredTaxAssets,1380552000.0,遞延所得稅資產
2023-09-30,1313,DeferredTaxAssets_per,2.43,遞延所得稅資產
2023-09-30,1313,OtherNoncurrentAssets,445080000.0,其他非流動資產
2023-09-30,1313,OtherNoncurrentAssets_per,0.78,其他非流動資產
2023-09-30,1313,NoncurrentAssets,34364499000.0,非流動資產合計
2023-09-30,1313,NoncurrentAssets_per,60.46,非流動資產合計
2023-09-30,1313,TotalAssets,56836518000.0,資產總額
2023-09-30,1313,TotalAssets_per,100.0,資產總額
2023-09-30,1313,ShorttermBorrowings,4530201000.0,短期借款
2023-09-30,1313,ShorttermBorrowings_per,7.97,短期借款
2023-09-30,1313,CurrentTaxLiabilities,20507000.0,本期所得稅負債
2023-09-30,1313,CurrentTaxLiabilities_per,0.04,本期所得稅負債
2023-09-30,1313,CurrentProvisions,125900000.0,負債準備－流動
2023-09-30,1313,CurrentProvisions_per,0.22,負債準備－流動
2023-09-30,1313,OtherCurrentLiabilities,7946214000.0,其他流動負債
2023-09-30,1313,OtherCurrentLiabilities_per,13.98,其他流動負債
2023-09-30,1313,CurrentLiabilities,16211304000.0,流動負債合計
