date,stock_id,type,value,origin_name
2023-09-30,2855,CashAndCashEquivalents,5723966000.0,現金及約當現金
2023-09-30,2855,CashAndCashEquivalents_per,4.46,現金及約當現金
2023-09-30,2855,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss,44013457000.0,透過損益按公允價值衡量之金融資產－流動
2023-09-30,2855,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss_per,34.27,透過損益按公允價值衡量之金融資產－流動
2023-09-30,2855,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncome,3302669000.0,透過其他綜合損益按公允價值衡量之金融資產－流動
2023-09-30,2855,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncome_per,2.57,透過其他綜合損益按公允價值衡量之金融資產－流動
2023-09-30,2855,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncomeNonCurrent,1260826000.0,透過其他綜合損益按公允價值衡量之金融資產－非流動
2023-09-30,2855,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncomeNonCurrent_per,0.98,透過其他綜合損益按公允價值衡量之金融資產－非流動
2023-09-30,2855,Prepayments,52390000.0,預付款項
2023-09-30,2855,Prepayments_per,0.04,預付款項
2023-09-30,2855,OtherCurrentAssets,1237647000.0,其他流動資產
2023-09-30,2855,OtherCurrentAssets_per,0.96,其他流動資產
2023-09-30,2855,CurrentAssets,118696931000.0,流動資產合計
2023-09-30,2855,CurrentAssets_per,92.42,流動資產合計
2023-09-30,2855,InvestmentAccountedForUsingEquityMethod,3442696000.0,採用權益法之投資
2023-09-30,2855,InvestmentAccountedForUsingEquityMethod_per,2.68,採用權益法之投資
2023-09-30,2855,RightOfUseAsset,129896000.0,使用權資產
2023-09-30,2855,RightOfUseAsset_per,0.1,使用權資產
2023-09-30,2855,IntangibleAssets,270276000.0,無形資產
2023-09-30,2855,IntangibleAssets_per,0.21,無形資產
2023-09-30,2855,DeferredTaxAssets,99120000.0,遞延所得稅資產
2023-09-30,2855,DeferredTaxAssets_per,0.08,遞延所得稅資產
2023-09-30,2855,OtherNoncurrentAssets,1589121000.0,其他非流動資產
2023-09-30,2855,OtherNoncurrentAssets_per,1.24,其他非流動資產
2023-09-30,2855,NoncurrentAssets,1589121000.0,非流動資產合計
2023-09-30,2855,NoncurrentAssets_per,1.24,非流動資產合計
2023-09-30,2855,TotalAssets,128437985000.0,資產總計
2023-09-30,2855,TotalAssets_per,100.0,資產總計
2023-09-30,2855,ShorttermBorrowings,6516364000.0,短期借款
2023-09-30,2855,ShorttermBorrowings_per,5.07,短期借款
2023-09-30,2855,CurrentFinancialLiabilitiesAtFairValueThroughProfitOrLoss,8404336000.0,透過損益按公允價值衡量之金融負債－流動
2023-09-30,2855,CurrentFinancialLiabilitiesAtFairValueThroughProfitOrLoss_per,6.54,透過損益按公允價值衡量之金融負債－流動
2023-09-30,2855,AccountsPayable,18488675000.0,應付帳款
2023-09-30,2855,AccountsPayable_per,14.4,應付帳款
2023-09-30,2855,OtherPayables,1895394000.0,其他應付款
2023-09-30,2855,OtherPayables_per,1.48,其他應付款
2023-09-30,2855,CurrentTaxLiabilities,180111000.0,本期所得稅負債
2023-09-30,2855,CurrentTaxLiabilities_per,0.14,本期所得稅負債
2023-09-30,2855,OtherCurrentLiabilities,97586000.0,其他流動負債
2023-09-30,2855,OtherCurrentLiabilities_per,0.08,其他流動負債
2023-09-30,2855,CurrentLiabilities,96635467000.0,流動負債合計
2023-09-30,2855,CurrentLiabilities_per,75.24,流動負債合計
2023-09-30,2855,OtherNoncurrentLiabilities,5366000.0,其他非流動負債
2023-09-30,2855,OtherNoncurrentLiabilities_per,0.0,其他非流動負債
2023-09-30,2855,NoncurrentLiabilities,93145000.0,非流動負債合計
2023-09-30,2855,NoncurrentLiabilities_per,0.07,非流動負債合計
2023-09-30,2855,Liabilities,96728612000.0,負債總
2023-09-30,2855,Liabilities_per,75.31,負債總
2023-09-30,2855,OrdinaryShare,14558313000.0,普通股股本
2023-09-30,2855,OrdinaryShare_per,11.33,普通股股本
2023-09-30,2855,CapitalStock,14558313000.0,股本合計
2023-09-30,2855,CapitalStock_per,11.33,股本合計
2023-09-30,2855,LegalReserve,3959127000.0,法定盈餘公積
