date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2025-06-16,1560,中砂,TW0001560001,114264897,32012337,78.11,21.88,100.0,100.0,146277234,2025-06-04,
2025-06-17,1560,中砂,TW0001560001,116479956,29797278,79.62,20.37,100.0,100.0,146277234,2025-06-04,
2025-06-18,1560,中砂,TW0001560001,116730056,29547178,79.8,20.19,100.0,100.0,146277234,2025-06-04,
2025-06-19,1560,中砂,TW0001560001,116702822,29574412,79.78,20.21,100.0,100.0,146277234,2025-06-04,
2025-06-20,1560,中砂,TW0001560001,117135822,29141412,80.07,19.92,100.0,100.0,146277234,2025-06-04,
2025-06-23,1560,中砂,TW0001560001,116929622,29347612,79.93,20.06,100.0,100.0,146277234,2025-06-04,
2025-06-24,1560,中砂,TW0001560001,115445389,30831845,78.92,21.07,100.0,100.0,146277234,2025-06-04,
2025-06-25,1560,中砂,TW0001560001,116315463,29961771,79.51,20.48,100.0,100.0,146277234,2025-06-04,
2025-06-26,1560,中砂,TW0001560001,117080120,29197114,80.03,19.96,100.0,100.0,146277234,2025-06-04,
2025-06-27,1560,中砂,TW0001560001,117168707,29108527,80.1,19.89,100.0,100.0,146277234,2025-06-04,
2025-06-30,1560,中砂,TW0001560001,117335250,28941984,80.21,19.78,100.0,100.0,146277234,2025-06-04,
2025-07-01,1560,中砂,TW0001560001,118116250,28160984,80.74,19.25,100.0,100.0,146277234,2025-06-04,
2025-07-02,1560,中砂,TW0001560001,118311740,27965494,80.88,19.11,100.0,100.0,146277234,2025-06-04,
2025-07-03,1560,中砂,TW0001560001,117927240,28349994,80.61,19.38,100.0,100.0,146277234,2025-06-04,
2025-07-04,1560,中砂,TW0001560001,117761290,28515944,80.5,19.49,100.0,100.0,146277234,2025-06-04,
2025-07-07,1560,中砂,TW0001560001,117930219,28347015,80.62,19.37,100.0,100.0,146277234,2025-06-04,
2025-07-08,1560,中砂,TW0001560001,116986319,29290915,79.97,20.02,100.0,100.0,146277234,2025-06-04,
2025-07-09,1560,中砂,TW0001560001,117364944,28912290,80.23,19.76,100.0,100.0,146277234,2025-06-04,
2025-07-10,1560,中砂,TW0001560001,117863608,28413626,80.57,19.42,100.0,100.0,146277234,2025-06-04,
2025-07-11,1560,中砂,TW0001560001,117744760,28532474,80.49,19.5,100.0,100.0,146277234,2025-06-04,
2025-07-14,1560,中砂,TW0001560001,117625779,28651455,80.41,19.58,100.0,100.0,146277234,2025-06-04,
2025-07-15,1560,中砂,TW0001560001,117790125,28487109,80.52,19.47,100.0,100.0,146277234,2025-06-04,
2025-07-16,1560,中砂,TW0001560001,118071137,28206097,80.71,19.28,100.0,100.0,146277234,2025-06-04,
2025-07-17,1560,中砂,TW0001560001,117677107,28600127,80.44,19.55,100.0,100.0,146277234,2025-06-04,
2025-07-18,1560,中砂,TW0001560001,118149107,28128127,80.77,19.22,100.0,100.0,146277234,2025-06-04,
2025-07-21,1560,中砂,TW0001560001,118385107,27892127,80.93,19.06,100.0,100.0,146277234,2025-06-04,
2025-07-22,1560,中砂,TW0001560001,118068507,28208727,80.71,19.28,100.0,100.0,146277234,2025-06-04,
2025-07-23,1560,中砂,TW0001560001,117741476,28535758,80.49,19.5,100.0,100.0,146277234,2025-06-04,
2025-07-24,1560,中砂,TW0001560001,117136594,29140640,80.07,19.92,100.0,100.0,146277234,2025-06-04,
2025-07-25,1560,中砂,TW0001560001,116755307,29521927,79.81,20.18,100.0,100.0,146277234,2025-06-04,
2025-07-28,1560,中砂,TW0001560001,116493607,29783627,79.63,20.36,100.0,100.0,146277234,2025-06-04,
2025-07-29,1560,中砂,TW0001560001,116375207,29902027,79.55,20.44,100.0,100.0,146277234,2025-06-04,
2025-07-30,1560,中砂,TW0001560001,116496207,29781027,79.64,20.35,100.0,100.0,146277234,2025-06-04,
2025-07-31,1560,中砂,TW0001560001,115829907,30447327,79.18,20.81,100.0,100.0,146277234,2025-06-04,
2025-08-01,1560,中砂,TW0001560001,115122707,31154527,78.7,21.29,100.0,100.0,146277234,2025-06-04,
2025-08-04,1560,中砂,TW0001560001,115628510,30648724,79.04,20.95,100.0,100.0,146277234,2025-06-04,
2025-08-05,1560,中砂,TW0001560001,116813653,29463581,79.85,20.14,100.0,100.0,146277234,2025-06-04,
2025-08-06,1560,中砂,TW0001560001,116611350,29665884,79.71,20.28,100.0,100.0,146277234,2025-06-04,
2025-08-07,1560,中砂,TW0001560001,117341380,28935854,80.21,19.78,100.0,100.0,146277234,2025-06-04,
2025-08-08,1560,中砂,TW0001560001,117838424,28438810,80.55,19.44,100.0,100.0,146277234,2025-06-04,
2025-08-11,1560,中砂,TW0001560001,118302324,27974910,80.87,19.12,100.0,100.0,146277234,2025-06-04,
2025-08-12,1560,中砂,TW0001560001,118740714,27536520,81.17,18.82,100.0,100.0,146277234,2025-06-04,
2025-08-13,1560,中砂,TW0001560001,118750672,27526562,81.18,18.81,100.0,100.0,146277234,2025-06-04,
2025-08-14,1560,中砂,TW0001560001,118695612,27581622,81.14,18.85,100.0,100.0,146277234,2025-06-04,
2025-08-15,1560,中砂,TW0001560001,118283512,27993722,80.86,19.13,100.0,100.0,146277234,2025-06-04,
2025-08-18,1560,中砂,TW0001560001,118132512,28144722,80.75,19.24,100.0,100.0,146277234,2025-06-04,
2025-08-19,1560,中砂,TW0001560001,119271912,27005322,81.53,18.46,100.0,100.0,146277234,2025-06-04,
2025-08-20,1560,中砂,TW0001560001,120467009,25810225,82.35,17.64,100.0,100.0,146277234,2025-06-04,
2025-08-21,1560,中砂,TW0001560001,118626698,27650536,81.09,18.9,100.0,100.0,146277234,2025-06-04,
2025-08-22,1560,中砂,TW0001560001,119526700,26750534,81.71,18.28,100.0,100.0,146277234,2025-06-04,
2025-08-25,1560,中砂,TW0001560001,119940399,26336835,81.99,18.0,100.0,100.0,146277234,2025-06-04,
2025-08-26,1560,中砂,TW0001560001,119727360,26549874,81.84,18.15,100.0,100.0,146277234,2025-06-04,
2025-08-27,1560,中砂,TW0001560001,119018960,27258274,81.36,18.63,100.0,100.0,146277234,2025-06-04,
2025-08-28,1560,中砂,TW0001560001,119616095,26661139,81.77,18.22,100.0,100.0,146277234,2025-06-04,
2025-08-29,1560,中砂,TW0001560001,119045581,27231653,81.38,18.61,100.0,100.0,146277234,2025-06-04,
2025-09-01,1560,中砂,TW0001560001,118656581,27620653,81.11,18.88,100.0,100.0,146277234,2025-06-04,
2025-09-02,1560,中砂,TW0001560001,117314353,28962881,80.2,19.79,100.0,100.0,146277234,2025-06-04,
2025-09-03,1560,中砂,TW0001560001,117445353,28831881,80.28,19.71,100.0,100.0,146277234,2025-06-04,
2025-09-04,1560,中砂,TW0001560001,117504959,28772275,80.33,19.66,100.0,100.0,146277234,2025-06-04,
2025-09-05,1560,中砂,TW0001560001,117215959,29061275,80.13,19.86,100.0,100.0,146277234,2025-06-04,
2025-09-08,1560,中砂,TW0001560001,117167959,29109275,80.09,19.9,100.0,100.0,146277234,2025-06-04,
2025-09-09,1560,中砂,TW0001560001,117605924,28671310,80.39,19.6,100.0,100.0,146277234,2025-06-04,
2025-09-10,1560,中砂,TW0001560001,117211524,29065710,80.12,19.87,100.0,100.0,146277234,2025-06-04,
2025-09-11,1560,中砂,TW0001560001,117443524,28833710,80.28,19.71,100.0,100.0,146277234,2025-06-04,
2025-09-12,1560,中砂,TW0001560001,117418257,28858977,80.27,19.72,100.0,100.0,146277234,2025-06-04,
2025-09-15,1560,中砂,TW0001560001,117540257,28736977,80.35,19.64,100.0,100.0,146277234,2025-06-04,
2025-09-16,1560,中砂,TW0001560001,117406757,28870477,80.26,19.73,100.0,100.0,146277234,2025-06-04,
2025-09-17,1560,中砂,TW0001560001,118255557,28021677,80.84,19.15,100.0,100.0,146277234,2025-06-04,
