date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2025-06-16,8105,凌巨,TW0008105008,260182154,181362697,58.92,41.07,100.0,100.0,441544851,2024-06-20,
2025-06-17,8105,凌巨,TW0008105008,260204154,181340697,58.93,41.06,100.0,100.0,441544851,2024-06-20,
2025-06-18,8105,凌巨,TW0008105008,260154154,181390697,58.91,41.08,100.0,100.0,441544851,2024-06-20,
2025-06-19,8105,凌巨,TW0008105008,260544154,181000697,59.0,40.99,100.0,100.0,441544851,2024-06-20,
2025-06-20,8105,凌巨,TW0008105008,260847510,180697341,59.07,40.92,100.0,100.0,441544851,2025-06-20, <a href='https://mopsov.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2025-06-23,8105,凌巨,TW0008105008,260899510,180645341,59.08,40.91,100.0,100.0,441544851,2025-06-20,
2025-06-24,8105,凌巨,TW0008105008,260642510,180902341,59.02,40.97,100.0,100.0,441544851,2025-06-20,
2025-06-25,8105,凌巨,TW0008105008,260539510,181005341,59.0,40.99,100.0,100.0,441544851,2025-06-20,
2025-06-26,8105,凌巨,TW0008105008,260373510,181171341,58.96,41.03,100.0,100.0,441544851,2025-06-20,
2025-06-27,8105,凌巨,TW0008105008,260554510,180990341,59.0,40.99,100.0,100.0,441544851,2025-06-20,
2025-06-30,8105,凌巨,TW0008105008,260700510,180844341,59.04,40.95,100.0,100.0,441544851,2025-06-20,
2025-07-01,8105,凌巨,TW0008105008,260580510,180964341,59.01,40.98,100.0,100.0,441544851,2025-06-20,
2025-07-02,8105,凌巨,TW0008105008,260606510,180938341,59.02,40.97,100.0,100.0,441544851,2025-06-20,
2025-07-03,8105,凌巨,TW0008105008,260425510,181119341,58.98,41.01,100.0,100.0,441544851,2025-06-20,
2025-07-04,8105,凌巨,TW0008105008,260690510,180854341,59.04,40.95,100.0,100.0,441544851,2025-06-20,
2025-07-07,8105,凌巨,TW0008105008,260967510,180577341,59.1,40.89,100.0,100.0,441544851,2025-06-20,
2025-07-08,8105,凌巨,TW0008105008,261320510,180224341,59.18,40.81,100.0,100.0,441544851,2025-06-20,
