date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2025-06-16,3036,文曄,TW0003036000,956246177,165004474,85.28,14.71,100.0,100.0,1121250651,2025-06-11,
2025-06-17,3036,文曄,TW0003036000,953551687,167698964,85.04,14.95,100.0,100.0,1121250651,2025-06-11,
2025-06-18,3036,文曄,TW0003036000,953773531,167477120,85.06,14.93,100.0,100.0,1121250651,2025-06-11,
2025-06-19,3036,文曄,TW0003036000,954511481,166739170,85.12,14.87,100.0,100.0,1121250651,2025-06-11,
2025-06-20,3036,文曄,TW0003036000,955698245,165552406,85.23,14.76,100.0,100.0,1121250651,2025-06-11,
2025-06-23,3036,文曄,TW0003036000,957249374,164001277,85.37,14.62,100.0,100.0,1121250651,2025-06-11,
2025-06-24,3036,文曄,TW0003036000,956858656,164391995,85.33,14.66,100.0,100.0,1121250651,2025-06-11,
2025-06-25,3036,文曄,TW0003036000,957006958,164243693,85.35,14.64,100.0,100.0,1121250651,2025-06-11,
2025-06-26,3036,文曄,TW0003036000,968822537,152428114,86.4,13.59,100.0,100.0,1121250651,2025-06-11,
2025-06-27,3036,文曄,TW0003036000,978182241,143068410,87.24,12.75,100.0,100.0,1121250651,2025-06-11,
2025-06-30,3036,文曄,TW0003036000,976683180,144567471,87.1,12.89,100.0,100.0,1121250651,2025-06-11,
2025-07-01,3036,文曄,TW0003036000,978138885,143111766,87.23,12.76,100.0,100.0,1121250651,2025-06-11,
2025-07-02,3036,文曄,TW0003036000,977080205,144170446,87.14,12.85,100.0,100.0,1121250651,2025-06-11,
2025-07-03,3036,文曄,TW0003036000,976248149,145002502,87.06,12.93,100.0,100.0,1121250651,2025-06-11,
2025-07-04,3036,文曄,TW0003036000,976191149,145059502,87.06,12.93,100.0,100.0,1121250651,2025-06-11,
2025-07-07,3036,文曄,TW0003036000,976344687,144905964,87.07,12.92,100.0,100.0,1121250651,2025-06-11,
2025-07-08,3036,文曄,TW0003036000,976312187,144938464,87.07,12.92,100.0,100.0,1121250651,2025-06-11,
2025-07-09,3036,文曄,TW0003036000,976585460,144665191,87.09,12.9,100.0,100.0,1121250651,2025-06-11,
2025-07-10,3036,文曄,TW0003036000,976720476,144530175,87.1,12.89,100.0,100.0,1121250651,2025-06-11,
2025-07-11,3036,文曄,TW0003036000,977359088,143891563,87.16,12.83,100.0,100.0,1121250651,2025-06-11,
2025-07-14,3036,文曄,TW0003036000,978173278,143077373,87.23,12.76,100.0,100.0,1121250651,2025-06-11,
2025-07-15,3036,文曄,TW0003036000,978859278,142391373,87.3,12.69,100.0,100.0,1121250651,2025-06-11,
2025-07-16,3036,文曄,TW0003036000,979098749,142151902,87.32,12.67,100.0,100.0,1121250651,2025-06-11,
2025-07-17,3036,文曄,TW0003036000,979274276,141976375,87.33,12.66,100.0,100.0,1121250651,2025-06-11,
2025-07-18,3036,文曄,TW0003036000,979759621,141491030,87.38,12.61,100.0,100.0,1121250651,2025-06-11,
2025-07-21,3036,文曄,TW0003036000,979862121,141388530,87.39,12.6,100.0,100.0,1121250651,2025-06-11,
2025-07-22,3036,文曄,TW0003036000,979460441,141790210,87.35,12.64,100.0,100.0,1121250651,2025-06-11,
2025-07-23,3036,文曄,TW0003036000,978652494,142598157,87.28,12.71,100.0,100.0,1121250651,2025-06-11,
2025-07-24,3036,文曄,TW0003036000,978739353,142511298,87.28,12.71,100.0,100.0,1121250651,2025-06-11,
2025-07-25,3036,文曄,TW0003036000,978286353,142964298,87.24,12.75,100.0,100.0,1121250651,2025-06-11,
2025-07-28,3036,文曄,TW0003036000,977804987,143445664,87.2,12.79,100.0,100.0,1121250651,2025-06-11,
2025-07-29,3036,文曄,TW0003036000,977446737,143803914,87.17,12.82,100.0,100.0,1121250651,2025-06-11,
2025-07-30,3036,文曄,TW0003036000,976935746,144314905,87.12,12.87,100.0,100.0,1121250651,2025-06-11,
2025-07-31,3036,文曄,TW0003036000,977059341,144191310,87.14,12.85,100.0,100.0,1121250651,2025-06-11,
2025-08-01,3036,文曄,TW0003036000,977116139,144134512,87.14,12.85,100.0,100.0,1121250651,2025-06-11,
2025-08-04,3036,文曄,TW0003036000,976426157,144824494,87.08,12.91,100.0,100.0,1121250651,2025-06-11,
2025-08-05,3036,文曄,TW0003036000,976137131,145113520,87.05,12.94,100.0,100.0,1121250651,2025-06-11,
2025-08-06,3036,文曄,TW0003036000,974779746,146470905,86.93,13.06,100.0,100.0,1121250651,2025-06-11,
2025-08-07,3036,文曄,TW0003036000,977484980,143765671,87.17,12.82,100.0,100.0,1121250651,2025-06-11,
2025-08-08,3036,文曄,TW0003036000,977360793,143889858,87.16,12.83,100.0,100.0,1121250651,2025-06-11,
2025-08-11,3036,文曄,TW0003036000,977362543,143888108,87.16,12.83,100.0,100.0,1121250651,2025-06-11,
2025-08-12,3036,文曄,TW0003036000,978101544,143149107,87.23,12.76,100.0,100.0,1121250651,2025-06-11,
2025-08-13,3036,文曄,TW0003036000,979743544,141507107,87.37,12.62,100.0,100.0,1121250651,2025-06-11,
2025-08-14,3036,文曄,TW0003036000,980205698,141044953,87.42,12.57,100.0,100.0,1121250651,2025-06-11,
2025-08-15,3036,文曄,TW0003036000,980869645,140381006,87.47,12.52,100.0,100.0,1121250651,2025-06-11,
2025-08-18,3036,文曄,TW0003036000,980373895,140876756,87.43,12.56,100.0,100.0,1121250651,2025-06-11,
2025-08-19,3036,文曄,TW0003036000,980952895,140297756,87.48,12.51,100.0,100.0,1121250651,2025-06-11, <a href=' https://mopsov.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=3036&date=11408' target=_blank>4</a>
2025-08-20,3036,文曄,TW0003036000,982358895,138891756,87.61,12.38,100.0,100.0,1121250651,2025-06-11,
2025-08-21,3036,文曄,TW0003036000,982185822,139064829,87.59,12.4,100.0,100.0,1121250651,2025-06-11,
2025-08-22,3036,文曄,TW0003036000,982135822,139114829,87.59,12.4,100.0,100.0,1121250651,2025-06-11,
2025-08-25,3036,文曄,TW0003036000,982271822,138978829,87.6,12.39,100.0,100.0,1121250651,2025-06-11,
2025-08-26,3036,文曄,TW0003036000,982585204,138665447,87.63,12.36,100.0,100.0,1121250651,2025-06-11,
2025-08-27,3036,文曄,TW0003036000,981760204,139490447,87.55,12.44,100.0,100.0,1121250651,2025-06-11,
2025-08-28,3036,文曄,TW0003036000,981308558,139942093,87.51,12.48,100.0,100.0,1121250651,2025-06-11,
2025-08-29,3036,文曄,TW0003036000,981192467,140058184,87.5,12.49,100.0,100.0,1121250651,2025-06-11,
2025-09-01,3036,文曄,TW0003036000,982274467,138976184,87.6,12.39,100.0,100.0,1121250651,2025-06-11,
2025-09-02,3036,文曄,TW0003036000,983118401,138132250,87.68,12.31,100.0,100.0,1121250651,2025-06-11,
2025-09-03,3036,文曄,TW0003036000,983519401,137731250,87.71,12.28,100.0,100.0,1121250651,2025-06-11,
2025-09-04,3036,文曄,TW0003036000,983776204,137845197,87.71,12.28,100.0,100.0,1121621401,2025-09-04, <a href='https://mopsov.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2025-09-05,3036,文曄,TW0003036000,984845204,136776197,87.8,12.19,100.0,100.0,1121621401,2025-09-04,
2025-09-08,3036,文曄,TW0003036000,982973204,138648197,87.63,12.36,100.0,100.0,1121621401,2025-09-04,
2025-09-09,3036,文曄,TW0003036000,982472204,139149197,87.59,12.4,100.0,100.0,1121621401,2025-09-04,
2025-09-10,3036,文曄,TW0003036000,981122704,140498697,87.47,12.52,100.0,100.0,1121621401,2025-09-04,
2025-09-11,3036,文曄,TW0003036000,979865709,141755692,87.36,12.63,100.0,100.0,1121621401,2025-09-04,
2025-09-12,3036,文曄,TW0003036000,978898760,142722641,87.27,12.72,100.0,100.0,1121621401,2025-09-04,
2025-09-15,3036,文曄,TW0003036000,977814760,143806641,87.17,12.82,100.0,100.0,1121621401,2025-09-04,
2025-09-16,3036,文曄,TW0003036000,975695260,145926141,86.98,13.01,100.0,100.0,1121621401,2025-09-04,
2025-09-17,3036,文曄,TW0003036000,974654710,146966691,86.89,13.1,100.0,100.0,1121621401,2025-09-04,
2025-09-18,3036,文曄,TW0003036000,970824266,150797135,86.55,13.44,100.0,100.0,1121621401,2025-09-04,
2025-09-19,3036,文曄,TW0003036000,968606185,153015216,86.35,13.64,100.0,100.0,1121621401,2025-09-04,
2025-09-22,3036,文曄,TW0003036000,967973055,153648346,86.3,13.69,100.0,100.0,1121621401,2025-09-04,
2025-09-23,3036,文曄,TW0003036000,964992275,156629126,86.03,13.96,100.0,100.0,1121621401,2025-09-04,
