date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2025-06-16,2317,鴻海,TW0002317005,9318660388,4573041561,67.08,32.91,100.0,100.0,13891701949,2025-05-16, <a href=' https://mopsov.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2317&date=11406' target=_blank>4</a>
2025-06-17,2317,鴻海,TW0002317005,9320226079,4571475870,67.09,32.9,100.0,100.0,13891701949,2025-05-16, <a href=' https://mopsov.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2317&date=11406' target=_blank>4</a>
2025-06-18,2317,鴻海,TW0002317005,9309227710,4582474239,67.01,32.98,100.0,100.0,13891701949,2025-05-16,
2025-06-19,2317,鴻海,TW0002317005,9316950410,4574751539,67.06,32.93,100.0,100.0,13891701949,2025-05-16,
2025-06-20,2317,鴻海,TW0002317005,9329253416,4562448533,67.15,32.84,100.0,100.0,13891701949,2025-05-16,
2025-06-23,2317,鴻海,TW0002317005,9343418394,4548283555,67.25,32.74,100.0,100.0,13891701949,2025-05-16,
2025-06-24,2317,鴻海,TW0002317005,9339676548,4552025401,67.23,32.76,100.0,100.0,13891701949,2025-05-16,
2025-06-25,2317,鴻海,TW0002317005,9345412356,4546289593,67.27,32.72,100.0,100.0,13891701949,2025-05-16,
2025-06-26,2317,鴻海,TW0002317005,9356729911,4534972038,67.35,32.64,100.0,100.0,13891701949,2025-05-16,
2025-06-27,2317,鴻海,TW0002317005,9335928286,4555773663,67.2,32.79,100.0,100.0,13891701949,2025-05-16, <a href=' https://mopsov.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2317&date=11406' target=_blank>4</a>
2025-06-30,2317,鴻海,TW0002317005,9362322836,4529379113,67.39,32.6,100.0,100.0,13891701949,2025-05-16,
