date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2025-06-16,6768,志強-KY,KYG8368S1003,79507649,120587412,39.73,60.26,100.0,28.5,200095061,2025-05-19,
2025-06-17,6768,志強-KY,KYG8368S1003,79637625,120457436,39.79,60.2,100.0,28.5,200095061,2025-05-19,
2025-06-18,6768,志強-KY,KYG8368S1003,79710625,120384436,39.83,60.16,100.0,28.5,200095061,2025-05-19,
2025-06-19,6768,志強-KY,KYG8368S1003,80484605,119610456,40.22,59.77,100.0,28.5,200095061,2025-05-19,
2025-06-20,6768,志強-KY,KYG8368S1003,81513315,118581746,40.73,59.26,100.0,28.5,200095061,2025-05-19,
2025-06-23,6768,志強-KY,KYG8368S1003,82078315,118016746,41.01,58.98,100.0,28.5,200095061,2025-05-19,
2025-06-24,6768,志強-KY,KYG8368S1003,81751284,118343777,40.85,59.14,100.0,28.5,200095061,2025-05-19,
2025-06-25,6768,志強-KY,KYG8368S1003,81336284,118758777,40.64,59.35,100.0,28.5,200095061,2025-05-19,
2025-06-26,6768,志強-KY,KYG8368S1003,81254896,118840165,40.6,59.39,100.0,28.5,200095061,2025-05-19,
2025-06-27,6768,志強-KY,KYG8368S1003,81280488,118814573,40.62,59.37,100.0,28.5,200095061,2025-05-19,
2025-06-30,6768,志強-KY,KYG8368S1003,81207488,118887573,40.58,59.41,100.0,28.5,200095061,2025-05-19,
2025-07-01,6768,志強-KY,KYG8368S1003,81353488,118741573,40.65,59.34,100.0,28.5,200095061,2025-05-19,
2025-07-02,6768,志強-KY,KYG8368S1003,81164488,118930573,40.56,59.43,100.0,28.5,200095061,2025-05-19,
2025-07-03,6768,志強-KY,KYG8368S1003,81576488,118518573,40.76,59.23,100.0,28.5,200095061,2025-05-19,
2025-07-04,6768,志強-KY,KYG8368S1003,81341488,118753573,40.65,59.34,100.0,28.5,200095061,2025-05-19,
2025-07-07,6768,志強-KY,KYG8368S1003,81418447,118676614,40.68,59.31,100.0,28.5,200095061,2025-05-19,
2025-07-08,6768,志強-KY,KYG8368S1003,81699447,118395614,40.83,59.16,100.0,28.5,200095061,2025-05-19,
2025-07-09,6768,志強-KY,KYG8368S1003,82463447,117631614,41.21,58.78,100.0,28.5,200095061,2025-05-19,
2025-07-10,6768,志強-KY,KYG8368S1003,82595426,117499635,41.27,58.72,100.0,28.5,200095061,2025-05-19,
2025-07-11,6768,志強-KY,KYG8368S1003,82567216,117527845,41.26,58.73,100.0,28.5,200095061,2025-05-19,
2025-07-14,6768,志強-KY,KYG8368S1003,82578016,117517045,41.26,58.73,100.0,28.5,200095061,2025-05-19,
2025-07-15,6768,志強-KY,KYG8368S1003,82681691,117413370,41.32,58.67,100.0,28.5,200095061,2025-05-19,
2025-07-16,6768,志強-KY,KYG8368S1003,82628691,117466370,41.29,58.7,100.0,28.5,200095061,2025-05-19,
2025-07-17,6768,志強-KY,KYG8368S1003,82330673,117764388,41.14,58.85,100.0,28.5,200095061,2025-05-19,
2025-07-18,6768,志強-KY,KYG8368S1003,82536673,117558388,41.24,58.75,100.0,28.5,200095061,2025-05-19,
2025-07-21,6768,志強-KY,KYG8368S1003,82451673,117643388,41.2,58.79,100.0,28.5,200095061,2025-05-19,
2025-07-22,6768,志強-KY,KYG8368S1003,82938614,117156447,41.44,58.55,100.0,28.5,200095061,2025-05-19,
2025-07-23,6768,志強-KY,KYG8368S1003,83094596,117000465,41.52,58.47,100.0,28.5,200095061,2025-05-19,
2025-07-24,6768,志強-KY,KYG8368S1003,83420596,116674465,41.69,58.3,100.0,28.5,200095061,2025-05-19,
2025-07-25,6768,志強-KY,KYG8368S1003,83513596,116581465,41.73,58.26,100.0,28.5,200095061,2025-05-19,
2025-07-28,6768,志強-KY,KYG8368S1003,83835596,116259465,41.89,58.1,100.0,28.5,200095061,2025-05-19,
2025-07-29,6768,志強-KY,KYG8368S1003,83909596,116185465,41.93,58.06,100.0,28.5,200095061,2025-05-19,
2025-07-30,6768,志強-KY,KYG8368S1003,83756596,116338465,41.85,58.14,100.0,28.5,200095061,2025-05-19,
2025-07-31,6768,志強-KY,KYG8368S1003,83707596,116387465,41.83,58.16,100.0,28.5,200095061,2025-05-19,
2025-08-01,6768,志強-KY,KYG8368S1003,83745596,116349465,41.85,58.14,100.0,28.5,200095061,2025-05-19,
2025-08-04,6768,志強-KY,KYG8368S1003,83447596,116647465,41.7,58.29,100.0,28.5,200095061,2025-05-19,
2025-08-05,6768,志強-KY,KYG8368S1003,82831596,117263465,41.39,58.6,100.0,28.5,200095061,2025-05-19,
2025-08-06,6768,志強-KY,KYG8368S1003,82380805,117714256,41.17,58.82,100.0,28.5,200095061,2025-05-19,
2025-08-07,6768,志強-KY,KYG8368S1003,82301805,117793256,41.13,58.86,100.0,28.5,200095061,2025-05-19,
2025-08-08,6768,志強-KY,KYG8368S1003,81528801,118566260,40.74,59.25,100.0,28.5,200095061,2025-05-19,
2025-08-11,6768,志強-KY,KYG8368S1003,81514801,118580260,40.73,59.26,100.0,28.5,200095061,2025-05-19,
2025-08-12,6768,志強-KY,KYG8368S1003,80590801,119504260,40.27,59.72,100.0,28.5,200095061,2025-05-19,
2025-08-13,6768,志強-KY,KYG8368S1003,80251801,119843260,40.1,59.89,100.0,28.5,200095061,2025-05-19,
2025-08-14,6768,志強-KY,KYG8368S1003,79816766,120278295,39.88,60.11,100.0,28.5,200095061,2025-05-19,
2025-08-15,6768,志強-KY,KYG8368S1003,79757766,120337295,39.85,60.14,100.0,28.5,200095061,2025-05-19,
2025-08-18,6768,志強-KY,KYG8368S1003,80395766,119699295,40.17,59.82,100.0,28.5,200095061,2025-05-19,
2025-08-19,6768,志強-KY,KYG8368S1003,80543057,119552004,40.25,59.74,100.0,28.5,200095061,2025-05-19,
2025-08-20,6768,志強-KY,KYG8368S1003,80706057,119389004,40.33,59.66,100.0,28.5,200095061,2025-05-19,
2025-08-21,6768,志強-KY,KYG8368S1003,80797051,119298010,40.37,59.62,100.0,28.5,200095061,2025-05-19,
2025-08-22,6768,志強-KY,KYG8368S1003,81135051,118960010,40.54,59.45,100.0,28.5,200095061,2025-05-19,
2025-08-25,6768,志強-KY,KYG8368S1003,80966051,119129010,40.46,59.53,100.0,28.5,200095061,2025-05-19,
2025-08-26,6768,志強-KY,KYG8368S1003,81133805,118961256,40.54,59.45,100.0,28.5,200095061,2025-05-19,
2025-08-27,6768,志強-KY,KYG8368S1003,81081805,119013256,40.52,59.47,100.0,28.5,200095061,2025-05-19,
2025-08-28,6768,志強-KY,KYG8368S1003,81055805,119039256,40.5,59.49,100.0,28.5,200095061,2025-05-19,
2025-08-29,6768,志強-KY,KYG8368S1003,81083797,119011264,40.52,59.47,100.0,28.5,200095061,2025-05-19,
2025-09-01,6768,志強-KY,KYG8368S1003,81534797,118560264,40.74,59.25,100.0,28.5,200095061,2025-05-19,
2025-09-02,6768,志強-KY,KYG8368S1003,81834797,118260264,40.89,59.1,100.0,28.5,200095061,2025-05-19,
2025-09-03,6768,志強-KY,KYG8368S1003,82188797,117906264,41.07,58.92,100.0,28.5,200095061,2025-05-19,
2025-09-04,6768,志強-KY,KYG8368S1003,81784797,118310264,40.87,59.12,100.0,28.5,200095061,2025-05-19,
2025-09-05,6768,志強-KY,KYG8368S1003,81893746,118201315,40.92,59.07,100.0,28.5,200095061,2025-05-19,
2025-09-08,6768,志強-KY,KYG8368S1003,82748696,117346365,41.35,58.64,100.0,28.5,200095061,2025-05-19,
2025-09-09,6768,志強-KY,KYG8368S1003,82865686,117229375,41.41,58.58,100.0,28.5,200095061,2025-05-19,
2025-09-10,6768,志強-KY,KYG8368S1003,83148536,116946525,41.55,58.44,100.0,28.5,200095061,2025-05-19,
2025-09-11,6768,志強-KY,KYG8368S1003,83932979,116162082,41.94,58.05,100.0,28.5,200095061,2025-05-19,
2025-09-12,6768,志強-KY,KYG8368S1003,83768979,116326082,41.86,58.13,100.0,28.5,200095061,2025-05-19,
2025-09-15,6768,志強-KY,KYG8368S1003,83823979,116271082,41.89,58.1,100.0,28.5,200095061,2025-05-19,
2025-09-16,6768,志強-KY,KYG8368S1003,83701979,116393082,41.83,58.16,100.0,28.5,200095061,2025-05-19,
2025-09-17,6768,志強-KY,KYG8368S1003,83393439,116701622,41.67,58.32,100.0,28.5,200095061,2025-05-19,
2025-09-18,6768,志強-KY,KYG8368S1003,82744365,117350696,41.35,58.64,100.0,28.5,200095061,2025-05-19,
2025-09-19,6768,志強-KY,KYG8368S1003,82880365,117214696,41.42,58.57,100.0,28.5,200095061,2025-05-19,
2025-09-22,6768,志強-KY,KYG8368S1003,82708365,117386696,41.33,58.66,100.0,28.5,200095061,2025-05-19,
2025-09-23,6768,志強-KY,KYG8368S1003,82081365,118013696,41.02,58.97,100.0,28.5,200095061,2025-05-19,
