date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2025-06-16,2344,華邦電,TW0002344009,3972670439,527329754,88.28,11.71,100.0,100.0,4500000193,2025-05-21,
2025-06-17,2344,華邦電,TW0002344009,3956874149,543126044,87.93,12.06,100.0,100.0,4500000193,2025-05-21,
2025-06-18,2344,華邦電,TW0002344009,3961119111,538881082,88.02,11.97,100.0,100.0,4500000193,2025-05-21,
2025-06-19,2344,華邦電,TW0002344009,3957823460,542176733,87.95,12.04,100.0,100.0,4500000193,2025-05-21,
2025-06-20,2344,華邦電,TW0002344009,3959461533,540538660,87.98,12.01,100.0,100.0,4500000193,2025-05-21,
2025-06-23,2344,華邦電,TW0002344009,3935774628,564225565,87.46,12.53,100.0,100.0,4500000193,2025-05-21,
2025-06-24,2344,華邦電,TW0002344009,3905224982,594775211,86.78,13.21,100.0,100.0,4500000193,2025-05-21,
2025-06-25,2344,華邦電,TW0002344009,3902998085,597002108,86.73,13.26,100.0,100.0,4500000193,2025-05-21,
2025-06-26,2344,華邦電,TW0002344009,3862707516,637292677,85.83,14.16,100.0,100.0,4500000193,2025-05-21,
2025-06-27,2344,華邦電,TW0002344009,3867716773,632283420,85.94,14.05,100.0,100.0,4500000193,2025-05-21,
2025-06-30,2344,華邦電,TW0002344009,3877515104,622485089,86.16,13.83,100.0,100.0,4500000193,2025-05-21,
2025-07-01,2344,華邦電,TW0002344009,3877204111,622796082,86.16,13.83,100.0,100.0,4500000193,2025-05-21,
2025-07-02,2344,華邦電,TW0002344009,3894812489,605187704,86.55,13.44,100.0,100.0,4500000193,2025-05-21,
2025-07-03,2344,華邦電,TW0002344009,3889277525,610722668,86.42,13.57,100.0,100.0,4500000193,2025-05-21,
2025-07-04,2344,華邦電,TW0002344009,3892418505,607581688,86.49,13.5,100.0,100.0,4500000193,2025-05-21,
2025-07-07,2344,華邦電,TW0002344009,3885254234,614745959,86.33,13.66,100.0,100.0,4500000193,2025-05-21,
2025-07-08,2344,華邦電,TW0002344009,3889688330,610311863,86.43,13.56,100.0,100.0,4500000193,2025-05-21,
2025-07-09,2344,華邦電,TW0002344009,3891742669,608257524,86.48,13.51,100.0,100.0,4500000193,2025-05-21,
2025-07-10,2344,華邦電,TW0002344009,3890500551,609499642,86.45,13.54,100.0,100.0,4500000193,2025-05-21,
2025-07-11,2344,華邦電,TW0002344009,3883617080,616383113,86.3,13.69,100.0,100.0,4500000193,2025-05-21,
2025-07-14,2344,華邦電,TW0002344009,3885637080,614363113,86.34,13.65,100.0,100.0,4500000193,2025-05-21,
2025-07-15,2344,華邦電,TW0002344009,3886010053,613990140,86.35,13.64,100.0,100.0,4500000193,2025-05-21,
2025-07-16,2344,華邦電,TW0002344009,3893174957,606825236,86.51,13.48,100.0,100.0,4500000193,2025-05-21,
2025-07-17,2344,華邦電,TW0002344009,3897753018,602247175,86.61,13.38,100.0,100.0,4500000193,2025-05-21,
2025-07-18,2344,華邦電,TW0002344009,3906631659,593368534,86.81,13.18,100.0,100.0,4500000193,2025-05-21,
2025-07-21,2344,華邦電,TW0002344009,3910710716,589289477,86.9,13.09,100.0,100.0,4500000193,2025-05-21,
2025-07-22,2344,華邦電,TW0002344009,3910647190,589353003,86.9,13.09,100.0,100.0,4500000193,2025-05-21,
2025-07-23,2344,華邦電,TW0002344009,3914256025,585744168,86.98,13.01,100.0,100.0,4500000193,2025-05-21,
2025-07-24,2344,華邦電,TW0002344009,3918110735,581889458,87.06,12.93,100.0,100.0,4500000193,2025-05-21,
2025-07-25,2344,華邦電,TW0002344009,3916960417,583039776,87.04,12.95,100.0,100.0,4500000193,2025-05-21,
2025-07-28,2344,華邦電,TW0002344009,3918653218,581346975,87.08,12.91,100.0,100.0,4500000193,2025-05-21,
2025-07-29,2344,華邦電,TW0002344009,3927654602,572345591,87.28,12.71,100.0,100.0,4500000193,2025-05-21,
2025-07-30,2344,華邦電,TW0002344009,3922116041,577884152,87.15,12.84,100.0,100.0,4500000193,2025-05-21,
2025-07-31,2344,華邦電,TW0002344009,3930641941,569358252,87.34,12.65,100.0,100.0,4500000193,2025-05-21,
2025-08-01,2344,華邦電,TW0002344009,3930558930,569441263,87.34,12.65,100.0,100.0,4500000193,2025-05-21,
2025-08-04,2344,華邦電,TW0002344009,3947625182,552375011,87.72,12.27,100.0,100.0,4500000193,2025-05-21,
2025-08-05,2344,華邦電,TW0002344009,3945428286,554571907,87.67,12.32,100.0,100.0,4500000193,2025-05-21,
2025-08-06,2344,華邦電,TW0002344009,3963797867,536202326,88.08,11.91,100.0,100.0,4500000193,2025-05-21,
2025-08-07,2344,華邦電,TW0002344009,3970252621,529747572,88.22,11.77,100.0,100.0,4500000193,2025-05-21,
2025-08-08,2344,華邦電,TW0002344009,3960345232,539654961,88.0,11.99,100.0,100.0,4500000193,2025-05-21,
2025-08-11,2344,華邦電,TW0002344009,3974635327,525364866,88.32,11.67,100.0,100.0,4500000193,2025-05-21,
2025-08-12,2344,華邦電,TW0002344009,3968383027,531617166,88.18,11.81,100.0,100.0,4500000193,2025-05-21,
2025-08-13,2344,華邦電,TW0002344009,3971829443,528170750,88.26,11.73,100.0,100.0,4500000193,2025-05-21,
2025-08-14,2344,華邦電,TW0002344009,3982531254,517468939,88.5,11.49,100.0,100.0,4500000193,2025-05-21,
2025-08-15,2344,華邦電,TW0002344009,3983793980,516206213,88.52,11.47,100.0,100.0,4500000193,2025-05-21,
2025-08-18,2344,華邦電,TW0002344009,3978859150,521141043,88.41,11.58,100.0,100.0,4500000193,2025-05-21,
2025-08-19,2344,華邦電,TW0002344009,3982903478,517096715,88.5,11.49,100.0,100.0,4500000193,2025-05-21,
2025-08-20,2344,華邦電,TW0002344009,3990060067,509940126,88.66,11.33,100.0,100.0,4500000193,2025-05-21,
2025-08-21,2344,華邦電,TW0002344009,3986830723,513169470,88.59,11.4,100.0,100.0,4500000193,2025-05-21,
2025-08-22,2344,華邦電,TW0002344009,3986607423,513392770,88.59,11.4,100.0,100.0,4500000193,2025-05-21,
2025-08-25,2344,華邦電,TW0002344009,3977565623,522434570,88.39,11.6,100.0,100.0,4500000193,2025-05-21,
2025-08-26,2344,華邦電,TW0002344009,3968138337,531861856,88.18,11.81,100.0,100.0,4500000193,2025-05-21,
2025-08-27,2344,華邦電,TW0002344009,3947187621,552812572,87.71,12.28,100.0,100.0,4500000193,2025-05-21,
2025-08-28,2344,華邦電,TW0002344009,3949901498,550098695,87.77,12.22,100.0,100.0,4500000193,2025-05-21,
2025-08-29,2344,華邦電,TW0002344009,3964010560,535989633,88.08,11.91,100.0,100.0,4500000193,2025-05-21,
2025-09-01,2344,華邦電,TW0002344009,3939887023,560113170,87.55,12.44,100.0,100.0,4500000193,2025-05-21,
2025-09-02,2344,華邦電,TW0002344009,3958999891,541000302,87.97,12.02,100.0,100.0,4500000193,2025-05-21,
2025-09-03,2344,華邦電,TW0002344009,3956202130,543798063,87.91,12.08,100.0,100.0,4500000193,2025-05-21,
2025-09-04,2344,華邦電,TW0002344009,3941297366,558702827,87.58,12.41,100.0,100.0,4500000193,2025-05-21,
2025-09-05,2344,華邦電,TW0002344009,3881593356,618406837,86.25,13.74,100.0,100.0,4500000193,2025-05-21,
2025-09-08,2344,華邦電,TW0002344009,3842788019,657212174,85.39,14.6,100.0,100.0,4500000193,2025-05-21,
2025-09-09,2344,華邦電,TW0002344009,3850118989,649881204,85.55,14.44,100.0,100.0,4500000193,2025-05-21,
2025-09-10,2344,華邦電,TW0002344009,3835175624,664824569,85.22,14.77,100.0,100.0,4500000193,2025-05-21,
2025-09-11,2344,華邦電,TW0002344009,3841097383,658902810,85.35,14.64,100.0,100.0,4500000193,2025-05-21,
