date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2025-06-16,3006,晶豪科,TW0003006003,255689638,30482600,89.34,10.65,100.0,100.0,286172238,2025-05-09,
2025-06-17,3006,晶豪科,TW0003006003,255469529,30702709,89.27,10.72,100.0,100.0,286172238,2025-05-09,
2025-06-18,3006,晶豪科,TW0003006003,255366529,30805709,89.23,10.76,100.0,100.0,286172238,2025-05-09,
2025-06-19,3006,晶豪科,TW0003006003,255428438,30743800,89.25,10.74,100.0,100.0,286172238,2025-05-09,
2025-06-20,3006,晶豪科,TW0003006003,255275189,30897049,89.2,10.79,100.0,100.0,286172238,2025-05-09,
2025-06-23,3006,晶豪科,TW0003006003,256463189,29709049,89.61,10.38,100.0,100.0,286172238,2025-05-09,
2025-06-24,3006,晶豪科,TW0003006003,256203084,29969154,89.52,10.47,100.0,100.0,286172238,2025-05-09,
2025-06-25,3006,晶豪科,TW0003006003,256600084,29572154,89.66,10.33,100.0,100.0,286172238,2025-05-09,
2025-06-26,3006,晶豪科,TW0003006003,256238497,29933741,89.53,10.46,100.0,100.0,286172238,2025-05-09,
2025-06-27,3006,晶豪科,TW0003006003,256115901,30056337,89.49,10.5,100.0,100.0,286172238,2025-05-09,
2025-06-30,3006,晶豪科,TW0003006003,256154901,30017337,89.51,10.48,100.0,100.0,286172238,2025-05-09,
2025-07-01,3006,晶豪科,TW0003006003,256362901,29809337,89.58,10.41,100.0,100.0,286172238,2025-05-09,
2025-07-02,3006,晶豪科,TW0003006003,256376995,29795243,89.58,10.41,100.0,100.0,286172238,2025-05-09,
2025-07-03,3006,晶豪科,TW0003006003,255963401,30208837,89.44,10.55,100.0,100.0,286172238,2025-05-09,
2025-07-04,3006,晶豪科,TW0003006003,256422510,29749728,89.6,10.39,100.0,100.0,286172238,2025-05-09,
2025-07-07,3006,晶豪科,TW0003006003,255620322,30551916,89.32,10.67,100.0,100.0,286172238,2025-05-09,
2025-07-08,3006,晶豪科,TW0003006003,256035512,30136726,89.46,10.53,100.0,100.0,286172238,2025-05-09,
2025-07-09,3006,晶豪科,TW0003006003,256263512,29908726,89.54,10.45,100.0,100.0,286172238,2025-05-09,
2025-07-10,3006,晶豪科,TW0003006003,256588622,29583616,89.66,10.33,100.0,100.0,286172238,2025-05-09,
2025-07-11,3006,晶豪科,TW0003006003,254975622,31196616,89.09,10.9,100.0,100.0,286172238,2025-05-09,
2025-07-14,3006,晶豪科,TW0003006003,255172828,30999410,89.16,10.83,100.0,100.0,286172238,2025-05-09,
2025-07-15,3006,晶豪科,TW0003006003,255327923,30844315,89.22,10.77,100.0,100.0,286172238,2025-05-09,
2025-07-16,3006,晶豪科,TW0003006003,255646133,30526105,89.33,10.66,100.0,100.0,286172238,2025-05-09,
2025-07-17,3006,晶豪科,TW0003006003,254800769,31371469,89.03,10.96,100.0,100.0,286172238,2025-05-09,
2025-07-18,3006,晶豪科,TW0003006003,254986769,31185469,89.1,10.89,100.0,100.0,286172238,2025-05-09,
2025-07-21,3006,晶豪科,TW0003006003,254991719,31180519,89.1,10.89,100.0,100.0,286172238,2025-05-09,
2025-07-22,3006,晶豪科,TW0003006003,255518719,30653519,89.28,10.71,100.0,100.0,286172238,2025-05-09,
2025-07-23,3006,晶豪科,TW0003006003,254879636,31292602,89.06,10.93,100.0,100.0,286172238,2025-05-09,
2025-07-24,3006,晶豪科,TW0003006003,254327636,31844602,88.87,11.12,100.0,100.0,286172238,2025-05-09,
2025-07-25,3006,晶豪科,TW0003006003,254027636,32144602,88.76,11.23,100.0,100.0,286172238,2025-05-09,
2025-07-28,3006,晶豪科,TW0003006003,253901636,32270602,88.72,11.27,100.0,100.0,286172238,2025-05-09,
2025-07-29,3006,晶豪科,TW0003006003,253759636,32412602,88.67,11.32,100.0,100.0,286172238,2025-05-09,
2025-07-30,3006,晶豪科,TW0003006003,253405636,32766602,88.55,11.44,100.0,100.0,286172238,2025-05-09,
2025-07-31,3006,晶豪科,TW0003006003,253202636,32969602,88.47,11.52,100.0,100.0,286172238,2025-05-09,
2025-08-01,3006,晶豪科,TW0003006003,253264636,32907602,88.5,11.49,100.0,100.0,286172238,2025-05-09,
2025-08-04,3006,晶豪科,TW0003006003,253210745,32961493,88.48,11.51,100.0,100.0,286172238,2025-05-09,
2025-08-05,3006,晶豪科,TW0003006003,252766984,33405254,88.32,11.67,100.0,100.0,286172238,2025-05-09,
2025-08-06,3006,晶豪科,TW0003006003,252403988,33768250,88.2,11.79,100.0,100.0,286172238,2025-05-09,
2025-08-07,3006,晶豪科,TW0003006003,251911988,34260250,88.02,11.97,100.0,100.0,286172238,2025-05-09,
2025-08-08,3006,晶豪科,TW0003006003,251789973,34382265,87.98,12.01,100.0,100.0,286172238,2025-05-09,
2025-08-11,3006,晶豪科,TW0003006003,251596673,34575565,87.91,12.08,100.0,100.0,286172238,2025-05-09,
2025-08-12,3006,晶豪科,TW0003006003,251002673,35169565,87.71,12.28,100.0,100.0,286172238,2025-05-09,
