date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2025-06-16,3380,明泰,TW0003380002,495553662,46164798,91.47,8.52,100.0,100.0,541718460,2025-05-15,
2025-06-17,3380,明泰,TW0003380002,496087575,45630885,91.57,8.42,100.0,100.0,541718460,2025-05-15,
2025-06-18,3380,明泰,TW0003380002,496095575,45622885,91.57,8.42,100.0,100.0,541718460,2025-05-15,
2025-06-19,3380,明泰,TW0003380002,496521252,45197208,91.65,8.34,100.0,100.0,541718460,2025-05-15,
2025-06-20,3380,明泰,TW0003380002,496739252,44979208,91.69,8.3,100.0,100.0,541718460,2025-05-15,
2025-06-23,3380,明泰,TW0003380002,496707252,45011208,91.69,8.3,100.0,100.0,541718460,2025-05-15,
2025-06-24,3380,明泰,TW0003380002,496464412,45254048,91.64,8.35,100.0,100.0,541718460,2025-05-15,
2025-06-25,3380,明泰,TW0003380002,496413412,45305048,91.63,8.36,100.0,100.0,541718460,2025-05-15,
2025-06-26,3380,明泰,TW0003380002,496415457,45303003,91.63,8.36,100.0,100.0,541718460,2025-05-15,
2025-06-27,3380,明泰,TW0003380002,496800429,44918031,91.7,8.29,100.0,100.0,541718460,2025-05-15,
2025-06-30,3380,明泰,TW0003380002,496848540,44869920,91.71,8.28,100.0,100.0,541718460,2025-05-15,
2025-07-01,3380,明泰,TW0003380002,496604323,45114137,91.67,8.32,100.0,100.0,541718460,2025-05-15,
2025-07-02,3380,明泰,TW0003380002,496067371,45651089,91.57,8.42,100.0,100.0,541718460,2025-05-15,
2025-07-03,3380,明泰,TW0003380002,496016349,45702111,91.56,8.43,100.0,100.0,541718460,2025-05-15,
2025-07-04,3380,明泰,TW0003380002,496897106,44821354,91.72,8.27,100.0,100.0,541718460,2025-05-15,
2025-07-07,3380,明泰,TW0003380002,496921957,44796503,91.73,8.26,100.0,100.0,541718460,2025-05-15,
2025-07-08,3380,明泰,TW0003380002,497729957,43988503,91.87,8.12,100.0,100.0,541718460,2025-05-15,
2025-07-09,3380,明泰,TW0003380002,497858707,43859753,91.9,8.09,100.0,100.0,541718460,2025-05-15,
2025-07-10,3380,明泰,TW0003380002,497864630,43853830,91.9,8.09,100.0,100.0,541718460,2025-05-15,
2025-07-11,3380,明泰,TW0003380002,497981800,43736660,91.92,8.07,100.0,100.0,541718460,2025-05-15,
2025-07-14,3380,明泰,TW0003380002,498980800,42737660,92.11,7.88,100.0,100.0,541718460,2025-05-15,
2025-07-15,3380,明泰,TW0003380002,499467712,42250748,92.2,7.79,100.0,100.0,541718460,2025-05-15,
