date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2025-06-16,2239,英利-KY,KYG1991F1081,31413378,88933215,26.1,73.89,100.0,29.99,120346593,2025-05-26,
2025-06-17,2239,英利-KY,KYG1991F1081,31397378,88949215,26.08,73.91,100.0,29.99,120346593,2025-05-26,
2025-06-18,2239,英利-KY,KYG1991F1081,31390378,88956215,26.08,73.91,100.0,29.99,120346593,2025-05-26,
2025-06-19,2239,英利-KY,KYG1991F1081,31380378,88966215,26.07,73.92,100.0,29.99,120346593,2025-05-26,
2025-06-20,2239,英利-KY,KYG1991F1081,31391378,88955215,26.08,73.91,100.0,29.99,120346593,2025-05-26,
2025-06-23,2239,英利-KY,KYG1991F1081,31410378,88936215,26.09,73.9,100.0,29.99,120346593,2025-05-26,
2025-06-24,2239,英利-KY,KYG1991F1081,31400378,88946215,26.09,73.9,100.0,29.99,120346593,2025-05-26,
2025-06-25,2239,英利-KY,KYG1991F1081,31404378,88942215,26.09,73.9,100.0,29.99,120346593,2025-05-26,
2025-06-26,2239,英利-KY,KYG1991F1081,31386378,88960215,26.07,73.92,100.0,29.99,120346593,2025-05-26,
2025-06-27,2239,英利-KY,KYG1991F1081,31330178,89016415,26.03,73.96,100.0,29.99,120346593,2025-05-26,
2025-06-30,2239,英利-KY,KYG1991F1081,31354178,88992415,26.05,73.94,100.0,29.99,120346593,2025-05-26,
2025-07-01,2239,英利-KY,KYG1991F1081,31336178,89010415,26.03,73.96,100.0,29.99,120346593,2025-05-26,
2025-07-02,2239,英利-KY,KYG1991F1081,31335178,89011415,26.03,73.96,100.0,29.99,120346593,2025-05-26,
2025-07-03,2239,英利-KY,KYG1991F1081,31322178,89024415,26.02,73.97,100.0,29.99,120346593,2025-05-26,
2025-07-04,2239,英利-KY,KYG1991F1081,31323178,89023415,26.02,73.97,100.0,29.99,120346593,2025-05-26,
2025-07-07,2239,英利-KY,KYG1991F1081,31324178,89022415,26.02,73.97,100.0,29.99,120346593,2025-05-26,
2025-07-08,2239,英利-KY,KYG1991F1081,31348178,88998415,26.04,73.95,100.0,29.99,120346593,2025-05-26,
2025-07-09,2239,英利-KY,KYG1991F1081,31350178,88996415,26.04,73.95,100.0,29.99,120346593,2025-05-26,
2025-07-10,2239,英利-KY,KYG1991F1081,31352178,88994415,26.05,73.94,100.0,29.99,120346593,2025-05-26,
2025-07-11,2239,英利-KY,KYG1991F1081,31359178,88987415,26.05,73.94,100.0,29.99,120346593,2025-05-26,
2025-07-14,2239,英利-KY,KYG1991F1081,31362178,88984415,26.05,73.94,100.0,29.99,120346593,2025-05-26,
2025-07-15,2239,英利-KY,KYG1991F1081,31363178,88983415,26.06,73.93,100.0,29.99,120346593,2025-05-26,
2025-07-16,2239,英利-KY,KYG1991F1081,31388178,88958415,26.08,73.91,100.0,29.99,120346593,2025-05-26,
2025-07-17,2239,英利-KY,KYG1991F1081,31367178,88979415,26.06,73.93,100.0,29.99,120346593,2025-05-26,
2025-07-18,2239,英利-KY,KYG1991F1081,31425178,88921415,26.11,73.88,100.0,29.99,120346593,2025-05-26,
2025-07-21,2239,英利-KY,KYG1991F1081,31440178,88906415,26.12,73.87,100.0,29.99,120346593,2025-05-26,
2025-07-22,2239,英利-KY,KYG1991F1081,31451178,88895415,26.13,73.86,100.0,29.99,120346593,2025-05-26,
2025-07-23,2239,英利-KY,KYG1991F1081,31463178,88883415,26.14,73.85,100.0,29.99,120346593,2025-05-26,
2025-07-24,2239,英利-KY,KYG1991F1081,31476178,88870415,26.15,73.84,100.0,29.99,120346593,2025-05-26,
2025-07-25,2239,英利-KY,KYG1991F1081,31481177,88865416,26.15,73.84,100.0,29.99,120346593,2025-05-26,
2025-07-28,2239,英利-KY,KYG1991F1081,31472177,88874416,26.15,73.84,100.0,29.99,120346593,2025-05-26,
2025-07-29,2239,英利-KY,KYG1991F1081,31465177,88881416,26.14,73.85,100.0,29.99,120346593,2025-05-26,
2025-07-30,2239,英利-KY,KYG1991F1081,31462177,88884416,26.14,73.85,100.0,29.99,120346593,2025-05-26,
2025-07-31,2239,英利-KY,KYG1991F1081,31465177,88881416,26.14,73.85,100.0,29.99,120346593,2025-05-26,
2025-08-01,2239,英利-KY,KYG1991F1081,31460177,88886416,26.14,73.85,100.0,29.99,120346593,2025-05-26,
2025-08-04,2239,英利-KY,KYG1991F1081,31387177,88959416,26.08,73.91,100.0,29.99,120346593,2025-05-26,
2025-08-05,2239,英利-KY,KYG1991F1081,31381177,88965416,26.07,73.92,100.0,29.99,120346593,2025-05-26,
2025-08-06,2239,英利-KY,KYG1991F1081,31376177,88970416,26.07,73.92,100.0,29.99,120346593,2025-05-26,
2025-08-07,2239,英利-KY,KYG1991F1081,31394177,88952416,26.08,73.91,100.0,29.99,120346593,2025-05-26,
2025-08-08,2239,英利-KY,KYG1991F1081,31382177,88964416,26.07,73.92,100.0,29.99,120346593,2025-05-26,
2025-08-11,2239,英利-KY,KYG1991F1081,31384177,88962416,26.07,73.92,100.0,29.99,120346593,2025-05-26,
2025-08-12,2239,英利-KY,KYG1991F1081,31383177,88963416,26.07,73.92,100.0,29.99,120346593,2025-05-26,
2025-08-13,2239,英利-KY,KYG1991F1081,31405177,88941416,26.09,73.9,100.0,29.99,120346593,2025-05-26,
2025-08-14,2239,英利-KY,KYG1991F1081,31402177,88944416,26.09,73.9,100.0,29.99,120346593,2025-05-26,
2025-08-15,2239,英利-KY,KYG1991F1081,31418177,88928416,26.1,73.89,100.0,29.99,120346593,2025-05-26,
2025-08-18,2239,英利-KY,KYG1991F1081,31424177,88922416,26.11,73.88,100.0,29.99,120346593,2025-05-26,
2025-08-19,2239,英利-KY,KYG1991F1081,31440177,88906416,26.12,73.87,100.0,29.99,120346593,2025-05-26,
2025-08-20,2239,英利-KY,KYG1991F1081,31451177,88895416,26.13,73.86,100.0,29.99,120346593,2025-05-26,
2025-08-21,2239,英利-KY,KYG1991F1081,31456177,88890416,26.13,73.86,100.0,29.99,120346593,2025-05-26,
2025-08-22,2239,英利-KY,KYG1991F1081,31462177,88884416,26.14,73.85,100.0,29.99,120346593,2025-05-26,
2025-08-25,2239,英利-KY,KYG1991F1081,31457177,88889416,26.13,73.86,100.0,29.99,120346593,2025-05-26,
2025-08-26,2239,英利-KY,KYG1991F1081,31477177,88869416,26.15,73.84,100.0,29.99,120346593,2025-05-26,
2025-08-27,2239,英利-KY,KYG1991F1081,31489177,88857416,26.16,73.83,100.0,29.99,120346593,2025-05-26,
2025-08-28,2239,英利-KY,KYG1991F1081,31498177,88848416,26.17,73.82,100.0,29.99,120346593,2025-05-26,
2025-08-29,2239,英利-KY,KYG1991F1081,31517177,88829416,26.18,73.81,100.0,29.99,120346593,2025-05-26,
2025-09-01,2239,英利-KY,KYG1991F1081,31479177,88867416,26.15,73.84,100.0,29.99,120346593,2025-05-26,
2025-09-02,2239,英利-KY,KYG1991F1081,31461177,88885416,26.14,73.85,100.0,29.99,120346593,2025-05-26,
2025-09-03,2239,英利-KY,KYG1991F1081,31459177,88887416,26.14,73.85,100.0,29.99,120346593,2025-05-26,
2025-09-04,2239,英利-KY,KYG1991F1081,31467177,88879416,26.14,73.85,100.0,29.99,120346593,2025-05-26,
2025-09-05,2239,英利-KY,KYG1991F1081,31439177,88907416,26.12,73.87,100.0,29.99,120346593,2025-05-26,
2025-09-08,2239,英利-KY,KYG1991F1081,31421177,88925416,26.1,73.89,100.0,29.99,120346593,2025-05-26,
2025-09-09,2239,英利-KY,KYG1991F1081,31426177,88920416,26.11,73.88,100.0,29.99,120346593,2025-05-26,
2025-09-10,2239,英利-KY,KYG1991F1081,31418177,88928416,26.1,73.89,100.0,29.99,120346593,2025-05-26,
2025-09-11,2239,英利-KY,KYG1991F1081,31434177,88912416,26.11,73.88,100.0,29.99,120346593,2025-05-26,
2025-09-12,2239,英利-KY,KYG1991F1081,31427177,88919416,26.11,73.88,100.0,29.99,120346593,2025-05-26,
2025-09-15,2239,英利-KY,KYG1991F1081,31424177,88922416,26.11,73.88,100.0,29.99,120346593,2025-05-26,
2025-09-16,2239,英利-KY,KYG1991F1081,31418177,88928416,26.1,73.89,100.0,29.99,120346593,2025-05-26,
2025-09-17,2239,英利-KY,KYG1991F1081,31421427,88925166,26.1,73.89,100.0,29.99,120346593,2025-05-26,
2025-09-18,2239,英利-KY,KYG1991F1081,31418427,88928166,26.1,73.89,100.0,29.99,120346593,2025-05-26,
2025-09-19,2239,英利-KY,KYG1991F1081,31511427,88835166,26.18,73.81,100.0,29.99,120346593,2025-05-26,
2025-09-22,2239,英利-KY,KYG1991F1081,31574427,88772166,26.23,73.76,100.0,29.99,120346593,2025-05-26,
2025-09-23,2239,英利-KY,KYG1991F1081,31565427,88781166,26.22,73.77,100.0,29.99,120346593,2025-05-26,
