date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2025-06-16,2375,凱美,TW0002375003,101699697,6975637,93.58,6.41,100.0,100.0,108675334,2025-04-28,
2025-06-17,2375,凱美,TW0002375003,101622607,7052727,93.51,6.48,100.0,100.0,108675334,2025-04-28,
2025-06-18,2375,凱美,TW0002375003,101548697,7126637,93.44,6.55,100.0,100.0,108675334,2025-04-28,
2025-06-19,2375,凱美,TW0002375003,101674697,7000637,93.55,6.44,100.0,100.0,108675334,2025-04-28,
2025-06-20,2375,凱美,TW0002375003,101662697,7012637,93.54,6.45,100.0,100.0,108675334,2025-04-28,
2025-06-23,2375,凱美,TW0002375003,101691697,6983637,93.57,6.42,100.0,100.0,108675334,2025-04-28,
2025-06-24,2375,凱美,TW0002375003,101510304,7165030,93.4,6.59,100.0,100.0,108675334,2025-04-28,
2025-06-25,2375,凱美,TW0002375003,101570304,7105030,93.46,6.53,100.0,100.0,108675334,2025-04-28,
2025-06-26,2375,凱美,TW0002375003,101522304,7153030,93.41,6.58,100.0,100.0,108675334,2025-04-28,
2025-06-27,2375,凱美,TW0002375003,101393104,7282230,93.29,6.7,100.0,100.0,108675334,2025-04-28,
2025-06-30,2375,凱美,TW0002375003,101436104,7239230,93.33,6.66,100.0,100.0,108675334,2025-04-28,
2025-07-01,2375,凱美,TW0002375003,101398104,7277230,93.3,6.69,100.0,100.0,108675334,2025-04-28,
2025-07-02,2375,凱美,TW0002375003,101339104,7336230,93.24,6.75,100.0,100.0,108675334,2025-04-28,
2025-07-03,2375,凱美,TW0002375003,101251104,7424230,93.16,6.83,100.0,100.0,108675334,2025-04-28,
2025-07-04,2375,凱美,TW0002375003,101328104,7347230,93.23,6.76,100.0,100.0,108675334,2025-04-28,
2025-07-07,2375,凱美,TW0002375003,101387104,7288230,93.29,6.7,100.0,100.0,108675334,2025-04-28,
2025-07-08,2375,凱美,TW0002375003,101415104,7260230,93.31,6.68,100.0,100.0,108675334,2025-04-28,
2025-07-09,2375,凱美,TW0002375003,101333104,7342230,93.24,6.75,100.0,100.0,108675334,2025-04-28,
2025-07-10,2375,凱美,TW0002375003,101323104,7352230,93.23,6.76,100.0,100.0,108675334,2025-04-28,
2025-07-11,2375,凱美,TW0002375003,101299104,7376230,93.21,6.78,100.0,100.0,108675334,2025-04-28,
2025-07-14,2375,凱美,TW0002375003,101367104,7308230,93.27,6.72,100.0,100.0,108675334,2025-04-28,
2025-07-15,2375,凱美,TW0002375003,101316104,7359230,93.22,6.77,100.0,100.0,108675334,2025-04-28,
2025-07-16,2375,凱美,TW0002375003,101177104,7498230,93.1,6.89,100.0,100.0,108675334,2025-04-28,
2025-07-17,2375,凱美,TW0002375003,101075104,7600230,93.0,6.99,100.0,100.0,108675334,2025-04-28,
2025-07-18,2375,凱美,TW0002375003,101096104,7579230,93.02,6.97,100.0,100.0,108675334,2025-04-28,
2025-07-21,2375,凱美,TW0002375003,101125104,7550230,93.05,6.94,100.0,100.0,108675334,2025-04-28,
2025-07-22,2375,凱美,TW0002375003,101132104,7543230,93.05,6.94,100.0,100.0,108675334,2025-04-28,
2025-07-23,2375,凱美,TW0002375003,101391104,7284230,93.29,6.7,100.0,100.0,108675334,2025-04-28,
2025-07-24,2375,凱美,TW0002375003,101446104,7229230,93.34,6.65,100.0,100.0,108675334,2025-04-28,
2025-07-25,2375,凱美,TW0002375003,101437104,7238230,93.33,6.66,100.0,100.0,108675334,2025-04-28,
2025-07-28,2375,凱美,TW0002375003,101411104,7264230,93.31,6.68,100.0,100.0,108675334,2025-04-28,
2025-07-29,2375,凱美,TW0002375003,101392104,7283230,93.29,6.7,100.0,100.0,108675334,2025-04-28,
2025-07-30,2375,凱美,TW0002375003,101428104,7247230,93.33,6.66,100.0,100.0,108675334,2025-04-28,
2025-07-31,2375,凱美,TW0002375003,101410604,7264730,93.31,6.68,100.0,100.0,108675334,2025-04-28,
2025-08-01,2375,凱美,TW0002375003,101293604,7381730,93.2,6.79,100.0,100.0,108675334,2025-04-28,
2025-08-04,2375,凱美,TW0002375003,101231604,7443730,93.15,6.84,100.0,100.0,108675334,2025-04-28,
2025-08-05,2375,凱美,TW0002375003,101006104,7669230,92.94,7.05,100.0,100.0,108675334,2025-04-28,
2025-08-06,2375,凱美,TW0002375003,101267104,7408230,93.18,6.81,100.0,100.0,108675334,2025-04-28,
2025-08-07,2375,凱美,TW0002375003,101288104,7387230,93.2,6.79,100.0,100.0,108675334,2025-04-28,
2025-08-08,2375,凱美,TW0002375003,101339104,7336230,93.24,6.75,100.0,100.0,108675334,2025-04-28,
2025-08-11,2375,凱美,TW0002375003,101426104,7249230,93.32,6.67,100.0,100.0,108675334,2025-04-28,
2025-08-12,2375,凱美,TW0002375003,101308104,7367230,93.22,6.77,100.0,100.0,108675334,2025-04-28,
2025-08-13,2375,凱美,TW0002375003,101123104,7552230,93.05,6.94,100.0,100.0,108675334,2025-04-28,
2025-08-14,2375,凱美,TW0002375003,101452104,7223230,93.35,6.64,100.0,100.0,108675334,2025-04-28,
2025-08-15,2375,凱美,TW0002375003,101427104,7248230,93.33,6.66,100.0,100.0,108675334,2025-04-28,
2025-08-18,2375,凱美,TW0002375003,101376104,7299230,93.28,6.71,100.0,100.0,108675334,2025-04-28,
2025-08-19,2375,凱美,TW0002375003,101431104,7244230,93.33,6.66,100.0,100.0,108675334,2025-04-28,
2025-08-20,2375,凱美,TW0002375003,101595104,7080230,93.48,6.51,100.0,100.0,108675334,2025-04-28,
2025-08-21,2375,凱美,TW0002375003,101459104,7216230,93.35,6.64,100.0,100.0,108675334,2025-04-28,
2025-08-22,2375,凱美,TW0002375003,101514104,7161230,93.41,6.58,100.0,100.0,108675334,2025-04-28,
2025-08-25,2375,凱美,TW0002375003,101238104,7437230,93.15,6.84,100.0,100.0,108675334,2025-04-28,
2025-08-26,2375,凱美,TW0002375003,101264104,7411230,93.18,6.81,100.0,100.0,108675334,2025-04-28,
2025-08-27,2375,凱美,TW0002375003,101058104,7617230,92.99,7.0,100.0,100.0,108675334,2025-04-28,
2025-08-28,2375,凱美,TW0002375003,100911104,7764230,92.85,7.14,100.0,100.0,108675334,2025-04-28,
2025-08-29,2375,凱美,TW0002375003,100837104,7838230,92.78,7.21,100.0,100.0,108675334,2025-04-28,
2025-09-01,2375,凱美,TW0002375003,100935104,7740230,92.87,7.12,100.0,100.0,108675334,2025-04-28,
2025-09-02,2375,凱美,TW0002375003,101005104,7670230,92.94,7.05,100.0,100.0,108675334,2025-04-28,
2025-09-03,2375,凱美,TW0002375003,100965104,7710230,92.9,7.09,100.0,100.0,108675334,2025-04-28,
2025-09-04,2375,凱美,TW0002375003,100899104,7776230,92.84,7.15,100.0,100.0,108675334,2025-04-28,
2025-09-05,2375,凱美,TW0002375003,100886104,7789230,92.83,7.16,100.0,100.0,108675334,2025-04-28,
2025-09-08,2375,凱美,TW0002375003,100894704,7780630,92.84,7.15,100.0,100.0,108675334,2025-04-28,
2025-09-09,2375,凱美,TW0002375003,100802704,7872630,92.75,7.24,100.0,100.0,108675334,2025-04-28,
2025-09-10,2375,凱美,TW0002375003,100745704,7929630,92.7,7.29,100.0,100.0,108675334,2025-04-28,
2025-09-11,2375,凱美,TW0002375003,100865704,7809630,92.81,7.18,100.0,100.0,108675334,2025-04-28,
2025-09-12,2375,凱美,TW0002375003,100448704,8226630,92.43,7.56,100.0,100.0,108675334,2025-04-28,
2025-09-15,2375,凱美,TW0002375003,100981704,7693630,92.92,7.07,100.0,100.0,108675334,2025-04-28,
2025-09-16,2375,凱美,TW0002375003,101062704,7612630,92.99,7.0,100.0,100.0,108675334,2025-04-28,
2025-09-17,2375,凱美,TW0002375003,100902954,7772380,92.84,7.15,100.0,100.0,108675334,2025-04-28,
2025-09-18,2375,凱美,TW0002375003,102015954,6659380,93.87,6.12,100.0,100.0,108675334,2025-04-28,
2025-09-19,2375,凱美,TW0002375003,101443954,7231380,93.34,6.65,100.0,100.0,108675334,2025-04-28,
2025-09-22,2375,凱美,TW0002375003,101989288,6686046,93.84,6.15,100.0,100.0,108675334,2025-04-28,
2025-09-23,2375,凱美,TW0002375003,101185288,7490046,93.1,6.89,100.0,100.0,108675334,2025-04-28,
