date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2025-06-16,6116,彩晶,TW0006116007,2734791056,205537795,93.0,6.99,100.0,100.0,2940328851,2025-05-12,
2025-06-17,6116,彩晶,TW0006116007,2735189233,205139618,93.02,6.97,100.0,100.0,2940328851,2025-05-12,
2025-06-18,6116,彩晶,TW0006116007,2732761795,207567056,92.94,7.05,100.0,100.0,2940328851,2025-05-12,
2025-06-19,6116,彩晶,TW0006116007,2733436105,206892746,92.96,7.03,100.0,100.0,2940328851,2025-05-12,
2025-06-20,6116,彩晶,TW0006116007,2733960105,206368746,92.98,7.01,100.0,100.0,2940328851,2025-05-12,
2025-06-23,6116,彩晶,TW0006116007,2734131105,206197746,92.98,7.01,100.0,100.0,2940328851,2025-05-12,
2025-06-24,6116,彩晶,TW0006116007,2733053036,207275815,92.95,7.04,100.0,100.0,2940328851,2025-05-12,
2025-06-25,6116,彩晶,TW0006116007,2733442036,206886815,92.96,7.03,100.0,100.0,2940328851,2025-05-12,
2025-06-26,6116,彩晶,TW0006116007,2728196377,212132474,92.78,7.21,100.0,100.0,2940328851,2025-05-12,
2025-06-27,6116,彩晶,TW0006116007,2726533112,213795739,92.72,7.27,100.0,100.0,2940328851,2025-05-12,
2025-06-30,6116,彩晶,TW0006116007,2729113112,211215739,92.81,7.18,100.0,100.0,2940328851,2025-05-12,
2025-07-01,6116,彩晶,TW0006116007,2728052912,212275939,92.78,7.21,100.0,100.0,2940328851,2025-05-12,
2025-07-02,6116,彩晶,TW0006116007,2728128912,212199939,92.78,7.21,100.0,100.0,2940328851,2025-05-12,
2025-07-03,6116,彩晶,TW0006116007,2723870912,216457939,92.63,7.36,100.0,100.0,2940328851,2025-05-12,
2025-07-04,6116,彩晶,TW0006116007,2724717912,215610939,92.66,7.33,100.0,100.0,2940328851,2025-05-12,
2025-07-07,6116,彩晶,TW0006116007,2725191493,215137358,92.68,7.31,100.0,100.0,2940328851,2025-05-12,
2025-07-08,6116,彩晶,TW0006116007,2726464493,213864358,92.72,7.27,100.0,100.0,2940328851,2025-05-12,
2025-07-09,6116,彩晶,TW0006116007,2726968493,213360358,92.74,7.25,100.0,100.0,2940328851,2025-05-12,
2025-07-10,6116,彩晶,TW0006116007,2728948762,211380089,92.81,7.18,100.0,100.0,2940328851,2025-05-12,
2025-07-11,6116,彩晶,TW0006116007,2728771762,211557089,92.8,7.19,100.0,100.0,2940328851,2025-05-12,
2025-07-14,6116,彩晶,TW0006116007,2728705762,211623089,92.8,7.19,100.0,100.0,2940328851,2025-05-12,
2025-07-15,6116,彩晶,TW0006116007,2728811922,211516929,92.8,7.19,100.0,100.0,2940328851,2025-05-12,
2025-07-16,6116,彩晶,TW0006116007,2729159922,211168929,92.81,7.18,100.0,100.0,2940328851,2025-05-12,
2025-07-17,6116,彩晶,TW0006116007,2727016568,213312283,92.74,7.25,100.0,100.0,2940328851,2025-05-12,
2025-07-18,6116,彩晶,TW0006116007,2726285568,214043283,92.72,7.27,100.0,100.0,2940328851,2025-05-12,
2025-07-21,6116,彩晶,TW0006116007,2725420568,214908283,92.69,7.3,100.0,100.0,2940328851,2025-05-12,
2025-07-22,6116,彩晶,TW0006116007,2728010568,212318283,92.77,7.22,100.0,100.0,2940328851,2025-05-12,
2025-07-23,6116,彩晶,TW0006116007,2723167939,217160912,92.61,7.38,100.0,100.0,2940328851,2025-05-12,
2025-07-24,6116,彩晶,TW0006116007,2722826939,217501912,92.6,7.39,100.0,100.0,2940328851,2025-05-12,
2025-07-25,6116,彩晶,TW0006116007,2719999939,220328912,92.5,7.49,100.0,100.0,2940328851,2025-05-12,
2025-07-28,6116,彩晶,TW0006116007,2713962939,226365912,92.3,7.69,100.0,100.0,2940328851,2025-05-12,
2025-07-29,6116,彩晶,TW0006116007,2714184939,226143912,92.3,7.69,100.0,100.0,2940328851,2025-05-12,
2025-07-30,6116,彩晶,TW0006116007,2711981939,228346912,92.23,7.76,100.0,100.0,2940328851,2025-05-12,
