date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2025-06-16,4755,三福化,TW0004755004,79688205,21017795,79.12,20.87,100.0,100.0,100706000,2025-06-05,
2025-06-17,4755,三福化,TW0004755004,79714205,20991795,79.15,20.84,100.0,100.0,100706000,2025-06-05,
2025-06-18,4755,三福化,TW0004755004,79697205,21008795,79.13,20.86,100.0,100.0,100706000,2025-06-05,
2025-06-19,4755,三福化,TW0004755004,79716205,20989795,79.15,20.84,100.0,100.0,100706000,2025-06-05,
2025-06-20,4755,三福化,TW0004755004,79735205,20970795,79.17,20.82,100.0,100.0,100706000,2025-06-05,
2025-06-23,4755,三福化,TW0004755004,79797205,20908795,79.23,20.76,100.0,100.0,100706000,2025-06-05,
2025-06-24,4755,三福化,TW0004755004,79777205,20928795,79.21,20.78,100.0,100.0,100706000,2025-06-05,
2025-06-25,4755,三福化,TW0004755004,79741205,20964795,79.18,20.81,100.0,100.0,100706000,2025-06-05,
2025-06-26,4755,三福化,TW0004755004,79742205,20963795,79.18,20.81,100.0,100.0,100706000,2025-06-05,
2025-06-27,4755,三福化,TW0004755004,79774005,20931995,79.21,20.78,100.0,100.0,100706000,2025-06-05,
2025-06-30,4755,三福化,TW0004755004,79768005,20937995,79.2,20.79,100.0,100.0,100706000,2025-06-05,
2025-07-01,4755,三福化,TW0004755004,79735005,20970995,79.17,20.82,100.0,100.0,100706000,2025-06-05,
2025-07-02,4755,三福化,TW0004755004,79725005,20980995,79.16,20.83,100.0,100.0,100706000,2025-06-05,
2025-07-03,4755,三福化,TW0004755004,79697005,21008995,79.13,20.86,100.0,100.0,100706000,2025-06-05,
2025-07-04,4755,三福化,TW0004755004,79719005,20986995,79.16,20.83,100.0,100.0,100706000,2025-06-05,
2025-07-07,4755,三福化,TW0004755004,79692005,21013995,79.13,20.86,100.0,100.0,100706000,2025-06-05,
2025-07-08,4755,三福化,TW0004755004,79712005,20993995,79.15,20.84,100.0,100.0,100706000,2025-06-05,
2025-07-09,4755,三福化,TW0004755004,79708005,20997995,79.14,20.85,100.0,100.0,100706000,2025-06-05,
2025-07-10,4755,三福化,TW0004755004,79704005,21001995,79.14,20.85,100.0,100.0,100706000,2025-06-05,
2025-07-11,4755,三福化,TW0004755004,79687005,21018995,79.12,20.87,100.0,100.0,100706000,2025-06-05,
2025-07-14,4755,三福化,TW0004755004,79677005,21028995,79.11,20.88,100.0,100.0,100706000,2025-06-05,
2025-07-15,4755,三福化,TW0004755004,79628005,21077995,79.06,20.93,100.0,100.0,100706000,2025-06-05,
2025-07-16,4755,三福化,TW0004755004,79589005,21116995,79.03,20.96,100.0,100.0,100706000,2025-06-05,
2025-07-17,4755,三福化,TW0004755004,79525005,21180995,78.96,21.03,100.0,100.0,100706000,2025-06-05,
2025-07-18,4755,三福化,TW0004755004,79538005,21167995,78.98,21.01,100.0,100.0,100706000,2025-06-05,
2025-07-21,4755,三福化,TW0004755004,79545005,21160995,78.98,21.01,100.0,100.0,100706000,2025-06-05,
2025-07-22,4755,三福化,TW0004755004,79577005,21128995,79.01,20.98,100.0,100.0,100706000,2025-06-05,
2025-07-23,4755,三福化,TW0004755004,79505005,21200995,78.94,21.05,100.0,100.0,100706000,2025-06-05,
2025-07-24,4755,三福化,TW0004755004,79519005,21186995,78.96,21.03,100.0,100.0,100706000,2025-06-05,
2025-07-25,4755,三福化,TW0004755004,79503005,21202995,78.94,21.05,100.0,100.0,100706000,2025-06-05,
2025-07-28,4755,三福化,TW0004755004,79469005,21236995,78.91,21.08,100.0,100.0,100706000,2025-06-05,
2025-07-29,4755,三福化,TW0004755004,79486005,21219995,78.92,21.07,100.0,100.0,100706000,2025-06-05,
2025-07-30,4755,三福化,TW0004755004,79531005,21174995,78.97,21.02,100.0,100.0,100706000,2025-06-05,
2025-07-31,4755,三福化,TW0004755004,79533005,21172995,78.97,21.02,100.0,100.0,100706000,2025-06-05,
2025-08-01,4755,三福化,TW0004755004,79549005,21156995,78.99,21.0,100.0,100.0,100706000,2025-06-05,
2025-08-04,4755,三福化,TW0004755004,79547986,21158014,78.99,21.0,100.0,100.0,100706000,2025-06-05,
2025-08-05,4755,三福化,TW0004755004,79543986,21162014,78.98,21.01,100.0,100.0,100706000,2025-06-05,
2025-08-06,4755,三福化,TW0004755004,79530986,21175014,78.97,21.02,100.0,100.0,100706000,2025-06-05,
2025-08-07,4755,三福化,TW0004755004,79482986,21223014,78.92,21.07,100.0,100.0,100706000,2025-06-05,
2025-08-08,4755,三福化,TW0004755004,79520986,21185014,78.96,21.03,100.0,100.0,100706000,2025-06-05,
