date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2025-06-16,2832,台產,TW0002832003,347170890,15029510,95.85,4.14,100.0,9.99,362200400,2025-05-28,
2025-06-17,2832,台產,TW0002832003,347477880,14722520,95.93,4.06,100.0,9.99,362200400,2025-05-28,
2025-06-18,2832,台產,TW0002832003,347261815,14938585,95.87,4.12,100.0,9.99,362200400,2025-05-28,
2025-06-19,2832,台產,TW0002832003,347333815,14866585,95.89,4.1,100.0,9.99,362200400,2025-05-28,
2025-06-20,2832,台產,TW0002832003,347270815,14929585,95.87,4.12,100.0,9.99,362200400,2025-05-28,
2025-06-23,2832,台產,TW0002832003,347490815,14709585,95.93,4.06,100.0,9.99,362200400,2025-05-28,
2025-06-24,2832,台產,TW0002832003,347335965,14864435,95.89,4.1,100.0,9.99,362200400,2025-05-28,
2025-06-25,2832,台產,TW0002832003,347399965,14800435,95.91,4.08,100.0,9.99,362200400,2025-05-28,
2025-06-26,2832,台產,TW0002832003,347208965,14991435,95.86,4.13,100.0,9.99,362200400,2025-05-28,
2025-06-27,2832,台產,TW0002832003,347561165,14639235,95.95,4.04,100.0,9.99,362200400,2025-05-28,
2025-06-30,2832,台產,TW0002832003,347569165,14631235,95.96,4.03,100.0,9.99,362200400,2025-05-28,
2025-07-01,2832,台產,TW0002832003,347393165,14807235,95.91,4.08,100.0,9.99,362200400,2025-05-28,
2025-07-02,2832,台產,TW0002832003,347330051,14870349,95.89,4.1,100.0,9.99,362200400,2025-05-28,
2025-07-03,2832,台產,TW0002832003,347682051,14518349,95.99,4.0,100.0,9.99,362200400,2025-05-28,
2025-07-04,2832,台產,TW0002832003,347655051,14545349,95.98,4.01,100.0,9.99,362200400,2025-05-28,
2025-07-07,2832,台產,TW0002832003,347714051,14486349,96.0,3.99,100.0,9.99,362200400,2025-05-28,
2025-07-08,2832,台產,TW0002832003,347796051,14404349,96.02,3.97,100.0,9.99,362200400,2025-05-28,
2025-07-09,2832,台產,TW0002832003,348008051,14192349,96.08,3.91,100.0,9.99,362200400,2025-05-28,
2025-07-10,2832,台產,TW0002832003,347973051,14227349,96.07,3.92,100.0,9.99,362200400,2025-05-28,
2025-07-11,2832,台產,TW0002832003,347821051,14379349,96.03,3.96,100.0,9.99,362200400,2025-05-28,
2025-07-14,2832,台產,TW0002832003,347874051,14326349,96.04,3.95,100.0,9.99,362200400,2025-05-28,
2025-07-15,2832,台產,TW0002832003,347979051,14221349,96.07,3.92,100.0,9.99,362200400,2025-05-28,
2025-07-16,2832,台產,TW0002832003,347876051,14324349,96.04,3.95,100.0,9.99,362200400,2025-05-28,
2025-07-17,2832,台產,TW0002832003,348030051,14170349,96.08,3.91,100.0,9.99,362200400,2025-05-28,
2025-07-18,2832,台產,TW0002832003,348354051,13846349,96.17,3.82,100.0,9.99,362200400,2025-05-28,
2025-07-21,2832,台產,TW0002832003,348439051,13761349,96.2,3.79,100.0,9.99,362200400,2025-05-28,
2025-07-22,2832,台產,TW0002832003,348464051,13736349,96.2,3.79,100.0,9.99,362200400,2025-05-28,
2025-07-23,2832,台產,TW0002832003,348275051,13925349,96.15,3.84,100.0,9.99,362200400,2025-05-28,
2025-07-24,2832,台產,TW0002832003,348373051,13827349,96.18,3.81,100.0,9.99,362200400,2025-05-28,
2025-07-25,2832,台產,TW0002832003,348378051,13822349,96.18,3.81,100.0,9.99,362200400,2025-05-28,
2025-07-28,2832,台產,TW0002832003,348538051,13662349,96.22,3.77,100.0,9.99,362200400,2025-05-28,
2025-07-29,2832,台產,TW0002832003,348750051,13450349,96.28,3.71,100.0,9.99,362200400,2025-05-28,
2025-07-30,2832,台產,TW0002832003,348725051,13475349,96.27,3.72,100.0,9.99,362200400,2025-05-28,
2025-07-31,2832,台產,TW0002832003,348884051,13316349,96.32,3.67,100.0,9.99,362200400,2025-05-28,
2025-08-01,2832,台產,TW0002832003,348864051,13336349,96.31,3.68,100.0,9.99,362200400,2025-05-28,
2025-08-04,2832,台產,TW0002832003,348779051,13421349,96.29,3.7,100.0,9.99,362200400,2025-05-28,
2025-08-05,2832,台產,TW0002832003,348687051,13513349,96.26,3.73,100.0,9.99,362200400,2025-05-28,
2025-08-06,2832,台產,TW0002832003,348645051,13555349,96.25,3.74,100.0,9.99,362200400,2025-05-28,
2025-08-07,2832,台產,TW0002832003,348495051,13705349,96.21,3.78,100.0,9.99,362200400,2025-05-28,
2025-08-08,2832,台產,TW0002832003,347956051,14244349,96.06,3.93,100.0,9.99,362200400,2025-05-28,
2025-08-11,2832,台產,TW0002832003,347754051,14446349,96.01,3.98,100.0,9.99,362200400,2025-05-28,
2025-08-12,2832,台產,TW0002832003,347897051,14303349,96.05,3.94,100.0,9.99,362200400,2025-05-28,
2025-08-13,2832,台產,TW0002832003,347942051,14258349,96.06,3.93,100.0,9.99,362200400,2025-05-28,
2025-08-14,2832,台產,TW0002832003,347836051,14364349,96.03,3.96,100.0,9.99,362200400,2025-05-28,
2025-08-15,2832,台產,TW0002832003,347645051,14555349,95.98,4.01,100.0,9.99,362200400,2025-05-28,
2025-08-18,2832,台產,TW0002832003,347423051,14777349,95.92,4.07,100.0,9.99,362200400,2025-05-28,
2025-08-19,2832,台產,TW0002832003,347412051,14788349,95.91,4.08,100.0,9.99,362200400,2025-05-28,
2025-08-20,2832,台產,TW0002832003,347281051,14919349,95.88,4.11,100.0,9.99,362200400,2025-05-28,
2025-08-21,2832,台產,TW0002832003,347010051,15190349,95.8,4.19,100.0,9.99,362200400,2025-05-28,
2025-08-22,2832,台產,TW0002832003,347014051,15186349,95.8,4.19,100.0,9.99,362200400,2025-05-28,
2025-08-25,2832,台產,TW0002832003,347031051,15169349,95.81,4.18,100.0,9.99,362200400,2025-05-28,
2025-08-26,2832,台產,TW0002832003,347279051,14921349,95.88,4.11,100.0,9.99,362200400,2025-05-28,
2025-08-27,2832,台產,TW0002832003,347210051,14990349,95.86,4.13,100.0,9.99,362200400,2025-05-28,
2025-08-28,2832,台產,TW0002832003,347022051,15178349,95.8,4.19,100.0,9.99,362200400,2025-05-28,
2025-08-29,2832,台產,TW0002832003,347141051,15059349,95.84,4.15,100.0,9.99,362200400,2025-05-28,
2025-09-01,2832,台產,TW0002832003,347135051,15065349,95.84,4.15,100.0,9.99,362200400,2025-05-28,
2025-09-02,2832,台產,TW0002832003,346983051,15217349,95.79,4.2,100.0,9.99,362200400,2025-05-28,
2025-09-03,2832,台產,TW0002832003,347005051,15195349,95.8,4.19,100.0,9.99,362200400,2025-05-28,
2025-09-04,2832,台產,TW0002832003,347015051,15185349,95.8,4.19,100.0,9.99,362200400,2025-05-28,
2025-09-05,2832,台產,TW0002832003,347004051,15196349,95.8,4.19,100.0,9.99,362200400,2025-05-28,
2025-09-08,2832,台產,TW0002832003,346970051,15230349,95.79,4.2,100.0,9.99,362200400,2025-05-28,
2025-09-09,2832,台產,TW0002832003,347060051,15140349,95.81,4.18,100.0,9.99,362200400,2025-05-28,
2025-09-10,2832,台產,TW0002832003,346758051,15442349,95.73,4.26,100.0,9.99,362200400,2025-05-28,
2025-09-11,2832,台產,TW0002832003,345998051,16202349,95.52,4.47,100.0,9.99,362200400,2025-05-28,
2025-09-12,2832,台產,TW0002832003,345975051,16225349,95.52,4.47,100.0,9.99,362200400,2025-05-28,
2025-09-15,2832,台產,TW0002832003,345813051,16387349,95.47,4.52,100.0,9.99,362200400,2025-05-28,
2025-09-16,2832,台產,TW0002832003,345927254,16273146,95.5,4.49,100.0,9.99,362200400,2025-05-28,
2025-09-17,2832,台產,TW0002832003,345980054,16220346,95.52,4.47,100.0,9.99,362200400,2025-05-28,
