date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2025-06-16,2023,燁輝,TW0002023009,1828750636,123246578,93.68,6.31,100.0,100.0,1951997214,2025-06-02,
2025-06-17,2023,燁輝,TW0002023009,1828735284,123261930,93.68,6.31,100.0,100.0,1951997214,2025-06-02,
2025-06-18,2023,燁輝,TW0002023009,1827923284,124073930,93.64,6.35,100.0,100.0,1951997214,2025-06-02,
2025-06-19,2023,燁輝,TW0002023009,1828322172,123675042,93.66,6.33,100.0,100.0,1951997214,2025-06-02,
2025-06-20,2023,燁輝,TW0002023009,1830155725,121841489,93.75,6.24,100.0,100.0,1951997214,2025-06-02,
2025-06-23,2023,燁輝,TW0002023009,1830462732,121534482,93.77,6.22,100.0,100.0,1951997214,2025-06-02,
2025-06-24,2023,燁輝,TW0002023009,1830561275,121435939,93.77,6.22,100.0,100.0,1951997214,2025-06-02,
2025-06-25,2023,燁輝,TW0002023009,1830845275,121151939,93.79,6.2,100.0,100.0,1951997214,2025-06-02,
2025-06-26,2023,燁輝,TW0002023009,1830182109,121815105,93.75,6.24,100.0,100.0,1951997214,2025-06-02,
2025-06-27,2023,燁輝,TW0002023009,1829545473,122451741,93.72,6.27,100.0,100.0,1951997214,2025-06-02,
2025-06-30,2023,燁輝,TW0002023009,1829757473,122239741,93.73,6.26,100.0,100.0,1951997214,2025-06-02,
2025-07-01,2023,燁輝,TW0002023009,1829772067,122225147,93.73,6.26,100.0,100.0,1951997214,2025-06-02,
2025-07-02,2023,燁輝,TW0002023009,1829706269,122290945,93.73,6.26,100.0,100.0,1951997214,2025-06-02,
2025-07-03,2023,燁輝,TW0002023009,1829666269,122330945,93.73,6.26,100.0,100.0,1951997214,2025-06-02,
2025-07-04,2023,燁輝,TW0002023009,1831073269,120923945,93.8,6.19,100.0,100.0,1951997214,2025-06-02,
2025-07-07,2023,燁輝,TW0002023009,1830153662,121843552,93.75,6.24,100.0,100.0,1951997214,2025-06-02,
2025-07-08,2023,燁輝,TW0002023009,1830350662,121646552,93.76,6.23,100.0,100.0,1951997214,2025-06-02,
2025-07-09,2023,燁輝,TW0002023009,1830281662,121715552,93.76,6.23,100.0,100.0,1951997214,2025-06-02,
2025-07-10,2023,燁輝,TW0002023009,1830228349,121768865,93.76,6.23,100.0,100.0,1951997214,2025-06-02,
2025-07-11,2023,燁輝,TW0002023009,1829840349,122156865,93.74,6.25,100.0,100.0,1951997214,2025-06-02,
2025-07-14,2023,燁輝,TW0002023009,1829964349,122032865,93.74,6.25,100.0,100.0,1951997214,2025-06-02,
2025-07-15,2023,燁輝,TW0002023009,1830166091,121831123,93.75,6.24,100.0,100.0,1951997214,2025-06-02,
2025-07-16,2023,燁輝,TW0002023009,1829657091,122340123,93.73,6.26,100.0,100.0,1951997214,2025-06-02,
2025-07-17,2023,燁輝,TW0002023009,1830065233,121931981,93.75,6.24,100.0,100.0,1951997214,2025-06-02,
2025-07-18,2023,燁輝,TW0002023009,1830877233,121119981,93.79,6.2,100.0,100.0,1951997214,2025-06-02,
2025-07-21,2023,燁輝,TW0002023009,1831585233,120411981,93.83,6.16,100.0,100.0,1951997214,2025-06-02,
2025-07-22,2023,燁輝,TW0002023009,1832803233,119193981,93.89,6.1,100.0,100.0,1951997214,2025-06-02,
2025-07-23,2023,燁輝,TW0002023009,1832443383,119553831,93.87,6.12,100.0,100.0,1951997214,2025-06-02,
2025-07-24,2023,燁輝,TW0002023009,1832651383,119345831,93.88,6.11,100.0,100.0,1951997214,2025-06-02,
2025-07-25,2023,燁輝,TW0002023009,1832454383,119542831,93.87,6.12,100.0,100.0,1951997214,2025-06-02,
2025-07-28,2023,燁輝,TW0002023009,1832630383,119366831,93.88,6.11,100.0,100.0,1951997214,2025-06-02,
2025-07-29,2023,燁輝,TW0002023009,1833115383,118881831,93.9,6.09,100.0,100.0,1951997214,2025-06-02,
2025-07-30,2023,燁輝,TW0002023009,1833304383,118692831,93.91,6.08,100.0,100.0,1951997214,2025-06-02,
2025-07-31,2023,燁輝,TW0002023009,1834888383,117108831,94.0,5.99,100.0,100.0,1951997214,2025-06-02,
2025-08-01,2023,燁輝,TW0002023009,1834518383,117478831,93.98,6.01,100.0,100.0,1951997214,2025-06-02,
2025-08-04,2023,燁輝,TW0002023009,1834492383,117504831,93.98,6.01,100.0,100.0,1951997214,2025-06-02,
2025-08-05,2023,燁輝,TW0002023009,1834656383,117340831,93.98,6.01,100.0,100.0,1951997214,2025-06-02,
2025-08-06,2023,燁輝,TW0002023009,1834728170,117269044,93.99,6.0,100.0,100.0,1951997214,2025-06-02,
2025-08-07,2023,燁輝,TW0002023009,1834937170,117060044,94.0,5.99,100.0,100.0,1951997214,2025-06-02,
2025-08-08,2023,燁輝,TW0002023009,1834976121,117021093,94.0,5.99,100.0,100.0,1951997214,2025-06-02,
2025-08-11,2023,燁輝,TW0002023009,1835623121,116374093,94.03,5.96,100.0,100.0,1951997214,2025-06-02,
2025-08-12,2023,燁輝,TW0002023009,1836227121,115770093,94.06,5.93,100.0,100.0,1951997214,2025-06-02,
2025-08-13,2023,燁輝,TW0002023009,1835234121,116763093,94.01,5.98,100.0,100.0,1951997214,2025-06-02,
2025-08-14,2023,燁輝,TW0002023009,1836183601,115813613,94.06,5.93,100.0,100.0,1951997214,2025-06-02,
2025-08-15,2023,燁輝,TW0002023009,1836215601,115781613,94.06,5.93,100.0,100.0,1951997214,2025-06-02,
2025-08-18,2023,燁輝,TW0002023009,1836482601,115514613,94.08,5.91,100.0,100.0,1951997214,2025-06-02,
2025-08-19,2023,燁輝,TW0002023009,1835930601,116066613,94.05,5.94,100.0,100.0,1951997214,2025-06-02,
2025-08-20,2023,燁輝,TW0002023009,1836145601,115851613,94.06,5.93,100.0,100.0,1951997214,2025-06-02,
2025-08-21,2023,燁輝,TW0002023009,1836052505,115944709,94.06,5.93,100.0,100.0,1951997214,2025-06-02,
2025-08-22,2023,燁輝,TW0002023009,1835952505,116044709,94.05,5.94,100.0,100.0,1951997214,2025-06-02,
2025-08-25,2023,燁輝,TW0002023009,1836047025,115950189,94.05,5.94,100.0,100.0,1951997214,2025-06-02,
2025-08-26,2023,燁輝,TW0002023009,1836064167,115933047,94.06,5.93,100.0,100.0,1951997214,2025-06-02,
2025-08-27,2023,燁輝,TW0002023009,1836220067,115777147,94.06,5.93,100.0,100.0,1951997214,2025-06-02,
