date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2025-06-16,2812,台中銀,TW0002812005,4927790642,590966041,89.29,10.7,100.0,9.99,5518756683,2025-05-06,
2025-06-17,2812,台中銀,TW0002812005,4925248207,593508476,89.24,10.75,100.0,9.99,5518756683,2025-05-06,
2025-06-18,2812,台中銀,TW0002812005,4925005073,593751610,89.24,10.75,100.0,9.99,5518756683,2025-05-06,
2025-06-19,2812,台中銀,TW0002812005,4923516871,595239812,89.21,10.78,100.0,9.99,5518756683,2025-05-06,
2025-06-20,2812,台中銀,TW0002812005,4923791799,594964884,89.21,10.78,100.0,9.99,5518756683,2025-05-06,
2025-06-23,2812,台中銀,TW0002812005,4925008799,593747884,89.24,10.75,100.0,9.99,5518756683,2025-05-06,
2025-06-24,2812,台中銀,TW0002812005,4924870493,593886190,89.23,10.76,100.0,9.99,5518756683,2025-05-06,
2025-06-25,2812,台中銀,TW0002812005,4924039407,594717276,89.22,10.77,100.0,9.99,5518756683,2025-05-06,
2025-06-26,2812,台中銀,TW0002812005,4919302590,599454093,89.13,10.86,100.0,9.99,5518756683,2025-05-06,
2025-06-27,2812,台中銀,TW0002812005,4915715545,603041138,89.07,10.92,100.0,9.99,5518756683,2025-05-06,
2025-06-30,2812,台中銀,TW0002812005,4910185311,608571372,88.97,11.02,100.0,9.99,5518756683,2025-05-06,
2025-07-01,2812,台中銀,TW0002812005,4909923337,608833346,88.96,11.03,100.0,9.99,5518756683,2025-05-06,
2025-07-02,2812,台中銀,TW0002812005,4905815265,612941418,88.89,11.1,100.0,9.99,5518756683,2025-05-06,
2025-07-03,2812,台中銀,TW0002812005,4905192069,613564614,88.88,11.11,100.0,9.99,5518756683,2025-05-06,
2025-07-04,2812,台中銀,TW0002812005,4904541858,614214825,88.87,11.12,100.0,9.99,5518756683,2025-05-06,
2025-07-07,2812,台中銀,TW0002812005,4901557385,617199298,88.81,11.18,100.0,9.99,5518756683,2025-05-06,
2025-07-08,2812,台中銀,TW0002812005,4901704385,617052298,88.81,11.18,100.0,9.99,5518756683,2025-05-06,
2025-07-09,2812,台中銀,TW0002812005,4901180863,617575820,88.8,11.19,100.0,9.99,5518756683,2025-05-06,
2025-07-10,2812,台中銀,TW0002812005,4896766167,621990516,88.72,11.27,100.0,9.99,5518756683,2025-05-06,
2025-07-11,2812,台中銀,TW0002812005,4898159295,620597388,88.75,11.24,100.0,9.99,5518756683,2025-05-06,
2025-07-14,2812,台中銀,TW0002812005,4896654295,622102388,88.72,11.27,100.0,9.99,5518756683,2025-05-06,
2025-07-15,2812,台中銀,TW0002812005,4897763179,620993504,88.74,11.25,100.0,9.99,5518756683,2025-05-06,
2025-07-16,2812,台中銀,TW0002812005,4900816851,617939832,88.8,11.19,100.0,9.99,5518756683,2025-05-06,
2025-07-17,2812,台中銀,TW0002812005,4902434096,616322587,88.83,11.16,100.0,9.99,5518756683,2025-05-06,
2025-07-18,2812,台中銀,TW0002812005,4908506046,610250637,88.94,11.05,100.0,9.99,5518756683,2025-05-06,
2025-07-21,2812,台中銀,TW0002812005,4912352946,606403737,89.01,10.98,100.0,9.99,5518756683,2025-05-06,
2025-07-22,2812,台中銀,TW0002812005,4917440123,601316560,89.1,10.89,100.0,9.99,5518756683,2025-05-06,
2025-07-23,2812,台中銀,TW0002812005,4918926028,599830655,89.13,10.86,100.0,9.99,5518756683,2025-05-06,
