date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2025-06-16,1721,三晃,TW0001721009,177120296,7763796,95.8,4.19,100.0,100.0,184884092,2025-06-02,
2025-06-17,1721,三晃,TW0001721009,177077296,7806796,95.77,4.22,100.0,100.0,184884092,2025-06-02,
2025-06-18,1721,三晃,TW0001721009,176944296,7939796,95.7,4.29,100.0,100.0,184884092,2025-06-02,
2025-06-19,1721,三晃,TW0001721009,177043296,7840796,95.75,4.24,100.0,100.0,184884092,2025-06-02,
2025-06-20,1721,三晃,TW0001721009,176955296,7928796,95.71,4.28,100.0,100.0,184884092,2025-06-02,
2025-06-23,1721,三晃,TW0001721009,176863296,8020796,95.66,4.33,100.0,100.0,184884092,2025-06-02,
2025-06-24,1721,三晃,TW0001721009,176749296,8134796,95.6,4.39,100.0,100.0,184884092,2025-06-02,
2025-06-25,1721,三晃,TW0001721009,176798296,8085796,95.62,4.37,100.0,100.0,184884092,2025-06-02,
2025-06-26,1721,三晃,TW0001721009,176695296,8188796,95.57,4.42,100.0,100.0,184884092,2025-06-02,
2025-06-27,1721,三晃,TW0001721009,176557896,8326196,95.49,4.5,100.0,100.0,184884092,2025-06-02,
2025-06-30,1721,三晃,TW0001721009,176555866,8328226,95.49,4.5,100.0,100.0,184884092,2025-06-02,
2025-07-01,1721,三晃,TW0001721009,176503866,8380226,95.46,4.53,100.0,100.0,184884092,2025-06-02,
2025-07-02,1721,三晃,TW0001721009,176618866,8265226,95.52,4.47,100.0,100.0,184884092,2025-06-02,
2025-07-03,1721,三晃,TW0001721009,176469866,8414226,95.44,4.55,100.0,100.0,184884092,2025-06-02,
2025-07-04,1721,三晃,TW0001721009,177615866,7268226,96.06,3.93,100.0,100.0,184884092,2025-06-02,
2025-07-07,1721,三晃,TW0001721009,177664866,7219226,96.09,3.9,100.0,100.0,184884092,2025-06-02,
2025-07-08,1721,三晃,TW0001721009,177813866,7070226,96.17,3.82,100.0,100.0,184884092,2025-06-02,
2025-07-09,1721,三晃,TW0001721009,177912866,6971226,96.22,3.77,100.0,100.0,184884092,2025-06-02,
2025-07-10,1721,三晃,TW0001721009,177960866,6923226,96.25,3.74,100.0,100.0,184884092,2025-06-02,
2025-07-11,1721,三晃,TW0001721009,177630866,7253226,96.07,3.92,100.0,100.0,184884092,2025-06-02,
2025-07-14,1721,三晃,TW0001721009,177671866,7212226,96.09,3.9,100.0,100.0,184884092,2025-06-02,
2025-07-15,1721,三晃,TW0001721009,177756866,7127226,96.14,3.85,100.0,100.0,184884092,2025-06-02,
2025-07-16,1721,三晃,TW0001721009,177451866,7432226,95.98,4.01,100.0,100.0,184884092,2025-06-02,
2025-07-17,1721,三晃,TW0001721009,177301866,7582226,95.89,4.1,100.0,100.0,184884092,2025-06-02,
2025-07-18,1721,三晃,TW0001721009,177064866,7819226,95.77,4.22,100.0,100.0,184884092,2025-06-02,
2025-07-21,1721,三晃,TW0001721009,177081866,7802226,95.77,4.22,100.0,100.0,184884092,2025-06-02,
2025-07-22,1721,三晃,TW0001721009,176936866,7947226,95.7,4.29,100.0,100.0,184884092,2025-06-02,
2025-07-23,1721,三晃,TW0001721009,176613866,8270226,95.52,4.47,100.0,100.0,184884092,2025-06-02,
2025-07-24,1721,三晃,TW0001721009,176415866,8468226,95.41,4.58,100.0,100.0,184884092,2025-06-02,
2025-07-25,1721,三晃,TW0001721009,176394866,8489226,95.4,4.59,100.0,100.0,184884092,2025-06-02,
2025-07-28,1721,三晃,TW0001721009,178443866,6440226,96.51,3.48,100.0,100.0,184884092,2025-06-02,
2025-07-29,1721,三晃,TW0001721009,178665866,6218226,96.63,3.36,100.0,100.0,184884092,2025-06-02,
2025-07-30,1721,三晃,TW0001721009,178268866,6615226,96.42,3.57,100.0,100.0,184884092,2025-06-02,
2025-07-31,1721,三晃,TW0001721009,178219866,6664226,96.39,3.6,100.0,100.0,184884092,2025-06-02,
2025-08-01,1721,三晃,TW0001721009,178136866,6747226,96.35,3.64,100.0,100.0,184884092,2025-06-02,
2025-08-04,1721,三晃,TW0001721009,177934866,6949226,96.24,3.75,100.0,100.0,184884092,2025-06-02,
2025-08-05,1721,三晃,TW0001721009,177858866,7025226,96.2,3.79,100.0,100.0,184884092,2025-06-02,
2025-08-06,1721,三晃,TW0001721009,177787866,7096226,96.16,3.83,100.0,100.0,184884092,2025-06-02,
2025-08-07,1721,三晃,TW0001721009,177608866,7275226,96.06,3.93,100.0,100.0,184884092,2025-06-02,
2025-08-08,1721,三晃,TW0001721009,177504866,7379226,96.0,3.99,100.0,100.0,184884092,2025-06-02,
2025-08-11,1721,三晃,TW0001721009,176707866,8176226,95.57,4.42,100.0,100.0,184884092,2025-06-02,
2025-08-12,1721,三晃,TW0001721009,176328866,8555226,95.37,4.62,100.0,100.0,184884092,2025-06-02,
2025-08-13,1721,三晃,TW0001721009,176254866,8629226,95.33,4.66,100.0,100.0,184884092,2025-06-02,
2025-08-14,1721,三晃,TW0001721009,176335866,8548226,95.37,4.62,100.0,100.0,184884092,2025-06-02,
2025-08-15,1721,三晃,TW0001721009,175778866,9105226,95.07,4.92,100.0,100.0,184884092,2025-06-02,
2025-08-18,1721,三晃,TW0001721009,176374866,8509226,95.39,4.6,100.0,100.0,184884092,2025-06-02,
2025-08-19,1721,三晃,TW0001721009,176394866,8489226,95.4,4.59,100.0,100.0,184884092,2025-06-02,
2025-08-20,1721,三晃,TW0001721009,178232867,6651225,96.4,3.59,100.0,100.0,184884092,2025-06-02,
2025-08-21,1721,三晃,TW0001721009,177665867,7218225,96.09,3.9,100.0,100.0,184884092,2025-06-02,
2025-08-22,1721,三晃,TW0001721009,177394867,7489225,95.94,4.05,100.0,100.0,184884092,2025-06-02,
