date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2025-06-16,2241,艾姆勒,TW0002241007,94340580,10261726,90.18,9.81,100.0,100.0,104602306,2025-05-08,
2025-06-17,2241,艾姆勒,TW0002241007,94392592,10209714,90.23,9.76,100.0,100.0,104602306,2025-05-08,
2025-06-18,2241,艾姆勒,TW0002241007,95030623,9571683,90.84,9.15,100.0,100.0,104602306,2025-05-08,
2025-06-19,2241,艾姆勒,TW0002241007,95103122,9499184,90.91,9.08,100.0,100.0,104602306,2025-05-08,
2025-06-20,2241,艾姆勒,TW0002241007,95107122,9495184,90.92,9.07,100.0,100.0,104602306,2025-05-08,
2025-06-23,2241,艾姆勒,TW0002241007,95185122,9417184,90.99,9.0,100.0,100.0,104602306,2025-05-08,
2025-06-24,2241,艾姆勒,TW0002241007,95104122,9498184,90.91,9.08,100.0,100.0,104602306,2025-05-08,
2025-06-25,2241,艾姆勒,TW0002241007,95005122,9597184,90.82,9.17,100.0,100.0,104602306,2025-05-08,
2025-06-26,2241,艾姆勒,TW0002241007,94962122,9640184,90.78,9.21,100.0,100.0,104602306,2025-05-08,
2025-06-27,2241,艾姆勒,TW0002241007,95029922,9572384,90.84,9.15,100.0,100.0,104602306,2025-05-08,
2025-06-30,2241,艾姆勒,TW0002241007,95065922,9536384,90.88,9.11,100.0,100.0,104602306,2025-05-08,
2025-07-01,2241,艾姆勒,TW0002241007,95109922,9492384,90.92,9.07,100.0,100.0,104602306,2025-05-08,
2025-07-02,2241,艾姆勒,TW0002241007,95150922,9451384,90.96,9.03,100.0,100.0,104602306,2025-05-08,
2025-07-03,2241,艾姆勒,TW0002241007,95154922,9447384,90.96,9.03,100.0,100.0,104602306,2025-05-08,
2025-07-04,2241,艾姆勒,TW0002241007,95183922,9418384,90.99,9.0,100.0,100.0,104602306,2025-05-08,
2025-07-07,2241,艾姆勒,TW0002241007,95062922,9539384,90.88,9.11,100.0,100.0,104602306,2025-05-08,
2025-07-08,2241,艾姆勒,TW0002241007,95065922,9536384,90.88,9.11,100.0,100.0,104602306,2025-05-08,
2025-07-09,2241,艾姆勒,TW0002241007,95065922,9536384,90.88,9.11,100.0,100.0,104602306,2025-05-08,
2025-07-10,2241,艾姆勒,TW0002241007,94953922,9648384,90.77,9.22,100.0,100.0,104602306,2025-05-08,
2025-07-11,2241,艾姆勒,TW0002241007,94952922,9649384,90.77,9.22,100.0,100.0,104602306,2025-05-08,
2025-07-14,2241,艾姆勒,TW0002241007,94995922,9606384,90.81,9.18,100.0,100.0,104602306,2025-05-08,
2025-07-15,2241,艾姆勒,TW0002241007,94960922,9641384,90.78,9.21,100.0,100.0,104602306,2025-05-08,
2025-07-16,2241,艾姆勒,TW0002241007,94848922,9753384,90.67,9.32,100.0,100.0,104602306,2025-05-08,
2025-07-17,2241,艾姆勒,TW0002241007,94789922,9812384,90.61,9.38,100.0,100.0,104602306,2025-05-08,
2025-07-18,2241,艾姆勒,TW0002241007,95078922,9523384,90.89,9.1,100.0,100.0,104602306,2025-05-08,
2025-07-21,2241,艾姆勒,TW0002241007,95125922,9476384,90.94,9.05,100.0,100.0,104602306,2025-05-08,
2025-07-22,2241,艾姆勒,TW0002241007,95195922,9406384,91.0,8.99,100.0,100.0,104602306,2025-05-08,
2025-07-23,2241,艾姆勒,TW0002241007,95108922,9493384,90.92,9.07,100.0,100.0,104602306,2025-05-08,
2025-07-24,2241,艾姆勒,TW0002241007,95079922,9522384,90.89,9.1,100.0,100.0,104602306,2025-05-08,
2025-07-25,2241,艾姆勒,TW0002241007,95049922,9552384,90.86,9.13,100.0,100.0,104602306,2025-05-08,
2025-07-28,2241,艾姆勒,TW0002241007,94980922,9621384,90.8,9.19,100.0,100.0,104602306,2025-05-08,
2025-07-29,2241,艾姆勒,TW0002241007,94998922,9603384,90.81,9.18,100.0,100.0,104602306,2025-05-08,
2025-07-30,2241,艾姆勒,TW0002241007,95062922,9539384,90.88,9.11,100.0,100.0,104602306,2025-05-08,
2025-07-31,2241,艾姆勒,TW0002241007,95236922,9365384,91.04,8.95,100.0,100.0,104602306,2025-05-08,
2025-08-01,2241,艾姆勒,TW0002241007,95165922,9436384,90.97,9.02,100.0,100.0,104602306,2025-05-08,
2025-08-04,2241,艾姆勒,TW0002241007,95079922,9522384,90.89,9.1,100.0,100.0,104602306,2025-05-08,
2025-08-05,2241,艾姆勒,TW0002241007,95041922,9560384,90.86,9.13,100.0,100.0,104602306,2025-05-08,
2025-08-06,2241,艾姆勒,TW0002241007,95013922,9588384,90.83,9.16,100.0,100.0,104602306,2025-05-08,
2025-08-07,2241,艾姆勒,TW0002241007,95009922,9592384,90.82,9.17,100.0,100.0,104602306,2025-05-08,
2025-08-08,2241,艾姆勒,TW0002241007,94945921,9656385,90.76,9.23,100.0,100.0,104602306,2025-05-08,
2025-08-11,2241,艾姆勒,TW0002241007,94969900,9632406,90.79,9.2,100.0,100.0,104602306,2025-05-08,
2025-08-12,2241,艾姆勒,TW0002241007,94950900,9651406,90.77,9.22,100.0,100.0,104602306,2025-05-08,
2025-08-13,2241,艾姆勒,TW0002241007,94849900,9752406,90.67,9.32,100.0,100.0,104602306,2025-05-08,
2025-08-14,2241,艾姆勒,TW0002241007,95405900,9196406,91.2,8.79,100.0,100.0,104602306,2025-05-08,
2025-08-15,2241,艾姆勒,TW0002241007,95379900,9222406,91.18,8.81,100.0,100.0,104602306,2025-05-08,
2025-08-18,2241,艾姆勒,TW0002241007,95408900,9193406,91.21,8.78,100.0,100.0,104602306,2025-05-08,
2025-08-19,2241,艾姆勒,TW0002241007,95509900,9092406,91.3,8.69,100.0,100.0,104602306,2025-05-08,
2025-08-20,2241,艾姆勒,TW0002241007,95701900,8900406,91.49,8.5,100.0,100.0,104602306,2025-05-08,
2025-08-21,2241,艾姆勒,TW0002241007,95530900,9071406,91.32,8.67,100.0,100.0,104602306,2025-05-08,
2025-08-22,2241,艾姆勒,TW0002241007,95566900,9035406,91.36,8.63,100.0,100.0,104602306,2025-05-08,
2025-08-25,2241,艾姆勒,TW0002241007,95554900,9047406,91.35,8.64,100.0,100.0,104602306,2025-05-08,
2025-08-26,2241,艾姆勒,TW0002241007,95362900,9239406,91.16,8.83,100.0,100.0,104602306,2025-05-08,
2025-08-27,2241,艾姆勒,TW0002241007,95406900,9195406,91.2,8.79,100.0,100.0,104602306,2025-05-08,
2025-08-28,2241,艾姆勒,TW0002241007,95351900,9250406,91.15,8.84,100.0,100.0,104602306,2025-05-08,
2025-08-29,2241,艾姆勒,TW0002241007,95417900,9184406,91.21,8.78,100.0,100.0,104602306,2025-05-08,
2025-09-01,2241,艾姆勒,TW0002241007,95593900,9008406,91.38,8.61,100.0,100.0,104602306,2025-05-08,
2025-09-02,2241,艾姆勒,TW0002241007,95690900,8911406,91.48,8.51,100.0,100.0,104602306,2025-05-08,
2025-09-03,2241,艾姆勒,TW0002241007,95492900,9109406,91.29,8.7,100.0,100.0,104602306,2025-05-08,
2025-09-04,2241,艾姆勒,TW0002241007,95525900,9076406,91.32,8.67,100.0,100.0,104602306,2025-05-08,
2025-09-05,2241,艾姆勒,TW0002241007,95715900,8886406,91.5,8.49,100.0,100.0,104602306,2025-05-08,
2025-09-08,2241,艾姆勒,TW0002241007,95599900,9002406,91.39,8.6,100.0,100.0,104602306,2025-05-08,
2025-09-09,2241,艾姆勒,TW0002241007,95647900,8954406,91.43,8.56,100.0,100.0,104602306,2025-05-08,
2025-09-10,2241,艾姆勒,TW0002241007,95692900,8909406,91.48,8.51,100.0,100.0,104602306,2025-05-08,
2025-09-11,2241,艾姆勒,TW0002241007,95879900,8722406,91.66,8.33,100.0,100.0,104602306,2025-05-08,
2025-09-12,2241,艾姆勒,TW0002241007,95749900,8852406,91.53,8.46,100.0,100.0,104602306,2025-05-08,
2025-09-15,2241,艾姆勒,TW0002241007,95449900,9152406,91.25,8.74,100.0,100.0,104602306,2025-05-08,
2025-09-16,2241,艾姆勒,TW0002241007,95405900,9196406,91.2,8.79,100.0,100.0,104602306,2025-05-08,
2025-09-17,2241,艾姆勒,TW0002241007,95318150,9284156,91.12,8.87,100.0,100.0,104602306,2025-05-08,
2025-09-18,2241,艾姆勒,TW0002241007,95230150,9372156,91.04,8.95,100.0,100.0,104602306,2025-05-08,
2025-09-19,2241,艾姆勒,TW0002241007,95315870,9286436,91.12,8.87,100.0,100.0,104602306,2025-05-08,
2025-09-22,2241,艾姆勒,TW0002241007,95274870,9327436,91.08,8.91,100.0,100.0,104602306,2025-05-08,
2025-09-23,2241,艾姆勒,TW0002241007,95405870,9196436,91.2,8.79,100.0,100.0,104602306,2025-05-08,
