date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2025-06-16,1316,上曜,TW0001316008,357181805,9907214,97.3,2.69,100.0,0.0,367089019,2025-03-25,
2025-06-17,1316,上曜,TW0001316008,356518805,10570214,97.12,2.87,100.0,0.0,367089019,2025-03-25,
2025-06-18,1316,上曜,TW0001316008,356260805,10828214,97.05,2.94,100.0,0.0,367089019,2025-03-25,
2025-06-19,1316,上曜,TW0001316008,357445805,9643214,97.37,2.62,100.0,0.0,367089019,2025-03-25,
2025-06-20,1316,上曜,TW0001316008,357038805,10050214,97.26,2.73,100.0,0.0,367089019,2025-03-25,
2025-06-23,1316,上曜,TW0001316008,356748805,10340214,97.18,2.81,100.0,0.0,367089019,2025-03-25,
2025-06-24,1316,上曜,TW0001316008,356801805,10287214,97.19,2.8,100.0,0.0,367089019,2025-03-25,
2025-06-25,1316,上曜,TW0001316008,357159805,9929214,97.29,2.7,100.0,0.0,367089019,2025-03-25,
2025-06-26,1316,上曜,TW0001316008,356839872,10249147,97.2,2.79,100.0,0.0,367089019,2025-03-25,
2025-06-27,1316,上曜,TW0001316008,357015952,10073067,97.25,2.74,100.0,0.0,367089019,2025-03-25,
2025-06-30,1316,上曜,TW0001316008,356956952,10132067,97.23,2.76,100.0,0.0,367089019,2025-03-25,
2025-07-01,1316,上曜,TW0001316008,356542952,10546067,97.12,2.87,100.0,0.0,367089019,2025-03-25,
2025-07-02,1316,上曜,TW0001316008,356099952,10989067,97.0,2.99,100.0,0.0,367089019,2025-03-25,
2025-07-03,1316,上曜,TW0001316008,355145952,11943067,96.74,3.25,100.0,0.0,367089019,2025-03-25,
2025-07-04,1316,上曜,TW0001316008,355293952,11795067,96.78,3.21,100.0,0.0,367089019,2025-03-25,
2025-07-07,1316,上曜,TW0001316008,355809952,11279067,96.92,3.07,100.0,0.0,367089019,2025-03-25,
2025-07-08,1316,上曜,TW0001316008,355830952,11258067,96.93,3.06,100.0,0.0,367089019,2025-03-25,
2025-07-09,1316,上曜,TW0001316008,355522952,11566067,96.84,3.15,100.0,0.0,367089019,2025-03-25,
2025-07-10,1316,上曜,TW0001316008,355312952,11776067,96.79,3.2,100.0,0.0,367089019,2025-03-25,
2025-07-11,1316,上曜,TW0001316008,353886952,13202067,96.4,3.59,100.0,0.0,367089019,2025-03-25,
2025-07-14,1316,上曜,TW0001316008,353338952,13750067,96.25,3.74,100.0,0.0,367089019,2025-03-25,
2025-07-15,1316,上曜,TW0001316008,353850952,13238067,96.39,3.6,100.0,0.0,367089019,2025-03-25,
2025-07-16,1316,上曜,TW0001316008,351093952,15995067,95.64,4.35,100.0,0.0,367089019,2025-03-25,
2025-07-17,1316,上曜,TW0001316008,351222794,15866225,95.67,4.32,100.0,0.0,367089019,2025-03-25,
2025-07-18,1316,上曜,TW0001316008,352933294,14155725,96.14,3.85,100.0,0.0,367089019,2025-03-25,
2025-07-21,1316,上曜,TW0001316008,352281794,14807225,95.96,4.03,100.0,0.0,367089019,2025-03-25,
2025-07-22,1316,上曜,TW0001316008,352645794,14443225,96.06,3.93,100.0,0.0,367089019,2025-03-25,
2025-07-23,1316,上曜,TW0001316008,351885794,15203225,95.85,4.14,100.0,0.0,367089019,2025-03-25,
2025-07-24,1316,上曜,TW0001316008,351753794,15335225,95.82,4.17,100.0,0.0,367089019,2025-03-25,
2025-07-25,1316,上曜,TW0001316008,351890794,15198225,95.85,4.14,100.0,0.0,367089019,2025-03-25,
2025-07-28,1316,上曜,TW0001316008,352248794,14840225,95.95,4.04,100.0,0.0,367089019,2025-03-25,
2025-07-29,1316,上曜,TW0001316008,352290794,14798225,95.96,4.03,100.0,0.0,367089019,2025-03-25,
2025-07-30,1316,上曜,TW0001316008,352387794,14701225,95.99,4.0,100.0,0.0,367089019,2025-03-25,
2025-07-31,1316,上曜,TW0001316008,352948794,14140225,96.14,3.85,100.0,0.0,367089019,2025-03-25,
2025-08-01,1316,上曜,TW0001316008,351852794,15236225,95.84,4.15,100.0,0.0,367089019,2025-03-25,
2025-08-04,1316,上曜,TW0001316008,351469794,15619225,95.74,4.25,100.0,0.0,367089019,2025-03-25,
2025-08-05,1316,上曜,TW0001316008,352298794,14790225,95.97,4.02,100.0,0.0,367089019,2025-03-25,
2025-08-06,1316,上曜,TW0001316008,352340496,14748523,95.98,4.01,100.0,0.0,367089019,2025-03-25,
2025-08-07,1316,上曜,TW0001316008,353796496,13292523,96.37,3.62,100.0,0.0,367089019,2025-03-25,
2025-08-08,1316,上曜,TW0001316008,354333496,12755523,96.52,3.47,100.0,0.0,367089019,2025-03-25,
2025-08-11,1316,上曜,TW0001316008,354988496,12100523,96.7,3.29,100.0,0.0,367089019,2025-03-25,
2025-08-12,1316,上曜,TW0001316008,354965496,12123523,96.69,3.3,100.0,0.0,367089019,2025-03-25,
2025-08-13,1316,上曜,TW0001316008,355755496,11333523,96.91,3.08,100.0,0.0,367089019,2025-03-25,
2025-08-14,1316,上曜,TW0001316008,357296496,9792523,97.33,2.66,100.0,0.0,367089019,2025-03-25,
2025-08-15,1316,上曜,TW0001316008,357890632,9198387,97.49,2.5,100.0,0.0,367089019,2025-03-25,
2025-08-18,1316,上曜,TW0001316008,357994632,9094387,97.52,2.47,100.0,0.0,367089019,2025-03-25,
2025-08-19,1316,上曜,TW0001316008,357670134,9418885,97.43,2.56,100.0,0.0,367089019,2025-03-25,
2025-08-20,1316,上曜,TW0001316008,357471134,9617885,97.37,2.62,100.0,0.0,367089019,2025-03-25,
2025-08-21,1316,上曜,TW0001316008,357171134,9917885,97.29,2.7,100.0,0.0,367089019,2025-03-25,
2025-08-22,1316,上曜,TW0001316008,357156134,9932885,97.29,2.7,100.0,0.0,367089019,2025-03-25,
2025-08-25,1316,上曜,TW0001316008,356383218,10705801,97.08,2.91,100.0,0.0,367089019,2025-03-25,
2025-08-26,1316,上曜,TW0001316008,357338035,9750984,97.34,2.65,100.0,0.0,367089019,2025-03-25,
2025-08-27,1316,上曜,TW0001316008,357429035,9659984,97.36,2.63,100.0,0.0,367089019,2025-03-25,
2025-08-28,1316,上曜,TW0001316008,356909035,10179984,97.22,2.77,100.0,0.0,367089019,2025-03-25,
2025-08-29,1316,上曜,TW0001316008,357823035,9265984,97.47,2.52,100.0,0.0,367089019,2025-03-25,
2025-09-01,1316,上曜,TW0001316008,357369035,9719984,97.35,2.64,100.0,0.0,367089019,2025-03-25,
2025-09-02,1316,上曜,TW0001316008,356435005,10654014,97.09,2.9,100.0,0.0,367089019,2025-03-25,
2025-09-03,1316,上曜,TW0001316008,355835005,11254014,96.93,3.06,100.0,0.0,367089019,2025-03-25,
2025-09-04,1316,上曜,TW0001316008,351979241,15109778,95.88,4.11,100.0,0.0,367089019,2025-03-25,
2025-09-05,1316,上曜,TW0001316008,349573121,17515898,95.22,4.77,100.0,0.0,367089019,2025-03-25,
2025-09-08,1316,上曜,TW0001316008,349775985,17313034,95.28,4.71,100.0,0.0,367089019,2025-03-25,
2025-09-09,1316,上曜,TW0001316008,350672985,16416034,95.52,4.47,100.0,0.0,367089019,2025-03-25,
2025-09-10,1316,上曜,TW0001316008,350124985,16964034,95.37,4.62,100.0,0.0,367089019,2025-03-25,
2025-09-11,1316,上曜,TW0001316008,349873985,17215034,95.31,4.68,100.0,0.0,367089019,2025-03-25,
2025-09-12,1316,上曜,TW0001316008,349714985,17374034,95.26,4.73,100.0,0.0,367089019,2025-03-25,
2025-09-15,1316,上曜,TW0001316008,351246985,15842034,95.68,4.31,100.0,0.0,367089019,2025-03-25,
2025-09-16,1316,上曜,TW0001316008,352381470,14707549,95.99,4.0,100.0,0.0,367089019,2025-03-25,
2025-09-17,1316,上曜,TW0001316008,350014270,17074749,95.34,4.65,100.0,0.0,367089019,2025-03-25,
2025-09-18,1316,上曜,TW0001316008,350000270,17088749,95.34,4.65,100.0,0.0,367089019,2025-03-25,
2025-09-19,1316,上曜,TW0001316008,350097270,16991749,95.37,4.62,100.0,0.0,367089019,2025-03-25,
2025-09-22,1316,上曜,TW0001316008,349048270,18040749,95.08,4.91,100.0,0.0,367089019,2025-03-25,
2025-09-23,1316,上曜,TW0001316008,347652270,19436749,94.7,5.29,100.0,0.0,367089019,2025-03-25,
