date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2025-06-16,1419,新紡,TW0001419000,297495860,2545420,99.15,0.84,100.0,100.0,300041280,2025-05-19,
2025-06-17,1419,新紡,TW0001419000,297450759,2590521,99.13,0.86,100.0,100.0,300041280,2025-05-19,
2025-06-18,1419,新紡,TW0001419000,297333860,2707420,99.09,0.9,100.0,100.0,300041280,2025-05-19,
2025-06-19,1419,新紡,TW0001419000,297550860,2490420,99.16,0.83,100.0,100.0,300041280,2025-05-19,
2025-06-20,1419,新紡,TW0001419000,297582860,2458420,99.18,0.81,100.0,100.0,300041280,2025-05-19,
2025-06-23,1419,新紡,TW0001419000,297633860,2407420,99.19,0.8,100.0,100.0,300041280,2025-05-19,
2025-06-24,1419,新紡,TW0001419000,297511860,2529420,99.15,0.84,100.0,100.0,300041280,2025-05-19,
2025-06-25,1419,新紡,TW0001419000,297544860,2496420,99.16,0.83,100.0,100.0,300041280,2025-05-19,
2025-06-26,1419,新紡,TW0001419000,297434860,2606420,99.13,0.86,100.0,100.0,300041280,2025-05-19,
2025-06-27,1419,新紡,TW0001419000,297735060,2306220,99.23,0.76,100.0,100.0,300041280,2025-05-19,
2025-06-30,1419,新紡,TW0001419000,297709060,2332220,99.22,0.77,100.0,100.0,300041280,2025-05-19,
2025-07-01,1419,新紡,TW0001419000,297733060,2308220,99.23,0.76,100.0,100.0,300041280,2025-05-19,
2025-07-02,1419,新紡,TW0001419000,297567060,2474220,99.17,0.82,100.0,100.0,300041280,2025-05-19,
2025-07-03,1419,新紡,TW0001419000,297659060,2382220,99.2,0.79,100.0,100.0,300041280,2025-05-19,
2025-07-04,1419,新紡,TW0001419000,297764060,2277220,99.24,0.75,100.0,100.0,300041280,2025-05-19,
2025-07-07,1419,新紡,TW0001419000,297726060,2315220,99.22,0.77,100.0,100.0,300041280,2025-05-19,
2025-07-08,1419,新紡,TW0001419000,297681060,2360220,99.21,0.78,100.0,100.0,300041280,2025-05-19,
2025-07-09,1419,新紡,TW0001419000,297721060,2320220,99.22,0.77,100.0,100.0,300041280,2025-05-19,
2025-07-10,1419,新紡,TW0001419000,297713060,2328220,99.22,0.77,100.0,100.0,300041280,2025-05-19,
2025-07-11,1419,新紡,TW0001419000,297871060,2170220,99.27,0.72,100.0,100.0,300041280,2025-05-19,
2025-07-14,1419,新紡,TW0001419000,298081060,1960220,99.34,0.65,100.0,100.0,300041280,2025-05-19,
2025-07-15,1419,新紡,TW0001419000,298034060,2007220,99.33,0.66,100.0,100.0,300041280,2025-05-19,
2025-07-16,1419,新紡,TW0001419000,298088060,1953220,99.34,0.65,100.0,100.0,300041280,2025-05-19,
2025-07-17,1419,新紡,TW0001419000,298178060,1863220,99.37,0.62,100.0,100.0,300041280,2025-05-19,
2025-07-18,1419,新紡,TW0001419000,298238060,1803220,99.39,0.6,100.0,100.0,300041280,2025-05-19,
2025-07-21,1419,新紡,TW0001419000,298290060,1751220,99.41,0.58,100.0,100.0,300041280,2025-05-19,
2025-07-22,1419,新紡,TW0001419000,298417060,1624220,99.45,0.54,100.0,100.0,300041280,2025-05-19,
2025-07-23,1419,新紡,TW0001419000,298314060,1727220,99.42,0.57,100.0,100.0,300041280,2025-05-19,
