date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2023-09-26,2344,111年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2023-09-20,2023-10-06,0.0,0.0,0.0,0.0,0.0,3980000193.0,2023-09-06,10:13:53
2023-10-22,2344,不適用,0.0,0.0,2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,200000000.0,4.02,22.0,0.0,3980000193.0,2023-10-05,16:00:12
2024-07-08,2344,不適用,0.0,0.0,2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,320000000.0,6.12,23.0,0.0,4180000193.0,2024-06-25,17:48:42
