date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2023-07-23,3380,111年,0.0,0.0,,0.0,0.0,0.0,0.0,1.69,0.0,2023-07-17,2023-08-11,0.0,0.0,0.0,0.0,0.0,541718460.0,2023-06-29,16:33:44
2024-07-20,3380,112年,0.0,0.0,,0.0,0.0,0.0,0.0,1.01,0.0,2024-07-12,2024-08-09,0.0,0.0,0.0,0.0,0.0,541718460.0,2024-06-28,11:07:52
2025-07-23,3380,113年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.5,2025-07-17,2025-08-13,0.0,0.0,0.0,0.0,0.0,541718460.0,2025-07-03,11:24:53
