date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2023-08-26,3036,111年,0.0,0.0,,0.0,0.0,0.0,0.0,4.29787173,0.0,2023-08-18,2023-09-13,0.0,0.0,0.0,0.0,0.0,886965651.0,2023-08-04,10:34:39
2023-11-27,3036,不適用,0.0,0.0,2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,135000000.0,9.9,95.0,0.0,887760651.0,2023-11-14,16:19:21
2024-08-30,3036,112年,0.0,0.0,,0.0,0.0,0.0,0.0,1.79924775,0.0,2024-08-22,2024-09-13,0.0,0.0,0.0,0.0,0.0,1116265651.0,2024-08-06,17:31:10
2025-07-06,3036,113年,0.0,0.0,,0.0,0.0,0.0,0.0,5.99800066,0.0,2025-06-30,2025-07-23,0.0,0.0,0.0,0.0,0.0,1121621401.0,2025-06-16,11:06:11
