date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2023-08-22,2301,112年第2季,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2023-08-16,2023-09-08,0.0,0.0,0.0,0.0,0.0,2328352232.0,2023-08-01,15:35:49
2024-04-02,2301,112年第4季,0.0,0.0,,0.0,0.0,0.0,0.0,2.50604928,0.0,2024-03-27,2024-04-25,0.0,0.0,0.0,0.0,0.0,2307546363.0,2024-03-12,15:45:13
2024-08-25,2301,113年第2季,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2024-08-19,2024-09-06,0.0,0.0,0.0,0.0,0.0,2307249963.0,2024-08-01,15:26:41
2025-03-26,2301,113年第4季,0.0,0.0,,0.0,0.0,0.0,0.0,2.50659575,0.0,2025-03-20,2025-04-25,0.0,0.0,0.0,0.0,0.0,2301178763.0,2025-03-05,11:44:27
2025-08-25,2301,114年第2季,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2025-08-19,2025-09-11,0.0,0.0,0.0,0.0,0.0,2276775763.0,2025-08-01,17:03:36
