date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2023-08-13,2375,111年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2023-08-07,2023-08-30,0.0,0.0,0.0,0.0,0.0,108675334.0,2023-07-20,17:02:27
2024-08-12,2375,112年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,0.8,0.0,2024-08-06,2024-08-30,0.0,0.0,0.0,0.0,0.0,108675334.0,2024-07-19,17:15:27
2025-08-12,2375,113年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2025-08-06,2025-08-29,0.0,0.0,0.0,0.0,0.0,108675334.0,2025-07-21,16:52:35
