date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2023-12-04,3231,不適用,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2865871750.0,2023-11-10,17:04:14
2024-07-01,3231,112年,0.0,0.0,,0.0,0.0,0.0,0.0,2.59905323,0.0,2024-06-25,2024-07-19,0.0,0.0,0.0,0.0,0.0,2870870650.0,2024-06-07,16:52:48
2025-06-09,3231,113年,0.0,0.0,,0.0,0.0,0.0,0.0,3.79927437,0.0,2025-06-03,2025-06-27,0.0,0.0,0.0,0.0,0.0,2894412250.0,2025-05-16,16:59:36
