date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2023-07-27,3026,111年,0.5,0.0,2023-07-20,0.0,0.0,0.0,0.0,5.0,0.0,2023-07-20,2023-08-25,0.0,0.0,0.0,0.0,0.0,157990779.0,2023-07-04,11:42:28
2024-06-30,3026,112年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2024-06-24,2024-07-19,0.0,0.0,0.0,0.0,0.0,165890318.0,2024-06-06,09:59:39
2025-06-29,3026,113年,0.0,0.0,,0.0,0.0,0.0,0.0,5.5,0.0,2025-06-23,2025-07-18,0.0,0.0,0.0,0.0,0.0,165890318.0,2025-06-03,17:13:40
