date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2023-09-01,1419,111年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2023-08-24,2023-09-22,0.0,0.0,0.0,0.0,0.0,300041280.0,2023-08-08,17:20:59
2024-07-18,1419,112年,0.0,0.0,,0.0,0.0,0.0,0.0,1.2,0.0,2024-07-11,2024-08-08,0.0,0.0,0.0,0.0,0.0,300041280.0,2024-06-25,16:09:03
2025-08-01,1419,113年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2025-07-24,2025-08-22,0.0,0.0,0.0,0.0,0.0,300041280.0,2025-07-08,17:30:33
