date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2024-04-14,1414,112年,0.0,0.0,,0.0,0.0,0.0,0.0,0.25,0.0,2024-04-08,2024-05-03,0.0,0.0,0.0,0.0,0.0,220000000.0,2024-03-15,09:56:35
2025-04-13,1414,113年,0.0,0.0,,0.0,0.0,0.0,0.0,0.23,0.0,2025-04-07,2025-05-02,0.0,0.0,0.0,0.0,0.0,220000000.0,2025-03-14,09:26:23
