stock_id,date,end_date,reason
1419,2023-08-18,2023-08-23,除息
1419,2024-03-22,2024-03-27,股東常會
1419,2024-07-05,2024-07-10,除息
1419,2025-03-20,2025-03-25,股東常會
1419,2025-07-18,2025-07-23,除息
